# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Kgamma_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1186131676
# output
#   file = output_cal_pl_Kgamma_EPs_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2580.65,0.993728,0.152498,5,31,0,2603.65,60.4306,32.8326,243.865,51.865,153.757,91.681,63.062,31.6621,65.9724,16.2985,97.0546,138.302,46.1589,34.4509,68.4467,0.051923,0.147852,0.102825,0.226897,0.0638811,0.166554,0.222267,0.0351521,0.340675,0.273533,0.0832245,0.0768772,0.0364005,0.203548,0.0988143,-1.9304,0.941467,0.336165,3.47795,-33.7644,-41.8853,-41.7349,-52.6414,-42.4576,-40.3464,-55.2686,-42.2301,-39.8184,-49.7079,-52.0923,-46.2696,-35.8233,-43.9128,-44.4247,-43.7287,-36.6984,-34.9037,-43.4434,-39.6446,-35.3209,-44.8436,-35.5122,-51.2318,-39.6789,-42.766,-37.1479,-37.9345,-32.9918,-42.9446,-38.3842,-40.6735,-48.8604,-54.2582,-36.4656,-38.07,-34.7227,-38.4711,-43.6662,-50.4576,-50.7513,-49.8372,-48.4554,-50.6845,-38.98,-31.8561,-42.9045,-40.4062,-47.2389,-34.9753,-40.9013,-45.1189,-41.2126,-35.9226,-45.7887,-28.0721,-44.642,-58.9015,-46.8001,-33.5381,-40.8476,-45.3952
-2577.86,0.968535,0.152498,5,31,0,2592.75,78.0742,40.4971,215.617,33.0462,135.892,82.7933,61.5224,20.7258,62.8898,14.8702,110.918,133.412,37.1651,31.3828,68.3521,0.163289,0.172611,0.217683,0.221472,0.13357,0.193422,0.115531,0.0572638,0.380627,0.198107,0.0489299,0.0552764,0.0649215,0.443468,0.0817553,-1.61887,1.11942,0.187757,2.60443,-34.1927,-42.7897,-41.5401,-50.4088,-41.7166,-39.5678,-55.2596,-42.7839,-38.9287,-49.2256,-50.9536,-45.735,-34.9448,-44.0117,-46.4728,-42.8369,-36.5664,-34.2048,-43.5938,-40.7882,-34.048,-44.8126,-34.7379,-49.0599,-39.4372,-44.4454,-38.1561,-38.6077,-32.1266,-43.3185,-38.3704,-40.2118,-48.7017,-54.2259,-36.4634,-37.8747,-35.2726,-38.159,-44.1031,-51.8934,-52.5689,-50.5569,-48.7557,-49.8177,-39.0918,-32.2928,-42.7965,-40.0124,-46.3119,-33.065,-40.2128,-46.2849,-41.8227,-36.7323,-46.2241,-28.3117,-44.8045,-56.9315,-47.6682,-32.9152,-41.7409,-45.3137
-2580.7,0.985224,0.152498,4,15,0,2593.18,59.1739,32.0636,211.847,41.7062,127.533,85.7678,54.8692,27.8261,56.8143,14.361,81.8169,124.43,40.1838,31.7806,81.6308,0.0482384,0.120755,0.131953,0.345767,0.042314,0.188344,0.28609,0.106284,0.406994,0.475782,0.130011,0.0282305,0.0555391,0.410411,0.0525591,-1.65276,1.14045,0.367229,4.07256,-33.3691,-41.6766,-41.9518,-54.0695,-42.7929,-40.307,-55.0962,-42.3939,-39.56,-49.2561,-50.6359,-46.6183,-35.8008,-44.135,-46.0238,-44.3233,-36.7738,-34.9567,-43.9121,-39.7749,-35.269,-45.3731,-35.1168,-48.8873,-39.3047,-42.4647,-38.5165,-37.9008,-32.1864,-42.8028,-38.2755,-41.3039,-48.0354,-54.8089,-36.8539,-37.6524,-35.0708,-38.7999,-43.584,-50.1712,-49.5792,-50.7761,-49.3243,-50.1192,-38.3946,-32.2104,-43.7202,-40.2417,-47.1566,-34.262,-40.4661,-45.5924,-40.7381,-36.2229,-45.1226,-27.4373,-43.2606,-57.6557,-45.7081,-34.6063,-41.673,-45.2994
-2582.02,0.982949,0.152498,5,31,0,2597.66,62.1383,35.83,203.516,40.4351,147.71,93.2546,62.4554,19.6269,62.308,19.7138,99.4938,133.815,35.1294,34.4685,65.3916,0.0526139,0.215324,0.206625,0.374552,0.0886849,0.219165,0.22061,0.154696,0.325528,0.0434712,0.0349184,0.00938587,0.0419417,0.293306,0.184025,-1.76883,1.16312,0.351779,3.77722,-33.0638,-41.9682,-40.9225,-52.3667,-42.2486,-40.4406,-55.6493,-42.3848,-39.8334,-48.737,-51.7901,-45.1364,-36.0617,-43.4676,-45.3598,-42.8024,-37.5438,-34.7885,-44.1156,-39.8786,-35.1415,-45.6266,-35.4445,-48.3433,-39.6535,-43.6448,-39.1488,-38.3148,-32.0926,-42.7651,-37.7232,-40.5744,-48.1744,-54.86,-37.0203,-37.3845,-34.9867,-38.5059,-43.4002,-49.9516,-50.6336,-52.0332,-49.6789,-51.9915,-39.2293,-32.409,-43.5075,-40.3885,-46.8228,-34.1466,-39.8574,-46.5893,-40.9128,-36.0288,-45.1973,-27.4001,-43.8274,-55.8857,-45.3568,-33.8122,-43.1736,-45.5884
-2578.14,0.968986,0.152498,5,31,0,2598.8,73.622,38.1762,229.752,47.7473,108.822,84.7284,54.728,27.1813,56.9291,8.45858,87.5594,122.513,35.5017,34.0342,99.2573,0.0700484,0.145455,0.0999692,0.128969,0.128261,0.181333,0.338646,0.0404181,0.390197,0.365021,0.132648,0.0774887,0.114917,0.393292,0.0642377,-1.41823,1.03632,0.206022,2.59929,-34.2685,-41.8249,-41.0778,-52.1275,-43.1438,-41.0737,-55.1925,-42.7921,-40.7388,-49.3014,-51.7127,-46.4051,-35.4101,-42.4294,-46.5144,-44.6087,-36.5673,-34.8764,-43.643,-40.1935,-34.2449,-44.8502,-35.0329,-48.2574,-38.6441,-43.7431,-37.5028,-38.4589,-33.605,-43.2679,-37.7525,-40.4225,-47.8307,-54.6703,-36.4901,-37.6422,-35.294,-38.4118,-44.3508,-51.5154,-50.7657,-50.3489,-49.0355,-48.7499,-39.8547,-32.5272,-42.5904,-40.0927,-45.55,-34.5054,-41.3428,-45.1272,-40.4376,-36.8224,-46.4269,-27.7936,-44.1681,-57.9246,-46.2954,-33.4198,-40.8761,-44.1441
-2570.15,0.952926,0.152498,4,31,0,2589.34,65.2313,33.7873,216.87,44.1311,136.803,86.4427,56.3743,20.5986,64.2263,19.3289,104.726,137.453,27.7387,30.7801,75.5356,0.0824651,0.191335,0.0863312,0.241338,0.0906178,0.149613,0.241038,0.156643,0.36249,0.255098,0.121202,0.0413082,0.156084,0.25603,0.154531,-1.69818,0.687714,0.340626,3.23003,-33.8981,-40.8992,-41.1854,-51.8757,-42.168,-40.9409,-55.6865,-42.0619,-40.2376,-48.3941,-51.3555,-45.9711,-35.5687,-42.5268,-45.7266,-42.8658,-37.2921,-34.5867,-44.1165,-40.2574,-34.542,-44.9705,-34.7132,-48.3173,-39.0432,-44.0114,-38.106,-38.6185,-32.0969,-43.2508,-38.6591,-40.4105,-49.0109,-54.5027,-36.722,-36.8319,-35.1125,-38.4563,-43.7341,-51.1113,-50.727,-49.6986,-48.683,-50.3847,-39.2928,-31.7571,-42.2446,-40.8122,-46.9044,-33.7879,-40.2581,-46.4247,-41.5751,-36.1693,-45.9586,-27.5112,-44.815,-58.0848,-46.6575,-33.3242,-41.8186,-45.3084
-2573.34,0.978485,0.152498,5,31,0,2585.82,64.8361,34.092,247.784,48.26,136.928,86.3957,59.7911,24.7487,64.1963,18.6103,112.115,140.621,41.2289,35.2796,108.171,0.223866,0.234534,0.120316,0.21047,0.13273,0.228555,0.317694,0.121857,0.356766,0.100871,0.094492,0.0407304,0.111081,0.317533,0.0605368,-1.64995,0.762152,0.127711,2.09634,-34.2655,-41.6292,-40.5021,-51.7133,-42.2914,-39.9223,-54.6969,-42.1307,-39.6362,-48.2176,-51.2155,-45.498,-35.3557,-43.8365,-45.2318,-43.1458,-36.6656,-34.7332,-44.0007,-40.4486,-34.66,-45.0487,-34.6382,-49.0249,-39.574,-43.9029,-38.2304,-37.8671,-32.4388,-43.098,-37.8996,-40.4947,-48.464,-54.7326,-36.6899,-37.2738,-34.8738,-38.2628,-43.6781,-51.6864,-50.9449,-50.459,-48.1372,-50.7392,-39.9448,-31.2672,-42.7017,-40.0854,-46.602,-33.9202,-40.2197,-46.3892,-41.3172,-36.1957,-45.9825,-28.2579,-44.5685,-58.7711,-47.1446,-33.4616,-41.6984,-44.8889
-2579.7,0.866624,0.152498,5,31,0,2594.26,62.9654,37.3494,209.98,47.7838,116.428,74.3302,58.245,21.2735,61.1554,13.6192,101.783,124.952,18.9841,36.083,89.7774,0.0711613,0.171234,0.159693,0.0960529,0.124919,0.209188,0.207903,0.0997072,0.372783,0.18319,0.0304146,0.079109,0.127105,0.307543,0.0139905,-1.50915,1.27182,0.513649,4.66179,-34.0731,-41.7314,-41.3246,-50.3022,-41.9142,-40.384,-55.6942,-43.4789,-39.1304,-50.4551,-51.5245,-45.5852,-35.0582,-42.3838,-46.1082,-43.0519,-37.1643,-34.3217,-44.0365,-40.5577,-33.9224,-45.5912,-34.9872,-49.2758,-39.0145,-45.0106,-37.5242,-39.3093,-32.4171,-43.3922,-38.2784,-40.279,-47.9901,-54.7807,-36.3026,-36.9208,-35.0572,-38.2251,-44.2658,-51.3641,-50.8103,-50.24,-49.2171,-49.3546,-40.0967,-32.1028,-43.0129,-40.8279,-45.7246,-33.222,-41.1637,-46.0901,-40.8437,-36.1462,-46.8624,-28.1666,-45.6118,-58.0192,-46.7338,-33.1639,-40.7887,-44.2755
-2582.84,0.920142,0.152498,5,31,0,2595.47,78.684,42.4153,255.89,36.2037,160.004,102.771,65.2503,27.5978,72.4625,20.2278,116.131,156.764,43.4615,30.3132,64.0631,0.10777,0.157884,0.168454,0.344754,0.0872192,0.18451,0.245501,0.0410208,0.309175,0.11201,0.130171,0.0293495,0.00512731,0.501541,0.210084,-1.44522,1.18948,0.457779,3.373,-33.325,-42.3146,-41.2605,-50.8138,-42.486,-40.0938,-55.7672,-42.1187,-39.5575,-47.5077,-50.9863,-45.0307,-35.5196,-43.8696,-45.6803,-42.5569,-37.1095,-34.662,-43.5493,-40.4462,-34.682,-45.0227,-34.7869,-49.0194,-39.3583,-43.4612,-38.5157,-38.2654,-33.5969,-42.8873,-37.9753,-40.4327,-49.2481,-54.4547,-36.6946,-37.7844,-35.0892,-38.1288,-43.7398,-51.6673,-53.0076,-51.6414,-48.5056,-50.7429,-39.8613,-32.2885,-42.48,-40.8135,-47.4214,-35.3252,-40.0587,-45.8228,-41.0328,-36.6169,-45.5809,-27.3857,-43.1131,-57.4049,-46.4852,-32.9675,-42.2101,-45.1496
-2582.22,0.934686,0.152498,5,31,0,2596.52,84.0899,39.1227,251.006,55.7593,136.17,89.3756,56.3945,26.2831,61.4836,15.9616,137.753,140.148,32.4377,41.3308,114.165,0.112956,0.154507,0.174661,0.151906,0.11411,0.200381,0.244964,0.0953852,0.456352,0.422835,0.0708982,0.0648218,0.219019,0.216273,0.046429,-1.65894,0.629334,0.641453,3.93553,-34.5946,-42.6675,-40.5829,-52.4012,-40.9525,-39.4675,-55.4123,-42.7865,-39.5902,-48.9686,-51.1599,-46.2995,-35.2619,-44.591,-46.0738,-43.0065,-36.8987,-33.9754,-44.202,-40.7883,-33.4267,-44.9598,-34.862,-48.4088,-40.4634,-44.3212,-37.5956,-38.4235,-33.4726,-43.8905,-38.0308,-40.7158,-48.9875,-53.9491,-35.7439,-37.7778,-35.3515,-37.997,-44.3239,-51.5108,-51.1108,-49.4894,-48.2306,-49.2672,-39.4746,-31.9771,-42.6085,-40.7902,-47.1517,-33.9017,-41.606,-47.5512,-42.0415,-36.2313,-45.8748,-28.2257,-45.9262,-59.6395,-47.0858,-33.4117,-41.4089,-44.7489
-2581.29,0.899515,0.152498,5,31,0,2603.73,71.7434,35.5476,234.043,40.8298,141.762,95.6339,63.4752,24.6637,68.3732,18.0596,84.1917,121.437,33.9551,39.8595,60.7678,0.0598253,0.245542,0.0612264,0.170389,0.131764,0.188591,0.274458,0.114301,0.36013,0.0773026,0.0838776,0.102209,0.0617368,0.229485,0.245006,-1.85958,0.791955,0.547893,5.1102,-34.3012,-40.8091,-41.195,-50.4522,-43.1479,-41.7802,-55.5327,-42.143,-41.263,-50.431,-52.7864,-44.7893,-35.8913,-42.0998,-44.9993,-43.4159,-37.0411,-34.8215,-43.8116,-39.8306,-34.3426,-45.1192,-35.6234,-49.6064,-37.7978,-44.2484,-36.8693,-38.4934,-32.9796,-42.4756,-37.3918,-40.3415,-48.0151,-54.5782,-36.2011,-37.4133,-35.1576,-38.843,-44.1947,-51.7124,-52.2152,-51.7421,-49.3719,-52.7805,-39.9729,-31.916,-43.3199,-40.3506,-46.3546,-33.2722,-40.0215,-46.5327,-40.2208,-36.352,-46.7327,-28.8213,-45.662,-57.7582,-46.3083,-33.546,-41.6795,-44.5661
-2588.55,0.957348,0.152498,4,15,0,2603.55,65.9245,38.209,222.939,33.9681,112.122,76.4703,60.8107,21.0779,60.8251,15.7373,123.66,132.291,26.5923,24.0625,36.1437,0.14154,0.0773813,0.0671687,0.363565,0.126339,0.147328,0.140396,0.123134,0.38525,0.280665,0.0828568,0.0446841,0.208231,0.15811,0.0758054,-1.73933,0.552149,0.298922,3.08012,-34.0369,-42.4308,-42.3579,-52.3918,-41.9292,-40.3811,-56.3865,-43.4279,-39.443,-47.9606,-53.3137,-46.6872,-35.5025,-43.6406,-46.053,-42.5584,-37.0677,-34.2549,-44.4839,-40.8653,-33.9113,-44.7131,-34.3622,-48.9039,-41.2611,-44.0466,-38.2998,-38.5552,-33.0367,-43.7592,-39.4169,-40.0944,-50.2934,-53.8699,-36.3358,-38.2375,-35.2736,-37.9833,-43.3869,-52.2555,-51.4155,-48.5302,-48.6301,-48.5076,-38.8048,-32.1545,-41.9648,-40.5407,-47.6625,-33.4895,-41.1387,-45.9273,-42.4808,-36.0897,-45.2911,-27.1959,-45.0454,-58.7181,-47.625,-33.045,-41.4072,-46.6084
-2595.5,0.950754,0.152498,4,15,0,2611.75,63.8741,41.6371,219.379,31.6524,119.217,73.0004,61.095,20.4284,56.6672,16.2805,113.725,132.36,20.7499,23.2162,27.899,0.0944773,0.0629477,0.0632832,0.299953,0.131945,0.149628,0.118919,0.115915,0.373445,0.422862,0.107399,0.03665,0.108777,0.164532,0.0786969,-1.78416,0.700798,0.297302,3.53592,-33.7228,-41.8995,-42.7548,-51.7988,-41.7378,-40.4702,-56.4434,-43.7176,-38.9656,-48.2996,-53.6771,-46.6114,-35.5613,-45.4164,-46.2696,-43.1824,-37.0312,-34.3215,-44.0423,-40.7741,-34.2626,-45.0061,-34.453,-48.9587,-41.108,-44.4874,-38.2988,-39.4364,-33.4001,-43.4913,-39.5895,-39.7599,-50.2758,-54.226,-36.6628,-38.6318,-35.2671,-37.6542,-43.6426,-53.3925,-50.926,-49.1794,-49.3346,-47.6247,-40.2864,-32.6889,-42.6857,-40.7192,-46.7021,-34.002,-41.2653,-44.8737,-42.0094,-36.2409,-45.7116,-27.5245,-44.7882,-58.6919,-47.4636,-32.8521,-41.0226,-46.6175
-2590.95,0.943699,0.152498,4,15,0,2611.82,54.7713,41.0185,205.615,34.9615,97.6971,79.3947,64.5932,22.8798,58.2481,15.7475,80.2493,109.337,36.8844,25.7803,31.4534,0.106091,0.0736368,0.0672927,0.306987,0.131761,0.156738,0.0900803,0.183285,0.409157,0.124348,0.0956607,0.0248513,0.102043,0.211755,0.0964131,-1.84946,0.760615,0.185035,3.37458,-33.7482,-41.9153,-42.4126,-52.6095,-42.6243,-40.8669,-55.3882,-43.2541,-39.9419,-49.8568,-54.8328,-45.813,-36.1484,-45.9207,-45.7507,-43.8099,-36.8201,-34.839,-43.7963,-40.0997,-34.5489,-45.351,-35.3579,-48.7709,-39.9693,-43.9113,-39.115,-38.1344,-33.3393,-42.6653,-38.9153,-39.677,-48.0714,-54.4912,-36.4951,-38.3606,-35.4108,-38.7779,-43.5436,-52.7309,-51.9,-50.362,-49.8572,-49.4251,-37.6502,-32.8243,-43.1288,-39.4023,-47.5863,-32.9966,-39.5619,-45.9613,-41.0398,-36.4546,-44.7328,-27.6504,-45.0431,-56.3897,-46.0181,-33.9965,-41.8801,-46.2982
