# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Kgamma_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1217252948
# output
#   file = output_cal_pl_Kgamma_EPs_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2578.73,0.986745,0.104592,5,31,0,2591.49,83.3624,39.3131,240.14,39.9592,98.9538,86.8173,67.1053,27.7407,63.4741,16.0822,115.647,151.922,30.2525,35.6923,119.601,0.101989,0.19168,0.0714165,0.302399,0.194376,0.13081,0.221281,0.107075,0.354671,0.124688,0.0752347,0.0419023,0.0618482,0.335241,0.066121,-1.58378,0.856038,0.459865,3.57954,-35.0068,-41.702,-41.6628,-52.3889,-42.5919,-41.1837,-55.2631,-42.106,-40.5261,-48.3456,-51.7953,-45.6391,-35.1969,-41.2735,-45.9143,-43.2367,-36.8095,-34.7109,-43.6263,-41.1917,-34.0959,-45.2497,-35.0724,-48.1199,-39.6136,-44.5317,-37.9612,-38.8851,-33.8509,-43.2484,-39.01,-41.0948,-48.6363,-54.4279,-36.647,-37.8411,-35.1643,-37.9363,-43.6685,-50.7726,-50.5725,-49.2197,-48.4606,-48.6371,-39.9069,-32.2842,-42.6825,-40.2968,-46.7631,-35.1114,-41.7475,-45.763,-41.8621,-36.5841,-45.952,-27.4869,-44.5067,-57.603,-47.737,-33.4239,-41.2566,-44.5643
-2578.59,0.992351,0.104592,5,63,0,2594.16,75.5864,38.6175,235.905,46.5033,152.109,98.6367,62.3115,22.5689,68.1685,18.6845,98.2959,137.878,31.8155,37.1796,61.047,0.087526,0.156757,0.237492,0.181307,0.105585,0.258405,0.282111,0.104963,0.409414,0.119621,0.16789,0.0746843,0.21781,0.206005,0.172073,-1.83921,0.608817,0.284727,3.35962,-33.1886,-43.2211,-40.3797,-51.2572,-41.8665,-39.7308,-55.1879,-43.1187,-39.7128,-49.8377,-51.792,-45.0508,-35.762,-46.4168,-45.4721,-43.6626,-37.0161,-34.1506,-44.277,-39.0939,-34.298,-45.1046,-35.0639,-50.1775,-38.8665,-43.4739,-36.8376,-38.2211,-32.3332,-42.4532,-36.788,-39.9949,-48.3812,-55.0849,-35.9912,-37.3395,-35.1659,-38.1308,-43.8944,-52.3362,-52.5281,-52.2936,-48.9394,-53.2257,-39.7523,-32.0066,-43.3129,-40.2392,-46.5607,-33.0802,-40.4325,-46.5454,-40.3176,-36.4273,-45.8895,-28.8537,-45.3876,-57.8126,-46.3971,-33.1775,-41.9017,-45.5606
-2576.01,0.954759,0.104592,5,31,0,2591.83,62.9189,43.1601,235.822,43.623,113.98,87.5533,62.3412,24.4658,69.8069,13.073,121.677,145.249,39.7811,36.222,72.6006,0.080629,0.163353,0.0930418,0.253117,0.207129,0.16156,0.212325,0.173832,0.284593,0.396927,0.0737821,0.0637445,0.0588177,0.366087,0.178444,-1.36784,0.679093,0.31631,3.24484,-35.0836,-41.254,-41.8775,-52.4393,-42.492,-40.8697,-54.963,-41.8123,-40.6468,-48.7666,-51.7816,-46.1075,-35.1631,-43.2578,-45.2223,-43.3127,-36.3557,-34.4992,-43.3425,-41.1142,-34.4834,-44.4323,-34.9251,-50.7651,-40.1401,-44.6751,-37.4929,-38.5461,-33.5268,-43.003,-39.0054,-40.5607,-48.9867,-53.7438,-36.5749,-37.5134,-34.9538,-37.6569,-43.5509,-52.0165,-50.8948,-49.2872,-48.6868,-49.3785,-39.5023,-32.3736,-41.9038,-40.0543,-47.1413,-35.1815,-40.9043,-45.1356,-41.2526,-36.0897,-45.489,-27.5869,-44.9155,-57.6508,-46.5151,-33.0643,-41.012,-44.8635
-2576.17,0.939193,0.104592,5,31,0,2590.16,62.4521,42.0787,237.214,37.9851,121.131,85.3419,64.4003,21.3166,73.6292,12.5328,114.467,154.502,41.4897,35.9001,56.1027,0.110897,0.141534,0.111244,0.27089,0.208574,0.165745,0.190226,0.217866,0.257399,0.284248,0.078737,0.0518808,0.13786,0.352755,0.161865,-1.52433,0.697725,0.247332,2.50311,-35.425,-41.9721,-42.3667,-51.9342,-43.1114,-40.5524,-55.4081,-42.1296,-39.7477,-48.3203,-51.4668,-46.3385,-35.1622,-42.4186,-45.498,-43.6653,-36.3431,-34.799,-43.555,-41.092,-34.6161,-44.3383,-35.069,-49.5392,-39.899,-44.3421,-37.9004,-38.884,-33.522,-43.0721,-39.0235,-41.005,-49.9616,-54.1798,-37.06,-37.5749,-35.5809,-37.7299,-43.9119,-51.0704,-50.704,-48.8895,-48.0754,-49.7909,-39.4964,-32.4021,-41.3412,-39.9118,-46.3202,-34.7377,-40.2312,-45.4923,-41.579,-36.842,-45.706,-27.669,-45.519,-57.5763,-46.6345,-32.9108,-41.4789,-45.4951
-2575.75,0.935148,0.104592,5,63,0,2592.98,82.1503,34.1678,216.236,47.7119,152.106,87.4728,55.1419,23.7628,59.4134,20.3646,98.7258,122.983,40.2173,34.5762,77.0326,0.053396,0.167521,0.188659,0.141322,0.025295,0.212517,0.207345,0.0708181,0.399863,0.193864,0.0790171,0.0811037,0.0249216,0.275706,0.170924,-1.80071,0.815437,0.132078,2.29093,-32.983,-41.9364,-40.7458,-50.7982,-41.7651,-39.6638,-55.3522,-42.4117,-40.5067,-48.9234,-51.1833,-45.6343,-35.347,-44.3769,-45.6883,-42.7452,-37.1273,-34.3999,-44.0457,-39.756,-34.3697,-45.1203,-35.0438,-48.9776,-39.0272,-43.3017,-37.3743,-38.0272,-32.116,-43.0969,-37.6185,-40.288,-48.0701,-54.2178,-36.0911,-37.8947,-35.0114,-38.5859,-43.9952,-51.209,-51.8153,-51.4035,-49.1298,-50.9282,-38.7603,-32.0678,-43.4735,-40.6337,-45.9891,-33.3489,-40.7292,-46.1025,-40.8695,-35.9103,-46.5243,-28.6373,-44.4131,-57.139,-47.2418,-33.6877,-41.6028,-45.4142
-2584.21,0.920449,0.104592,5,31,0,2595.03,75.9677,36.6613,182.429,40.4722,127.589,80.8589,69.3008,21.2621,66.4434,14.282,109.403,127.18,38.774,37.5533,56.7381,0.0255888,0.131883,0.243564,0.172231,0.033815,0.172262,0.170923,0.131851,0.212955,0.215558,0.0168793,0.0435177,0.0381491,0.385036,0.142532,-1.80694,1.53473,0.132636,2.22659,-33.7016,-42.2017,-42.2654,-50.3179,-42.846,-39.6736,-55.8249,-42.6595,-39.8363,-47.7938,-50.9375,-46.4171,-35.0464,-42.2709,-46.2201,-43.0408,-36.7803,-34.7198,-43.9566,-40.4416,-34.3099,-44.8536,-35.0364,-47.906,-39.2495,-43.9587,-38.56,-38.8355,-32.6773,-43.1994,-39.0456,-41.2285,-48.6976,-54.0072,-36.9594,-38.0745,-35.129,-38.2149,-44.1378,-50.3292,-52.2947,-50.3062,-49.0394,-49.9046,-39.9717,-32.9331,-42.0955,-40.3394,-45.703,-34.2063,-39.7867,-45.7546,-41.3541,-36.2086,-45.9094,-28.2901,-45.407,-55.5396,-46.9732,-33.6931,-42.1496,-46.3916
-2579.35,0.984403,0.104592,5,31,0,2597.09,68.8363,34.047,215.995,48.6994,146.524,84.3342,63.3018,23.3183,58.4935,13.7027,94.2433,130.705,37.1788,29.837,98.0908,0.0320699,0.125174,0.167466,0.198984,0.0501352,0.197923,0.153354,0.0946273,0.286876,0.217512,0.0187255,0.0429061,0.0975313,0.172589,0.121502,-1.64182,1.1033,0.148675,2.56597,-33.195,-42.8094,-40.7851,-52.1879,-41.5239,-40.1631,-54.9756,-42.6606,-40.7623,-49.3898,-51.9808,-46.4762,-36.1189,-45.0924,-45.4008,-43.7642,-36.8855,-34.9453,-43.9643,-39.4802,-35.3262,-44.9517,-35.5595,-48.8578,-39.5008,-42.9314,-37.7843,-38.3201,-33.1506,-42.7022,-38.2703,-40.0583,-47.8053,-54.6617,-36.8695,-37.918,-34.7285,-38.3091,-43.8422,-49.5231,-49.9098,-50.3926,-49.3026,-49.8207,-39.42,-32.4478,-42.9863,-40.0925,-45.6182,-35.1334,-40.6998,-44.66,-41.3904,-36.4054,-45.7688,-28.2513,-44.4689,-56.6556,-46.8692,-33.5652,-41.5778,-45.6235
-2576.34,0.992728,0.104592,5,31,0,2595.91,57.9166,37.5271,230.485,32.8281,122.497,83.3669,55.5054,19.5311,57.6287,17.7201,94.1881,115.691,28.2764,36.3362,53.5464,0.160951,0.246309,0.150176,0.191509,0.097986,0.215863,0.246773,0.125018,0.309213,0.207083,0.0430741,0.0947231,0.185374,0.353169,0.122919,-1.38096,0.725884,0.523138,5.23856,-33.4668,-41.5339,-42.0857,-50.1151,-42.094,-39.9465,-55.4328,-43.2664,-39.0335,-48.9125,-51.2261,-44.9609,-35.1304,-43.9705,-45.0605,-42.9638,-36.9438,-35.2455,-44.2048,-40.6685,-34.5382,-45.7357,-35.0568,-49.5228,-39.1088,-45.1445,-37.2483,-38.9183,-32.8481,-43.1944,-37.5431,-40.061,-47.6675,-54.9138,-36.7903,-37.5645,-35.0745,-38.3956,-44.673,-52.1568,-52.3242,-50.6985,-50.1071,-49.5462,-40.6691,-32.2441,-43.6585,-40.2883,-44.842,-34.1554,-40.7727,-45.18,-40.6573,-37.0865,-47.1187,-28.3254,-45.085,-56.9358,-46.1529,-33.5082,-41.4278,-44.3841
-2580.9,0.993827,0.104592,5,31,0,2595.13,79.8155,35.5232,216.433,42.7208,138.238,84.1344,49.5178,26.5575,65.5065,10.6052,106.144,129.738,40.0537,34.7408,52.0507,0.0435314,0.118254,0.0959274,0.371959,0.12782,0.160203,0.34042,0.122702,0.430803,0.36941,0.1799,0.0657493,0.0563589,0.198002,0.11507,-1.70494,0.818453,0.220038,2.93633,-34.9207,-41.7969,-41.9447,-54.6228,-42.3381,-40.1909,-55.23,-42.0528,-40.1675,-49.0703,-52.2145,-46.9569,-35.2875,-43.6454,-46.2605,-43.8255,-35.787,-33.9113,-43.4069,-40.3012,-34.4165,-43.8247,-34.6598,-50.3234,-40.596,-43.7331,-37.4178,-37.4336,-31.8987,-43.151,-38.6137,-40.622,-50.004,-53.8846,-35.7053,-38.148,-35.3339,-38.4181,-42.6614,-53.0835,-50.8721,-49.0157,-48.2858,-50.8863,-37.4622,-31.778,-42.6183,-39.888,-49.2977,-32.878,-41.178,-46.4707,-41.8337,-35.0861,-44.6803,-27.0785,-44.4644,-59.9173,-47.1285,-32.7913,-41.0383,-45.8513
-2588.3,0.651045,0.104592,5,31,0,2603.84,73.0726,41.0394,228.436,52.0276,159.856,86.1942,71.4705,27.5013,72.307,28.6637,121.201,158.651,34.0991,37.0728,128.935,0.0629757,0.234851,0.203939,0.20001,0.044772,0.252448,0.143384,0.166152,0.346959,0.0571888,0.0158402,0.0328087,0.0401379,0.540864,0.0983486,-1.8972,1.28078,0.321608,2.39217,-33.8158,-41.7856,-40.7052,-51.3081,-43.1757,-40.5688,-56.0639,-42.7894,-39.868,-49.0081,-50.7219,-44.7908,-35.459,-42.386,-46.4552,-42.1476,-38.3238,-34.2994,-43.9508,-41.4456,-34.5399,-46.186,-34.9198,-48.9486,-39.0839,-45.0228,-39.001,-38.5976,-32.3281,-42.9226,-38.2609,-41.0445,-47.4575,-54.6479,-36.7477,-37.1393,-35.3459,-38.3578,-44.1052,-50.3271,-51.8608,-52.1274,-49.2292,-51.2026,-38.5583,-31.8166,-42.681,-41.1645,-47.1593,-33.4089,-40.3363,-47.6551,-41.2137,-36.0996,-46.1089,-28.3375,-44.6587,-56.6058,-46.255,-34.491,-42.4,-44.5922
-2588.11,0.976964,0.104592,5,63,0,2612.24,103.278,37.9704,237.852,33.698,132.893,99.1865,61.4675,24.7205,71.3273,11.4869,113.678,149.597,60.5991,32.5203,77.4268,0.00790068,0.143945,0.157352,0.394739,0.108102,0.120377,0.249156,0.0991754,0.392259,0.152772,0.0834892,0.0180712,0.0136245,0.21421,0.0911833,-1.80716,1.70644,0.164917,2.1174,-34.5157,-43.7424,-41.9733,-51.9614,-42.0929,-39.8896,-55.3551,-42.4149,-40.3189,-49.3146,-52.221,-46.392,-36.2316,-44.1948,-47.1139,-43.5027,-36.2328,-34.3564,-43.5413,-40.3523,-33.7164,-44.1968,-35.1905,-47.066,-39.1315,-42.9897,-39.0332,-37.9334,-33.0105,-43.2354,-38.3954,-40.6817,-49.446,-53.6974,-36.1774,-37.4517,-35.7667,-38.5886,-43.6884,-49.8702,-51.766,-49.1094,-48.0759,-50.978,-38.4121,-32.4445,-42.1656,-39.7978,-48.0151,-33.6202,-39.4883,-47.8974,-41.7791,-36.1392,-44.9847,-27.1,-44.712,-57.8552,-46.8944,-32.8697,-42.4224,-45.564
-2580.91,0.986903,0.104592,6,63,0,2606.47,49.1312,33.183,211.448,37.5163,122.272,83.7892,59.6195,21.8599,61.561,18.3536,104.064,127.216,25.8881,35.1521,79.2612,0.188293,0.21804,0.0994361,0.208597,0.137089,0.109216,0.185855,0.0820252,0.369624,0.381611,0.103783,0.0213377,0.0623417,0.424394,0.12183,-1.90394,0.772212,0.275124,4.01331,-34.4795,-40.4,-42.9385,-50.9693,-42.766,-40.1022,-54.8412,-42.3178,-39.5745,-49.9468,-50.5214,-46.1365,-35.2763,-44.5231,-45.2752,-42.8658,-36.2317,-34.5775,-44.1707,-40.0772,-34.6757,-45.573,-34.4622,-49.5601,-38.2677,-44.152,-38.6736,-38.7809,-31.1067,-43.2726,-39.3838,-41.0576,-48.704,-54.5459,-36.862,-36.4152,-34.2947,-38.4977,-43.6351,-52.2027,-50.7816,-49.776,-48.9445,-49.8768,-40.4811,-31.4732,-43.448,-40.1806,-46.6056,-33.7757,-39.0996,-46.0879,-41.5947,-35.9821,-46.068,-28.4002,-45.1641,-58.1825,-47.0494,-33.8486,-41.5401,-45.5872
-2580.61,1,0.104592,5,31,0,2595.09,61.7902,34.6728,215.227,43.8374,108.259,80.5908,46.2178,25.8583,56.874,13.7588,84.8865,122.681,35.4895,25.5175,69.7765,0.114096,0.133333,0.104045,0.205584,0.17413,0.227661,0.26282,0.0204425,0.385254,0.175244,0.0674301,0.0223051,0.112134,0.227099,0.0730832,-1.88657,1.37471,0.391259,4.53947,-33.3487,-41.9915,-40.7171,-51.9257,-42.3329,-40.593,-55.0481,-42.8128,-40.4501,-49.7025,-53.1282,-46.0022,-35.8962,-44.3317,-45.7812,-43.863,-36.889,-34.7853,-43.8845,-39.7265,-34.8924,-45.2234,-35.2468,-48.2877,-39.8949,-43.0318,-38.6932,-38.3095,-32.3863,-42.8895,-37.7856,-39.805,-48.343,-54.5928,-36.6927,-38.2416,-35.0527,-38.57,-43.8221,-50.9486,-50.1389,-50.8274,-49.0873,-49.9455,-38.6291,-32.1196,-43.1281,-40.1813,-45.9689,-34.5057,-40.2696,-45.3844,-40.3402,-36.6601,-45.4781,-27.666,-43.8312,-57.5374,-46.1124,-33.8822,-41.5885,-45.3426
-2589.46,0.864534,0.104592,5,31,0,2603.1,64.9886,31.1959,195.883,41.7809,112.938,72.8299,57.1981,29.3024,59.3321,18.1656,82.5846,128.446,41.8687,27.4208,65.598,0.0336293,0.0776139,0.0687851,0.209151,0.118607,0.181503,0.264067,0.0175782,0.431582,0.236706,0.180339,0.0611994,0.0449178,0.114362,0.0775427,-1.98148,0.758505,0.580273,4.76387,-33.9247,-42.0343,-41.6318,-52.1385,-42.983,-40.7581,-55.9301,-42.5607,-40.5107,-48.3472,-53.0413,-46.7606,-35.6914,-42.1308,-45.9693,-44.0917,-37.4046,-34.7989,-43.8504,-40.2365,-34.581,-45.2078,-34.9966,-48.5807,-38.7703,-42.7486,-38.0477,-38.6658,-32.1468,-43.632,-39.0223,-41.045,-49.8038,-54.3703,-36.8139,-38.1402,-35.8666,-38.9552,-44.1421,-50.5075,-49.3017,-49.8291,-48.2097,-50.4548,-38.4121,-32.1824,-42.6696,-40.8127,-46.5854,-32.9322,-40.5095,-46.075,-40.9838,-36.2477,-45.8821,-27.935,-45.2846,-57.9793,-47.1097,-34.0558,-41.4068,-46.1186
