# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Kgamma_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1215503220
# output
#   file = output_cal_pl_Kgamma_EPs_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2588.88,0.886407,0.155664,4,15,0,2600.03,55.7302,36.3009,183.484,44.7761,112.49,71.7147,60.5611,23.1953,52.7962,21.1258,88.9521,109.928,44.7426,31.9589,51.6263,0.0643411,0.149532,0.111971,0.154167,0.150819,0.132242,0.144167,0.124226,0.343648,0.207998,0.0766333,0.0520565,0.0472606,0.522563,0.164133,-1.74901,0.967136,0.128896,2.01089,-35.4256,-40.9062,-42.8613,-51.7636,-44.6043,-40.609,-56.6108,-43.1387,-40.3293,-46.7554,-51.8278,-46.2228,-35.4929,-41.2066,-45.8003,-42.6128,-37.6963,-35.3349,-44.0709,-41.3101,-34.8915,-46.1143,-35.0093,-46.9876,-39.2921,-44.1857,-38.9168,-38.5135,-32.8375,-43.7684,-39.5072,-41.3412,-49.1285,-54.1934,-37.2829,-38.1023,-35.5385,-39.0897,-44.5011,-51.2653,-49.1537,-49.8428,-49.0699,-47.7251,-38.0211,-32.8229,-42.5128,-40.861,-46.0265,-33.9197,-40.1235,-45.7963,-41.8056,-36.5961,-46.224,-27.6707,-44.5593,-55.8483,-46.0199,-35.0158,-41.9385,-45.761
-2586.36,0.950755,0.155664,5,31,0,2611.73,63.7255,38.4816,221.858,45.3179,120.87,104.504,54.6313,23.0688,66.7882,12.425,91.3915,123.705,21.6633,32.873,73.2555,0.103103,0.140792,0.110008,0.158552,0.0757886,0.156084,0.309183,0.120359,0.348647,0.123161,0.143128,0.0533796,0.235233,0.0798095,0.102814,-1.91419,0.636038,0.732456,5.59531,-33.1519,-42.2462,-40.0978,-50.9341,-42.6425,-42.1447,-55.9218,-43.6255,-41.1658,-49.6886,-54.2695,-45.4309,-36.9341,-43.7047,-45.5254,-43.7369,-37.5665,-34.8242,-44.8862,-39.2606,-34.0909,-45.0576,-35.6348,-47.6644,-38.5209,-43.9394,-37.4935,-39.2889,-33.4103,-42.9484,-37.2675,-39.6342,-47.8246,-54.8797,-36.4628,-37.051,-35.4028,-38.6208,-44.4418,-51.4483,-52.9268,-51.5034,-49.6761,-51.5337,-40.4108,-32.8141,-42.4225,-40.794,-46.2314,-34.5663,-39.8276,-46.6516,-39.7087,-36.9609,-46.1389,-27.7709,-45.2022,-57.7486,-45.2326,-33.1679,-42.0959,-44.543
-2584.08,0.964317,0.155664,5,31,0,2598.33,63.1978,36.5482,215.256,49.0665,111.463,99.309,53.4143,22.8359,66.9039,14.6682,97.8114,121.718,20.1891,32.0291,71.0909,0.101894,0.119916,0.100592,0.136154,0.105392,0.167123,0.339199,0.132115,0.345684,0.108162,0.11628,0.0932387,0.209735,0.0753485,0.0742076,-1.90077,0.753558,0.649407,5.53201,-33.1932,-41.8518,-40.0282,-50.788,-42.5164,-41.8126,-55.6952,-43.5462,-40.9932,-49.9263,-54.3151,-45.5153,-36.4694,-43.4138,-45.0616,-43.2353,-37.5389,-34.5579,-45.1011,-39.2982,-33.9551,-44.9771,-35.3443,-49.7007,-38.907,-43.7828,-36.7791,-39.039,-32.8746,-42.9592,-37.5496,-39.7531,-47.9918,-54.7092,-36.1808,-36.9234,-35.0492,-38.5202,-44.1837,-51.8559,-52.6061,-51.3732,-49.4608,-51.7572,-40.2966,-32.5313,-42.7027,-41.043,-46.3723,-34.3809,-40.8426,-45.9652,-39.7198,-36.391,-46.5277,-28.1007,-45.251,-57.9257,-46.296,-33.1748,-41.4005,-44.9686
-2584.29,0.934837,0.155664,5,31,0,2600.08,61.6066,31.5813,201.364,29.9094,100.305,80.7308,47.1444,20.968,56.7423,9.70008,86.3257,121.592,26.4347,35.2253,78.9418,0.0526207,0.212841,0.160527,0.245742,0.0693704,0.22606,0.102792,0.119532,0.299114,0.389989,0.0502214,0.0510255,0.0597174,0.456102,0.0556305,-1.6094,0.818272,0.0969772,2.03869,-33.1279,-42.3505,-41.6715,-50.8557,-43.5591,-40.6432,-55.8733,-43.3886,-39.5577,-49.1777,-49.8024,-46.3586,-34.9811,-41.6718,-47.0257,-43.9591,-37.1395,-35.3699,-44.7258,-40.2217,-34.7901,-45.3051,-34.9927,-47.1557,-38.6541,-43.8318,-38.2524,-39.4767,-31.4114,-43.1295,-37.7821,-41.3192,-47.6495,-55.2296,-37.3136,-37.5857,-35.7134,-38.8574,-44.7691,-49.9835,-49.9812,-51.7285,-50.4571,-50.1743,-38.5246,-32.1867,-43.5335,-40.341,-43.7434,-33.6391,-40.3875,-45.3284,-39.5321,-36.9644,-47.0445,-28.141,-43.7929,-57.4627,-46.2899,-33.863,-41.9604,-45.0346
-2587.3,0.983623,0.155664,5,31,0,2606.22,57.4348,34.1898,191.894,38.5502,146.226,70.7189,65.2348,19.1666,54.3074,24.7703,93.1288,131.635,19.3005,29.6203,53.6545,0.144106,0.144424,0.176648,0.317508,0.141984,0.278045,0.0726748,0.175896,0.319581,0.126359,0.0731136,0.0636234,0.406227,0.176425,0.23859,-1.52469,0.635163,0.598725,5.57178,-33.7914,-41.9031,-41.3974,-52.941,-41.4988,-40.0197,-55.7377,-42.7671,-39.5678,-47.9218,-51.7269,-45.7206,-35.1227,-43.5711,-45.3676,-43.3175,-37.569,-35.0075,-44.4971,-40.2957,-35.759,-45.588,-35.2118,-50.16,-40.5125,-44.3529,-37.721,-39.1265,-32.4568,-42.848,-38.6792,-40.4029,-49.4574,-55.5219,-37.2577,-38.9048,-35.2386,-38.1156,-43.5068,-50.925,-48.6669,-50.6865,-49.6611,-50.2221,-39.4042,-32.4949,-43.4312,-40.2915,-45.5293,-33.9024,-42.486,-44.5432,-42.2085,-36.7819,-46.2255,-28.5142,-45.1773,-56.1782,-47.3853,-33.7465,-42.0734,-46.4008
-2574.45,0.969205,0.155664,5,31,0,2599.72,58.5897,35.085,190.216,33.7086,127.315,85.1202,55.3806,19.8935,63.2306,14.8425,82.974,100.225,26.9148,31.8961,69.2645,0.192758,0.155808,0.168712,0.18209,0.0839775,0.15705,0.291052,0.192178,0.321206,0.268992,0.219842,0.0927026,0.105691,0.352,0.169676,-1.70334,0.580158,0.321346,4.10672,-34.0819,-41.515,-41.4684,-50.2984,-42.3399,-40.5246,-55.261,-42.7209,-40.5703,-47.9278,-51.6604,-45.9505,-35.5482,-44.2274,-45.9681,-43.3694,-36.8397,-34.7813,-44.6837,-40.0536,-34.3176,-45.2453,-34.4845,-49.0352,-37.7496,-44.5314,-37.7711,-38.5022,-31.7644,-42.8131,-38.3705,-40.0631,-47.8062,-54.8414,-36.6396,-36.8249,-35.3227,-38.7789,-43.943,-53.3774,-52.6156,-51.2691,-49.6658,-51.0069,-39.5208,-32.4084,-42.8901,-40.7173,-47.0338,-32.6398,-39.2052,-46.243,-40.525,-36.4037,-46.5107,-28.1154,-44.9769,-57.0053,-46.5563,-33.4293,-41.957,-45.0935
-2573.22,0.771757,0.155664,4,31,0,2593.38,79.3999,37.263,248.948,45.2837,121.731,86.3045,67.9987,22.9022,63.2378,15.7162,109.163,144.867,41.4821,37.2861,64.1657,0.0411888,0.20861,0.07333,0.228706,0.132324,0.223177,0.167548,0.12369,0.372188,0.203689,0.0404843,0.0348831,0.0636665,0.320325,0.161705,-1.78227,1.13326,0.390627,4.25126,-33.6317,-41.0957,-41.6806,-51.6539,-42.4667,-40.448,-54.8065,-41.7877,-40.1416,-50.0561,-51.3037,-45.1743,-34.9215,-43.1278,-45.4979,-43.4568,-36.2391,-34.409,-43.0225,-40.083,-34.4519,-44.7593,-35.1518,-49.0355,-39.9818,-43.5398,-37.9026,-38.1753,-33.5277,-42.5759,-38.1264,-40.6708,-48.4315,-54.0842,-36.3879,-37.9277,-34.5309,-37.8795,-43.5797,-51.2997,-51.5853,-50.3838,-48.6515,-50.6393,-39.8774,-31.6967,-42.9989,-39.3303,-46.3032,-34.5538,-40.5675,-45.8764,-41.1479,-36.2039,-45.4679,-28.3692,-44.8029,-58.276,-46.7575,-33.4862,-41.3585,-45.1607
-2576.84,0.97078,0.155664,5,31,0,2588.99,58.8692,33.3815,200.181,38.3226,128.883,83.5205,49.2365,24.1357,63.5643,20.6236,108.8,134.825,27.8622,32.5179,57.3057,0.216566,0.204082,0.111913,0.282543,0.153602,0.186373,0.390994,0.0633705,0.357041,0.12515,0.0410917,0.0483415,0.118559,0.30277,0.297308,-1.21044,0.976479,0.477842,3.8572,-34.1495,-40.8324,-41.222,-51.7162,-43.0648,-40.7175,-56.1447,-42.029,-40.9328,-48.4674,-51.905,-45.8666,-35.0962,-40.5373,-45.3817,-42.4954,-37.2839,-34.521,-44.3368,-40.727,-34.2422,-44.9594,-34.6998,-49.0035,-39.2078,-44.1824,-38.3362,-38.6396,-31.2237,-43.6597,-38.2912,-40.8791,-49.7838,-54.3585,-36.7331,-37.8078,-35.2969,-38.5433,-43.6101,-50.5405,-50.6048,-50.3902,-48.6226,-50.9302,-39.6897,-31.7916,-42.7252,-40.9363,-46.3838,-33.3493,-40.5429,-46.3785,-41.3127,-35.9942,-46.0031,-27.585,-44.6062,-56.7103,-47.0457,-33.5233,-42.2953,-45.8146
-2579.68,0.974059,0.155664,5,31,0,2591.33,87.8195,40.9954,253.208,41.108,145.935,98.135,72.1201,24.9828,64.1451,9.88245,106.948,154.661,29.8485,35.239,90.0588,0.0490625,0.133026,0.0957858,0.287424,0.0701332,0.226647,0.139625,0.164099,0.427663,0.429502,0.138705,0.072029,0.04263,0.357553,0.038697,-1.71458,0.823281,0.693912,4.5374,-33.4384,-42.1044,-40.3457,-52.7906,-42.1832,-41.9535,-55.7352,-42.3228,-39.5238,-49.8518,-50.6913,-45.9694,-35.2312,-42.2668,-46.6931,-44.1036,-37.255,-34.1937,-43.4609,-39.8553,-34.1996,-44.4624,-34.9959,-49.6673,-39.3992,-43.1088,-36.9673,-38.6046,-33.8823,-42.4978,-37.6689,-40.766,-48.0789,-54.2934,-36.1295,-37.3688,-35.3365,-37.6968,-43.4995,-51.2731,-51.3208,-52.2067,-49.0297,-51.318,-39.1085,-32.2935,-42.9271,-40.2584,-46.3391,-34.107,-41.8949,-45.5263,-40.2433,-36.2327,-45.9996,-28.3345,-43.5461,-59.085,-46.9464,-32.9343,-41.1112,-44.7951
-2583.11,0.911508,0.155664,5,31,0,2603.78,51.862,30.041,201.464,30.7981,128.024,67.7158,49.5147,21.7089,55.8031,18.7101,92.8086,117.055,46.8699,30.8832,88.5545,0.121427,0.264015,0.10784,0.359526,0.0835234,0.121299,0.312676,0.143321,0.342666,0.153973,0.0162094,0.0453702,0.0473389,0.252601,0.121766,-1.58524,0.837255,0.387265,4.70376,-34.9106,-41.5679,-43.5102,-52.5148,-41.9168,-39.1707,-54.6674,-42.0315,-40.1408,-48.6626,-51.5363,-46.887,-35.5291,-43.6243,-45.0279,-43.0025,-36.3344,-35.2797,-43.9536,-41.4905,-35.1874,-45.5588,-34.999,-49.3677,-38.8461,-44.4791,-38.6154,-38.1948,-31.0012,-43.9037,-39.7305,-40.9517,-48.7607,-54.3852,-37.2095,-37.1749,-35.1844,-39.0925,-43.9719,-50.1227,-49.0834,-48.0214,-49.0764,-49.067,-39.416,-31.5263,-43.7865,-40.2231,-46.572,-33.3955,-39.6571,-45.8912,-42.7746,-36.1272,-46.0033,-27.8039,-45.5032,-56.7604,-47.3451,-34.0212,-41.8551,-45.6656
-2585.38,0.998089,0.155664,5,31,0,2598.44,81.5264,42.8105,233.036,53.6265,151.544,84.5484,75.8126,29.862,71.3287,10.1628,110.199,153.931,31.3394,39.064,77.373,0.0383906,0.0674209,0.167251,0.200975,0.0402493,0.244299,0.207173,0.0739192,0.410509,0.399802,0.140936,0.0420942,0.0480785,0.448268,0.0187444,-1.82429,0.976005,0.183994,2.17468,-33.7579,-42.335,-41.486,-52.4206,-43.1816,-40.436,-55.9539,-43.0113,-38.9058,-50.2701,-50.3898,-46.2355,-34.7341,-42.873,-47.3792,-44.3834,-36.8005,-33.6192,-43.2888,-39.9276,-33.9851,-44.8378,-34.7257,-49.6275,-39.6723,-43.3598,-37.9981,-38.2684,-33.2496,-42.7776,-38.1767,-41.3343,-48.6832,-54.3036,-35.931,-37.6242,-35.3546,-37.7227,-43.059,-51.8543,-52.2445,-50.9404,-48.2144,-50.9943,-38.8936,-32.1595,-42.0886,-40.2196,-48.0888,-32.8303,-40.6364,-46.7354,-40.5956,-35.4827,-44.8011,-27.7222,-44.4913,-59.4789,-46.3894,-33.4418,-40.8855,-45.2533
-2574.18,0.998978,0.155664,5,31,0,2596.59,74.3258,36.5459,226.862,38.2181,109.075,88.4898,58.1426,22.6371,61.137,13.4637,101.323,136.168,33.6744,35.3407,72.5289,0.152608,0.103482,0.123433,0.337052,0.124798,0.180759,0.388709,0.155151,0.383935,0.137821,0.097584,0.0644708,0.0408654,0.416428,0.103794,-1.70124,0.927635,0.570249,5.26233,-33.8037,-41.7092,-42.0563,-52.362,-43.1268,-39.8907,-54.9985,-42.4717,-39.7963,-49.1692,-51.0861,-45.7605,-35.0405,-42.4058,-45.5313,-43.7401,-36.1143,-34.5311,-43.8282,-39.8717,-34.2554,-44.9521,-34.9431,-50.1122,-39.7224,-42.8163,-37.3092,-38.1719,-32.8802,-42.7766,-38.0602,-41.327,-48.5249,-54.7649,-36.5226,-37.5818,-34.9955,-38.0157,-43.2294,-51.2602,-51.4966,-50.2425,-48.5984,-50.0218,-40.2886,-32.4344,-43.672,-39.9728,-46.787,-34.4881,-41.4888,-45.2015,-40.82,-36.3036,-45.6557,-27.3493,-43.3756,-57.249,-47.5326,-33.4905,-41.0814,-45.2393
-2573.47,0.992942,0.155664,5,63,0,2589.06,72.9897,34.863,217.989,50.0319,158.315,87.995,62.0391,25.3548,66.8596,18.3054,117.286,126.113,26.3116,37.2382,85.6216,0.169487,0.236156,0.179781,0.164043,0.128888,0.240677,0.121452,0.158187,0.280559,0.263193,0.0666352,0.0832387,0.0832291,0.278089,0.123606,-1.5479,0.477897,0.154541,2.64285,-34.5262,-41.4994,-40.2564,-51.032,-41.2421,-40.2646,-55.0266,-42.3146,-40.293,-48.6548,-51.2353,-45.4902,-35.1596,-45.2608,-45.2894,-42.4689,-36.8513,-34.1845,-44.3103,-40.1753,-34.6749,-44.8187,-34.5994,-50.8141,-40.0951,-44.879,-37.2808,-38.0107,-31.9889,-42.4521,-38.0422,-39.8102,-48.194,-54.1934,-35.9866,-38.1379,-34.1463,-37.9404,-43.0808,-53.2366,-51.5558,-51.6966,-49.276,-51.6221,-39.0943,-31.5228,-43.0314,-40.5178,-46.9589,-33.8777,-40.9933,-45.4889,-41.0865,-35.4425,-46.36,-29.3086,-44.8471,-58.7913,-47.8584,-33.3447,-41.438,-45.3499
-2571.35,0.996475,0.155664,5,31,0,2585.16,64.8689,31.753,194.418,32.5094,98.411,79.0734,57.085,18.5975,54.4879,15.9015,87.3339,114.627,33.5696,27.793,59.6951,0.148523,0.102105,0.101226,0.2552,0.158606,0.165423,0.266709,0.202511,0.401828,0.238496,0.123749,0.0693643,0.0717948,0.300465,0.0933084,-1.61347,0.816554,0.48662,4.4614,-34.0865,-41.7854,-41.6757,-51.1561,-42.561,-40.448,-55.8278,-42.6879,-39.8895,-47.7973,-51.4566,-46.2517,-35.2755,-41.7405,-46.185,-43.2906,-37.1535,-35.086,-44.3658,-40.105,-34.1422,-45.3495,-34.7478,-47.4899,-38.7272,-42.847,-38.0283,-38.6788,-32.435,-43.2449,-38.5976,-40.8984,-48.9891,-54.6082,-37.0315,-37.225,-35.6739,-38.8066,-44.1221,-50.8511,-49.9599,-50.4164,-48.7426,-49.613,-39.2623,-32.5907,-43.1965,-40.6232,-45.5496,-33.2304,-40.4429,-45.9248,-40.7423,-36.6811,-46.4888,-27.7594,-44.2092,-56.8925,-47.243,-33.8274,-41.8226,-45.7742
