# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kpsi_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1350768500
# output
#   file = output_cal_g_Kpsi_EPs_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,log_psi.14,log_psi.15,mu_psi,sigma_psi,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,psi.14,psi.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2584.14,1,0.213194,4,15,0,2599.67,45.2102,25.8384,159.791,32.8988,97.3234,75.2406,39.2569,17.0722,52.1571,12.5621,76.3408,86.1115,25.6095,24.753,75.5617,0.190226,-1.4462,-1.43435,-1.37704,-1.50565,-1.17771,-1.33451,-1.35417,-1.5707,-1.31118,-1.3045,-1.07951,-1.24198,-1.2915,-1.57977,-1.31902,-1.38519,0.152001,0.235463,0.238271,0.252325,0.221873,0.307983,0.263287,0.258162,0.2079,0.269501,0.271308,0.339763,0.288811,0.274858,0.206023,0.267398,-34.6278,-42.9947,-42.5165,-50.8276,-42.6609,-40.8181,-55.6563,-43.6127,-41.9727,-46.0113,-53.2219,-46.1533,-35.959,-41.8878,-45.5343,-43.6129,-37.2873,-36.6219,-45.2708,-40.8498,-35.9165,-45.8218,-34.9169,-50.5889,-39.0993,-44.0625,-37.645,-38.9023,-31.9174,-43.0528,-38.8426,-40.0612,-48.0689,-55.2061,-37.7757,-37.9385,-35.4854,-39.8026,-44.8927,-51.8473,-50.4733,-51.1549,-50.6322,-49.6024,-38.1003,-33.2347,-43.5999,-41.6048,-46.24,-36.3227,-42.1446,-44.3337,-40.0822,-37.5665,-48.1515,-27.8148,-44.2571,-56.9307,-46.4529,-33.6841,-41.9965,-44.8788
-2589.31,0.364598,0.213194,4,15,0,2606.17,53.9589,28.7323,153.213,31.3846,85.9191,66.831,42.8942,20.1053,56.3267,15.4122,76.4641,101.192,24.7166,30.4493,67.4332,0.186087,-1.37337,-1.35997,-1.4123,-1.39456,-1.67411,-1.62744,-1.35617,-1.01741,-1.5362,-1.37143,-1.5146,-1.25394,-1.48502,-1.46137,-1.47706,-1.29637,0.161278,0.253252,0.256668,0.243584,0.247941,0.187475,0.196432,0.257646,0.36153,0.215197,0.253745,0.219895,0.285379,0.226497,0.231918,0.228308,-34.342,-41.9171,-42.2256,-50.2157,-42.4845,-40.7386,-55.2119,-42.8633,-41.0834,-46.6254,-52.4094,-46.4814,-35.4417,-41.3546,-45.3948,-43.2262,-37.0455,-35.8844,-44.9443,-41.3262,-35.2319,-45.5078,-34.9162,-52.4019,-39.0738,-44.3946,-37.6087,-39.0731,-31.2726,-43.3081,-40.0692,-41.0259,-48.8905,-54.5363,-37.1032,-37.934,-35.3443,-38.973,-44.6117,-51.8911,-50.4668,-50.7421,-49.9027,-52.1106,-37.8365,-33.0548,-43.4594,-41.2935,-47.017,-34.275,-41.5949,-45.1009,-40.9403,-37.0445,-48.2142,-28.4912,-46.0357,-56.7859,-47.8977,-33.6364,-42.4301,-45.8614
-2589.18,0.720489,0.213194,4,15,0,2602.33,51.1373,30.7454,179.921,40.9921,131.858,62.7148,50.0963,15.3493,49.4016,15.1445,100.335,84.9735,22.2576,26.5128,79.4828,0.213593,-1.3808,-1.44286,-1.49254,-1.44955,-1.20528,-1.75687,-1.34224,-1.77776,-1.52191,-1.30224,-0.981165,-1.33036,-1.37995,-1.41643,-1.14865,-1.49433,0.322471,0.251377,0.236251,0.224802,0.234675,0.299607,0.172584,0.26126,0.169017,0.218295,0.271921,0.374874,0.264382,0.25159,0.242579,0.317064,-35.2452,-43.0522,-42.1586,-50.9673,-41.5358,-40.3464,-55.7741,-44.2171,-41.4968,-44.8365,-53.6103,-45.6744,-36.1721,-45.7167,-45.0425,-43.1607,-37.2688,-35.6098,-44.8255,-40.8309,-35.6106,-46.1133,-34.038,-52.0148,-40.2777,-44.9128,-37.0766,-38.0804,-32.7597,-43.0506,-39.0959,-39.0299,-48.6984,-54.9802,-36.9313,-37.7531,-35.0861,-38.7967,-43.6897,-55.2243,-50.1289,-49.9654,-50.8076,-48.7755,-38.3446,-32.9707,-43.5132,-41.7434,-48.155,-34.4105,-42.4073,-44.1094,-41.4458,-36.0668,-47.3339,-27.1628,-44.3107,-58.2353,-46.7922,-33.1815,-41.2868,-44.384
-2590.03,0.919489,0.213194,4,15,0,2604.43,55.3241,26.3448,160.888,36.7033,75.9165,66.8145,47.0921,22.8638,49.9479,9.48021,73.0013,90.8075,26.7823,29.7133,45.7188,0.183359,-1.19883,-1.43453,-1.25233,-1.12457,-1.61115,-1.62998,-1.36583,-1.04781,-1.3287,-1.37769,-1.11837,-1.17279,-0.949686,-1.25805,-1.55905,-1.30682,0.196137,0.301546,0.238226,0.285839,0.324791,0.199657,0.195933,0.255168,0.350704,0.26482,0.25216,0.326813,0.309503,0.386862,0.284207,0.210336,-34.1487,-42.8693,-41.1299,-51.2433,-43.5084,-41.8849,-56.1546,-43.8877,-41.6787,-46.1098,-54.0986,-46.1315,-36.087,-41.2143,-45.9052,-44.4777,-37.5811,-36.6588,-45.0329,-40.4229,-35.415,-45.6045,-35.1783,-49.2503,-39.6783,-43.9943,-37.2056,-39.4701,-32.799,-43.0752,-38.7426,-40.3112,-48.5088,-55.1185,-37.5994,-39.376,-35.8817,-39.4167,-44.8727,-51.7729,-50.7252,-50.829,-49.9945,-49.4273,-38.4368,-33.9533,-43.279,-41.2979,-45.307,-35.0501,-42.3085,-44.1964,-39.9971,-37.4323,-48.1655,-28.0902,-44.6507,-56.1416,-46.5319,-33.6375,-42.0049,-45.2816
-2588.43,0.565516,0.213194,4,31,0,2603.1,42.3948,25.4916,157.367,36.982,105.186,56.0341,45.6473,22.6256,50.6889,11.4466,94.356,89.0055,27.1664,28.7868,67.4165,0.196468,-1.52045,-1.49712,-1.41552,-1.24808,-1.04374,-1.69088,-1.25565,-0.721057,-1.62759,-1.159,-1.0596,-1.08267,-1.56757,-1.22997,-0.998345,-1.32878,0.301329,0.218613,0.223773,0.242798,0.287056,0.352136,0.184357,0.28489,0.486238,0.196402,0.3138,0.346595,0.338689,0.208551,0.292302,0.368489,-35.2376,-43.2953,-42.2687,-50.5214,-42.6925,-40.4754,-56.0052,-43.9269,-41.3877,-44.5842,-53.6489,-47.0824,-36.127,-43.1757,-45.2676,-42.956,-37.1095,-35.6322,-44.6747,-41.99,-35.0378,-45.5334,-34.1259,-51.0114,-39.5089,-44.8764,-37.9174,-38.3322,-30.9874,-43.7703,-40.5572,-40.5208,-49.2209,-54.239,-36.8752,-37.6226,-35.7007,-39.2817,-44.3559,-53.3181,-49.3268,-49.5141,-49.9724,-50.0615,-37.059,-32.5208,-42.4307,-41.6671,-48.1331,-32.8434,-40.5553,-45.3437,-41.4524,-36.0064,-47.1757,-27.5038,-46.0185,-57.6325,-47.263,-33.2838,-42.0105,-45.8844
-2593.76,0.963321,0.213194,4,15,0,2604.78,65.7868,23.772,174.482,46.5934,93.7267,57.7387,48.7666,15.8478,57.7287,24.973,87.8306,83.6186,21.0957,26.1075,40.969,0.188427,-1.08744,-1.70642,-1.23431,-0.900907,-1.1343,-1.66264,-1.27388,-1.30789,-1.272,-0.940684,-1.18245,-1.18284,-0.989561,-1.26048,-1.63273,-1.24978,0.345583,0.337079,0.181515,0.291034,0.406201,0.321647,0.189637,0.279744,0.270391,0.280269,0.390361,0.306527,0.306407,0.37174,0.283518,0.195396,-34.5518,-42.3229,-40.9887,-49.7227,-42.4032,-40.6813,-56.6798,-44.2604,-41.0476,-44.6762,-53.73,-45.507,-35.4773,-42.8976,-45.4356,-41.9474,-38.1781,-36.0568,-45.9387,-41.5152,-35.1841,-46.4238,-34.3561,-49.2857,-40.6877,-45.5808,-37.5631,-38.5632,-31.756,-43.801,-39.6258,-40.0099,-49.5775,-55.6488,-36.8148,-38.7319,-35.4226,-39.6439,-44.1011,-54.4006,-53.4228,-49.7879,-49.4794,-49.0916,-37.9435,-32.6055,-42.6417,-42.9241,-48.2274,-33.3864,-41.9854,-45.0285,-41.4097,-36.3871,-47.5678,-26.8324,-44.5349,-57.0697,-47.8922,-33.6524,-41.6411,-46.043
-2596.96,0.963158,0.213194,5,31,0,2612.88,48.8665,31.798,179.448,28.0687,89.0546,60.8477,52.7615,21.8191,51.4905,7.6255,120.531,109.484,24.3315,31.2012,101.418,0.178342,-1.73344,-1.37921,-1.45135,-1.68194,-1.40619,-2.02781,-1.30352,-1.26413,-1.67851,-1.18353,-0.713766,-0.906066,-0.974309,-1.53958,-1.7649,-1.4106,0.49506,0.176676,0.251778,0.234253,0.186012,0.245074,0.131623,0.271574,0.282485,0.186652,0.306195,0.489796,0.404111,0.377453,0.214471,0.171204,-35.0389,-44.018,-43.0774,-49.8544,-42.254,-41.3597,-55.4095,-44.3246,-42.7147,-44.8474,-53.4456,-46.5112,-36.5368,-44.1247,-45.6357,-43.4323,-36.8786,-35.1478,-45.2496,-41.0046,-34.3269,-45.6891,-33.3999,-51.8857,-39.256,-44.3417,-36.9471,-38.6899,-32.5886,-42.5664,-39.913,-40.2239,-47.6247,-54.2639,-36.4635,-38.1188,-35.2031,-38.3308,-44.3969,-53.4351,-49.4841,-50.3175,-50.8516,-50.1004,-38.062,-32.867,-43.8316,-41.2192,-47.5552,-33.2477,-41.4466,-44.9254,-40.9442,-35.9605,-47.7262,-28.2633,-46.128,-58.0007,-47.3158,-33.239,-41.4918,-45.0792
-2595.73,0.967415,0.213194,4,15,0,2614.71,46.654,31.4068,175.314,28.7519,95.6239,60.4237,52.9796,20.6294,49.6163,8.02693,115.689,115.793,22.752,31.2363,111.769,0.171061,-1.7069,-1.36964,-1.42453,-1.66943,-1.42568,-1.9799,-1.297,-1.15167,-1.65488,-1.1317,-0.849342,-0.911581,-1.10542,-1.51612,-1.83986,-1.39441,0.499085,0.181428,0.254198,0.240621,0.188354,0.240345,0.138083,0.273349,0.316108,0.191114,0.322485,0.427696,0.401888,0.331071,0.219561,0.15884,-34.9966,-43.6024,-42.955,-49.9805,-42.1711,-41.3344,-55.211,-44.0563,-42.8025,-45.0157,-53.1301,-46.5104,-36.6004,-43.4217,-45.5966,-43.3093,-36.8528,-35.4927,-45.3443,-40.7718,-34.7832,-45.6257,-33.6703,-52.2119,-39.3761,-44.1206,-36.951,-38.9411,-32.597,-42.7964,-39.8708,-40.3043,-47.8838,-54.3015,-36.7748,-37.9931,-35.1633,-38.3566,-44.4126,-52.7069,-48.8081,-50.1312,-50.7566,-49.9184,-38.5901,-33.0976,-43.797,-41.0619,-46.9459,-33.8671,-41.8304,-44.6896,-41.1408,-36.0552,-48.1334,-28.2656,-46.0002,-57.6216,-47.3931,-33.1365,-41.6249,-45.0479
-2594.44,0.984857,0.213194,5,31,0,2612.58,53.3612,30.3621,185.999,44.4555,133.837,62.3309,58.337,18.7276,67.2204,24.9725,106.922,116.837,29.5245,27.4943,54.505,0.183836,-1.38285,-1.67842,-1.41686,-1.07693,-1.36789,-2.04649,-1.42307,-1.51589,-1.30364,-0.593037,-0.652484,-1.23344,-1.52023,-1.46412,-0.547078,-1.44184,0.489844,0.250862,0.186669,0.242475,0.340641,0.254643,0.129188,0.240973,0.219613,0.271542,0.552646,0.520751,0.291288,0.218662,0.231281,0.578638,-34.4015,-42.072,-41.205,-50.7617,-42.6258,-41.0288,-55.3506,-42.8348,-40.1534,-45.1285,-54.8985,-45.6342,-35.2898,-44.1828,-44.3745,-43.3127,-36.5266,-35.9249,-44.0566,-40.7261,-35.9272,-44.4773,-33.8499,-54.3948,-39.0322,-44.3928,-37.1903,-38.4196,-31.8917,-42.6356,-39.7688,-39.7718,-49.2531,-55.0785,-37.2097,-38.1854,-35.1737,-38.6696,-43.9921,-54.3442,-52.8848,-50.0285,-48.5764,-51.2091,-38.498,-33.4174,-42.2797,-41.0894,-47.8193,-33.1798,-42.4109,-43.864,-41.9142,-36.3393,-48.0102,-28.5104,-45.788,-56.1288,-48.1535,-32.6138,-41.6885,-45.7909
-2592.08,0.99253,0.213194,4,31,0,2608.47,55.2028,30.0816,206.112,45.0148,102.316,68.9992,48.4803,19.8052,57.1422,11.4989,127.076,120.701,31.9744,30.4244,77.2652,0.182171,-1.54701,-1.77436,-1.21654,-1.15372,-1.43627,-2.03193,-1.47844,-1.34522,-1.64598,-1.35502,-0.462052,-1.20669,-0.868532,-1.15531,-0.659563,-1.05281,0.471535,0.212885,0.169592,0.296254,0.315462,0.237812,0.131082,0.227993,0.260483,0.192823,0.257943,0.62999,0.299187,0.419567,0.314959,0.517077,-33.0202,-42.6136,-39.7174,-50.3808,-42.4395,-41.8088,-55.4519,-43.3864,-41.5551,-46.1208,-55.7283,-46.1581,-36.1121,-44.4585,-45.0784,-44.5028,-37.2228,-35.748,-43.7818,-40.0772,-35.363,-44.6444,-33.7502,-53.7923,-39.2779,-44.0317,-36.5901,-38.6646,-31.9998,-42.4247,-39.2175,-39.4605,-47.9303,-54.9668,-36.742,-37.9592,-35.0626,-38.4104,-43.9154,-54.1035,-51.2879,-50.2323,-49.8158,-51.3934,-38.0227,-33.357,-42.68,-41.1121,-46.9939,-33.6839,-42.2358,-43.7459,-40.9207,-36.1221,-47.9258,-28.1697,-45.3167,-56.1897,-48.2599,-32.7131,-41.4507,-45.4077
-2593.67,0.909563,0.213194,4,31,0,2608.27,62.8949,29.4631,222.838,60.595,104.107,62.5901,44.104,21.1666,62.4847,15.1908,127.712,126.128,30.2375,37.8445,58.8608,0.178834,-1.19943,-1.63085,-1.1782,-0.738879,-1.55286,-2.10794,-1.52792,-1.21306,-1.42656,-1.69192,-0.365481,-1.00226,-1.49889,-1.33831,-0.935509,-1.13696,0.450944,0.301365,0.195764,0.307832,0.477649,0.211642,0.121488,0.216986,0.297287,0.240134,0.184165,0.693863,0.367048,0.223377,0.262289,0.392386,-34.3743,-41.8383,-40.7954,-51.5702,-42.8256,-40.2365,-55.6506,-42.759,-40.2211,-46.2987,-54.0512,-45.9791,-34.9342,-43.4261,-44.5699,-44.7297,-36.9889,-35.9046,-43.9913,-40.5548,-35.7431,-45.4998,-34.2217,-53.3106,-40.5042,-44.065,-36.5892,-38.0009,-33.246,-42.7698,-39.1443,-40.3952,-48.8875,-55.0852,-36.5144,-38.7839,-35.4019,-38.5044,-43.5819,-54.4369,-52.1749,-48.5932,-48.6529,-50.8365,-36.7919,-33.0743,-43.1052,-41.7348,-48.2225,-33.5774,-42.3742,-44.4233,-41.5985,-36.0623,-47.3822,-27.344,-45.3754,-57.947,-47.6664,-33.526,-41.19,-45.0031
