# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1351596879
# output
#   file = output_cal_g_Kgamma_EPs_9.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2582.77,0.952173,0.331121,4,15,0,2599.13,59.4168,38.9463,217.162,38.1288,132.657,96.0006,63.3194,24.5627,64.8891,13.8889,105.211,178.662,40.4118,38.3392,67.6654,0.386041,0.122592,0.203084,0.239532,0.354743,0.201535,0.159742,0.369129,0.0643871,0.394763,0.261974,0.100892,0.0436093,0.0352509,0.347376,0.283514,-1.3287,0.812408,-34.5634,-43.0022,-42.3279,-53.0131,-42.9597,-39.825,-55.8346,-42.0459,-39.6777,-49.3647,-50.4231,-45.8182,-34.8789,-41.4469,-44.9767,-44.7012,-36.6139,-34.8042,-42.655,-40.7309,-34.7278,-44.9299,-35.7612,-50.1495,-38.8021,-43.6372,-37.4829,-39.4525,-32.446,-43.769,-38.3101,-41.6478,-50.8688,-55.2472,-37.6097,-37.7721,-35.6714,-37.9819,-44.1335,-48.9789,-49.9301,-49.8515,-47.9811,-49.9975,-41.2165,-32.6624,-43.0281,-40.2583,-46.0727,-35.7479,-41.142,-45.8347,-41.2029,-37.3059,-45.6735,-27.1715,-44.1399,-56.7466,-46.2241,-32.6473,-41.8144,-44.775
-2578.93,0.785342,0.331121,4,15,0,2598.61,75.7275,32.5195,229.707,43.4703,128.096,81.8534,58.1745,24.88,66.0339,13.5149,100.199,145.873,45.0036,30.4391,69.13,0.330318,0.0353423,0.313283,0.124744,0.251422,0.117834,0.252481,0.319225,0.183544,0.437752,0.509431,0.0811206,0.0801007,0.0966058,0.483096,0.117786,-1.2371,1.12476,-33.7876,-41.4542,-41.1862,-52.7443,-42.516,-40.6763,-55.2077,-41.9533,-39.6376,-50.5151,-50.6945,-45.8968,-35.0507,-41.9817,-46.5943,-44.2046,-36.7851,-34.4162,-42.5067,-41.0377,-34.308,-44.31,-34.6168,-51.2201,-38.865,-43.8995,-37.7762,-37.987,-31.9951,-42.5365,-38.2399,-40.3163,-48.3518,-54.2516,-36.6398,-37.0901,-34.9583,-38.4244,-44.2405,-50.8631,-51.5843,-50.53,-48.106,-51.297,-39.2181,-31.1857,-42.5369,-40.156,-47.6789,-34.1365,-41.521,-46.5025,-40.9144,-36.5382,-46.3189,-28.4455,-44.5034,-59.2738,-46.6572,-33.4472,-41.1622,-44.325
-2576.03,0.956315,0.331121,3,15,0,2592.66,82.2953,38.8604,231.178,43.9603,132.084,89.9443,74.8939,22.4249,67.0641,20.3546,117.072,155.709,27.9243,34.7068,53.8684,0.362506,0.176483,0.232921,0.208207,0.323545,0.119156,0.265813,0.348578,0.121213,0.419129,0.20624,0.103333,0.0647279,0.151563,0.350345,0.132857,-1.29183,0.704415,-33.1455,-42.4015,-40.6348,-52.2383,-41.6457,-40.0467,-55.9685,-42.5747,-38.693,-48.8538,-50.8569,-44.5976,-34.3944,-42.4235,-45.7409,-43.7201,-37.4215,-34.0228,-43.2544,-40.504,-33.7043,-44.9824,-34.838,-50.4301,-40.1319,-44.3477,-37.281,-38.2319,-33.0983,-42.8388,-37.489,-40.2499,-48.9588,-55.1375,-36.3563,-37.9872,-34.9102,-37.6301,-43.2077,-51.887,-54.0515,-51.3143,-47.9799,-51.4445,-41.1174,-31.9828,-42.8561,-40.6881,-47.9766,-34.0692,-42.0684,-46.6408,-41.2608,-36.4825,-45.5582,-27.6789,-44.103,-58.2121,-47.17,-32.9554,-41.5655,-45.0168
-2585.7,0.675984,0.331121,4,31,0,2597.59,85.6089,41.5076,216.799,44.3712,142.182,97.4978,69.389,24.3709,82.105,19.1203,106.099,158.788,32.9719,40.0531,75.0365,0.323442,0.0957013,0.20366,0.322321,0.285057,0.0750937,0.269456,0.31089,0.119496,0.387425,0.272166,0.189468,0.0572043,0.0911601,0.36732,0.0854907,-1.42613,1.05779,-32.8706,-43.2627,-40.8802,-51.353,-41.6336,-39.5792,-55.2354,-42.595,-38.5607,-50.1405,-50.1061,-44.4084,-34.556,-44.624,-46.4052,-44.6283,-37.0709,-33.5666,-43.1329,-40.0963,-33.8859,-45.0049,-35.2785,-51.5625,-39.1889,-44.5242,-37.5565,-38.5426,-32.2326,-42.3682,-37.4524,-40.5508,-48.5208,-54.8291,-36.1866,-37.4493,-35.554,-37.7687,-43.3267,-52.275,-56.1895,-52.1276,-48.075,-54.4967,-39.8318,-32.4108,-42.6992,-40.6628,-49.6655,-33.6402,-40.3269,-48.1609,-40.1238,-36.4854,-44.9435,-27.8567,-45.1663,-58.5455,-46.1127,-33.0855,-42.0484,-44.5993
-2581.15,0.739596,0.331121,5,47,0,2601.85,62.9879,39.0751,259.036,44.3846,146.066,86.5351,64.5069,25.9705,60.4657,16.0681,132.229,164.593,53.3301,32.3897,98.4922,0.513568,0.133398,0.198529,0.0985062,0.207531,0.142566,0.177106,0.242093,0.0912801,0.427974,0.290589,0.083789,0.0462418,0.132848,0.405602,0.20268,-1.47115,0.676781,-35.2253,-41.9726,-41.2385,-52.6648,-42.8981,-40.8987,-56.1701,-41.902,-40.9876,-47.2605,-51.1663,-46.7745,-35.446,-40.7804,-45.9062,-43.0028,-37.6133,-34.8696,-43.3125,-41.8462,-34.204,-44.776,-34.6227,-48.0999,-39.0006,-44.0863,-38.6298,-38.6371,-33.7374,-44.2565,-38.9534,-41.2919,-50.1125,-53.8703,-37.011,-37.1681,-35.9033,-38.2147,-44.8899,-50.0572,-49.3801,-49.5667,-47.7694,-48.682,-39.7877,-31.9537,-41.5011,-40.6591,-46.2227,-34.5267,-40.7162,-47.1164,-42.6153,-37.0314,-46.3963,-28.1222,-45.4786,-58.144,-46.7301,-33.3769,-42.2987,-45.1369
-2583.71,0.885391,0.331121,4,23,0,2597.44,72.4197,33.3628,188.017,48.3849,119.567,73.4935,62.3103,20.8174,61.2421,12.3381,99.3732,122.455,31.4295,33.1515,58.6596,0.289531,0.0221877,0.221259,0.266363,0.306546,0.11369,0.23145,0.363849,0.104923,0.375198,0.148795,0.0930108,0.0787391,0.0668148,0.456014,0.0362473,-1.73571,1.04772,-33.718,-42.7506,-42.2412,-52.8823,-42.6487,-39.3648,-55.6578,-43.8684,-38.9746,-48.7075,-51.3691,-45.4226,-35.1093,-42.165,-46.0261,-43.7204,-36.5816,-34.2168,-43.0759,-40.7665,-34.4713,-45.2374,-34.8264,-51.1358,-40.38,-44.3323,-37.8091,-37.7336,-32.2175,-43.055,-38.6767,-40.3683,-48.7425,-54.8814,-36.4915,-37.713,-34.4814,-38.1536,-43.082,-51.6789,-52.087,-49.7778,-48.455,-49.8754,-39.5851,-32.3616,-42.9575,-40.6201,-49.469,-34.393,-42.2193,-45.9754,-41.6476,-35.7927,-45.1531,-26.6308,-43.8037,-58.0009,-46.3492,-33.1959,-40.983,-44.5466
-2581.27,0.938982,0.331121,4,15,0,2596.58,57.6578,32.0251,228.242,40.5283,130.008,74.6322,58.9158,21.8761,58.1524,21.0378,107.399,135.252,34.2907,28.1731,93.6715,0.331054,0.173912,0.190061,0.083827,0.184043,0.155951,0.19901,0.247181,0.104428,0.439148,0.169004,0.128212,0.0434547,0.0810896,0.26543,0.210921,-1.58941,0.467002,-34.3416,-41.4899,-41.439,-50.865,-41.7674,-40.2255,-55.7545,-42.0224,-41.1299,-47.7895,-51.7185,-45.8051,-35.2692,-41.6911,-45.4031,-42.8682,-37.3693,-34.6999,-43.5423,-40.8496,-34.324,-45.7036,-34.6244,-48.6798,-38.8217,-43.7466,-38.3064,-38.9692,-32.9028,-43.711,-39.1463,-40.7818,-50.0364,-54.2666,-36.9499,-37.1888,-35.0601,-38.2751,-44.468,-51.2327,-49.9832,-49.943,-47.8898,-49.3124,-40.7244,-31.6513,-42.9245,-41.1543,-46.997,-34.3478,-40.2175,-46.9344,-41.9816,-36.7402,-46.5265,-28.2617,-45.3948,-58.8505,-47.0634,-33.5356,-41.963,-44.8363
-2576.27,1,0.331121,4,15,0,2588.81,66.9789,35.9012,210.313,46.3123,116.644,83.3984,68.2015,23.2003,63.8367,12.3169,100.494,132.337,37.9326,27.8223,87.9799,0.348351,0.124928,0.177771,0.134281,0.274979,0.146327,0.228595,0.197135,0.0641667,0.376723,0.256965,0.0653104,0.0953921,0.161239,0.354788,0.0632971,-1.70743,0.943409,-33.8284,-42.4259,-40.4946,-52.9055,-41.9533,-41.3783,-55.6296,-42.5788,-40.1242,-49.173,-52.0721,-45.7525,-35.4127,-40.8393,-45.5617,-43.5555,-37.578,-34.5481,-43.4538,-40.4525,-34.3633,-44.592,-35.2071,-51.0269,-39.7587,-43.6319,-37.4315,-37.9904,-33.4265,-43.2315,-38.2161,-40.0859,-48.4729,-54.0509,-36.43,-37.5119,-34.9953,-38.2238,-43.6333,-50.3617,-52.3996,-50.5981,-48.0488,-50.6387,-38.3657,-32.34,-41.8802,-40.5259,-47.9312,-34.766,-42.0548,-45.5179,-41.4376,-36.6594,-45.7437,-27.5087,-44.362,-57.5041,-46.7289,-33.1954,-41.3937,-44.5577
-2581.41,0.752246,0.331121,4,15,0,2594.62,61.4323,32.6325,198.544,37.947,110.211,74.6368,57.5026,17.2435,55.3664,16.0841,91.7569,114.627,33.1144,32.9618,55.8055,0.289319,0.246351,0.218509,0.229201,0.327671,0.092036,0.235943,0.352753,0.158701,0.368561,0.160654,0.0413829,0.077484,0.180834,0.229361,0.121063,-1.2611,0.751283,-33.4367,-42.9943,-42.1525,-52.188,-41.6943,-39.1473,-55.7598,-43.5073,-39.1934,-48.4691,-51.7401,-45.2295,-35.2283,-42.6908,-44.9863,-43.7835,-36.8423,-34.9773,-43.7822,-40.4992,-34.4077,-45.7311,-35.4144,-49.5335,-40.467,-44.0093,-37.5641,-38.2415,-32.7049,-43.3128,-37.9255,-40.2984,-48.4596,-55.0242,-36.8742,-38.1243,-35.0731,-38.4257,-43.8422,-50.7608,-52.786,-49.6055,-48.8228,-49.6634,-40.1817,-32.4428,-43.816,-40.5242,-47.1882,-34.4016,-41.21,-46.0694,-41.6568,-37.0128,-45.6976,-27.0316,-44.7523,-57.0516,-46.5585,-33.6839,-41.8664,-44.6666
-2580.52,0.976725,0.331121,4,15,0,2596.47,65.641,30.3274,214.647,33.4957,112.484,75.1524,57.8755,21.7532,56.6412,11.5262,78.3276,118.807,28.881,28.1114,74.1007,0.295395,0.217241,0.206105,0.104292,0.282218,0.285455,0.240028,0.192574,0.130119,0.373706,0.301896,0.0779473,0.0739568,0.14106,0.47183,0.15862,-1.51522,1.04104,-35.1924,-42.1445,-41.7068,-51.4279,-42.8136,-40.7407,-55.6785,-42.715,-40.386,-49.239,-50.7518,-45.6695,-35.006,-40.712,-46.2406,-44.108,-36.7234,-35.1722,-43.5158,-40.3273,-34.8242,-45.3504,-35.0705,-48.854,-39.0311,-43.3587,-37.8519,-38.569,-33.094,-42.5063,-38.2085,-40.5463,-49.3789,-54.9045,-37.0192,-38.0168,-35.0483,-38.5036,-44.0409,-51.0526,-50.0299,-50.8972,-48.701,-49.6955,-39.1546,-31.9381,-43.3135,-40.3876,-46.4293,-34.7426,-41.1881,-45.2638,-41.033,-37.4566,-46.5383,-28.0567,-43.6463,-58.4623,-47.0409,-33.7573,-41.4974,-44.354
-2583.7,0.954906,0.331121,4,15,0,2594.14,84.5232,36.2717,185.177,41.489,138.539,85.6946,59.2329,21.4447,63.3293,22.6673,103.454,139.892,33.3443,39.4044,64.8688,0.328063,0.0259794,0.158952,0.15797,0.229485,0.131343,0.163213,0.284448,0.172962,0.422804,0.160032,0.0762126,0.0589448,0.0746932,0.345129,0.145284,-1.477,0.679801,-34.7857,-40.5183,-42.2174,-51.955,-42.7233,-40.4387,-56.0431,-42.0814,-40.0096,-48.9745,-51.1515,-45.4483,-35.0531,-39.8928,-45.6864,-43.1778,-37.2284,-34.1393,-43.2764,-40.434,-33.9232,-45.3715,-35.5752,-48.9633,-39.2092,-43.7163,-37.5465,-39.1408,-32.5848,-43.0264,-38.7284,-41.8043,-49.4029,-53.8633,-36.5746,-37.897,-35.3281,-38.2851,-44.1566,-50.0188,-50.9535,-50.288,-48.1397,-51.2257,-40.2951,-32.9634,-43.2657,-40.7368,-47.5068,-34.3915,-41.0184,-47.271,-41.7288,-36.6544,-45.8835,-28.2118,-45.7908,-56.5097,-46.7319,-34.1472,-42.1007,-45.3822
-2584.12,0.871361,0.331121,4,31,0,2600.07,61.6277,34.9283,244.659,36.6217,127.42,89.7135,61.8171,19.6675,67.0309,16.035,108.612,138.013,32.1831,29.8832,97.5573,0.395215,0.303634,0.231987,0.136255,0.367159,0.0518934,0.260306,0.226032,0.221554,0.366707,0.249802,0.0858017,0.0539617,0.169245,0.358791,0.0614658,-1.80259,0.960321,-33.1457,-42.7353,-40.1709,-51.8719,-41.7663,-41.004,-56.0568,-42.644,-39.2248,-48.2754,-50.7375,-45.302,-35.1564,-41.7231,-46.0304,-43.1522,-38.0592,-34.9062,-44.4587,-40.7646,-34.2593,-45.2168,-34.8927,-48.7757,-39.8938,-44.0693,-38.291,-38.1836,-33.3358,-43.2365,-37.526,-40.2855,-48.04,-54.7703,-36.7562,-36.9538,-35.6586,-38.4837,-43.8973,-50.9228,-54.0633,-51.6691,-48.9667,-51.5572,-38.8469,-31.7544,-42.4882,-41.1197,-47.5945,-34.1011,-40.5276,-47.2435,-40.9267,-36.9107,-46.0487,-27.4533,-43.8058,-58.7905,-46.5654,-33.4495,-42.387,-44.4968
-2581.28,0.855854,0.331121,4,15,0,2598.86,63.3461,34.642,211.583,36.0681,145.821,82.2235,57.189,24.0626,63.0945,17.5415,104.755,138.973,20.683,31.4109,83.4216,0.294086,0.0538915,0.207173,0.115993,0.318765,0.127871,0.150858,0.368165,0.107759,0.42951,0.141285,0.0741247,0.0625964,0.150881,0.273861,0.219762,-1.35189,0.723439,-34.2633,-41.1471,-42.2156,-52.3535,-41.5212,-40.5262,-55.3872,-42.0983,-40.8393,-50.203,-52.0413,-45.6957,-35.5152,-41.7567,-45.1451,-43.1783,-36.7718,-34.1796,-43.3922,-40.6558,-34.1914,-45.2223,-34.9669,-51.1301,-38.4705,-44.5078,-37.2719,-39.202,-31.9265,-43.0696,-39.0011,-40.6332,-49.2472,-54.5422,-36.5018,-36.991,-34.6445,-38.1276,-43.8416,-50.5709,-50.083,-49.4218,-48.9451,-50.1603,-41.5859,-31.8655,-43.5072,-40.7451,-47.974,-34.4294,-41.4333,-46.081,-41.996,-36.331,-45.9005,-27.872,-45.4873,-57.5023,-46.7752,-33.0789,-41.434,-44.5575
-2582.51,0.678481,0.331121,4,15,0,2598.94,67.4475,30.543,178.411,40.1625,105.178,61.8954,51.9419,19.2722,53.5529,15.9099,79.8737,120.639,35.5326,26.5482,48.0987,0.297967,0.134499,0.215882,0.189961,0.22796,0.0653711,0.324404,0.259239,0.0616751,0.374582,0.247422,0.10698,0.0747945,0.100575,0.485249,0.0700512,-1.88914,0.853814,-32.5022,-41.9498,-41.7415,-51.5133,-42.8283,-39.8387,-55.9702,-43.2497,-38.8785,-47.808,-51.0114,-45.5933,-34.3785,-40.5287,-46.4719,-44.1292,-37.3561,-34.9798,-43.0143,-40.9495,-34.8973,-45.3018,-34.7586,-49.533,-40.2527,-43.658,-38.3155,-38.5428,-32.0111,-43.4293,-38.4991,-40.4848,-48.9658,-54.8487,-37.3812,-38.719,-35.3827,-38.6038,-44.1983,-51.2596,-52.3592,-50.781,-48.5252,-49.8198,-38.7243,-32.2496,-43.0121,-40.7159,-46.34,-34.107,-41.8284,-45.1795,-40.9776,-37.1463,-46.4624,-27.5236,-43.6217,-57.4758,-47.026,-33.8025,-41.4464,-45.2337
