# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Kgamma_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1203079313
# output
#   file = output_cal_pl_Kgamma_EPs_5.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2576.25,0.991873,0.202556,4,15,0,2601.89,64.8362,36.2431,248.885,44.7945,128.686,89.5844,58.5604,27.2077,68.8058,13.7872,106.155,133.424,41.6601,27.814,123.765,0.0952047,0.160424,0.129843,0.282673,0.0626372,0.19999,0.209906,0.070634,0.406791,0.388251,0.0907543,0.0499796,0.0950265,0.413098,0.133042,-1.67275,0.867333,0.544947,4.52594,-33.425,-42.3595,-40.9336,-52.4335,-41.472,-40.3283,-55.0145,-42.2114,-41.0189,-50.3502,-50.932,-46.1215,-35.7953,-44.8347,-46.3326,-43.3441,-37.0965,-34.4136,-43.8661,-40.2203,-34.46,-44.9817,-34.8088,-50.1853,-39.0307,-43.3076,-38.3303,-37.6239,-32.7002,-42.9923,-38.1788,-40.092,-47.7991,-54.3106,-36.1959,-36.7415,-35.0754,-38.6802,-43.624,-50.904,-52.1284,-50.4592,-48.8833,-50.8022,-37.7391,-31.4891,-42.3207,-40.5773,-48.6534,-33.7507,-40.1131,-46.8637,-41.2002,-36.1161,-45.2621,-27.387,-44.1698,-58.674,-46.3153,-33.6158,-41.6725,-44.4041
-2570.14,0.944823,0.202556,4,15,0,2586.08,79.1012,37.589,232.835,43.3666,143.474,83.7651,61.0604,22.9031,69.048,18.6508,108.923,139.441,44.9172,36.0722,62.7618,0.106915,0.176506,0.168646,0.196762,0.18363,0.217959,0.327759,0.176819,0.344571,0.170621,0.0984307,0.0525604,0.0365915,0.335698,0.0637568,-1.63164,0.86813,0.416262,4.03825,-35.0194,-41.792,-41.5266,-50.7244,-42.0819,-39.2242,-55.0025,-42.3156,-38.9415,-48.5716,-51.0464,-45.4491,-34.903,-44.1397,-45.6279,-43.1799,-36.2629,-34.2279,-43.3333,-40.48,-34.1908,-44.867,-34.7231,-49.3691,-39.517,-43.9529,-37.8951,-38.0403,-32.619,-42.6608,-38.2137,-40.4877,-49.478,-54.3408,-36.3563,-37.5178,-34.9929,-37.9542,-43.5739,-52.3519,-51.1754,-50.1404,-47.7289,-50.9384,-40.1856,-31.819,-42.7146,-40.2106,-47.1542,-33.5043,-39.8648,-46.527,-41.2202,-36.0441,-45.7228,-28.2245,-45.0157,-58.4616,-47.0881,-33.2601,-41.3404,-45.2463
-2579.25,0.818866,0.202556,4,15,0,2589.32,55.7428,36.4439,227.896,29.4117,115.044,74.3662,61.4182,22.9745,62.8024,12.7943,108.354,123.711,40.3002,35.436,75.5774,0.181938,0.203613,0.111919,0.487593,0.0866426,0.245708,0.16273,0.11191,0.357527,0.46106,0.0159398,0.0686295,0.0981395,0.356756,0.179681,-1.86625,1.14519,0.331819,3.82738,-33.7095,-42.2554,-42.6104,-52.8012,-41.7936,-39.7749,-54.8725,-42.2602,-40.0854,-49.7945,-50.7101,-46.1854,-34.8844,-43.6874,-45.7986,-43.4069,-36.2639,-34.6224,-44.005,-41.4089,-34.3773,-44.7005,-34.7273,-50.7196,-39.9496,-44.5744,-38.0593,-37.8181,-32.2602,-43.5119,-38.4844,-40.8233,-48.2471,-53.9843,-36.339,-37.6253,-35.3298,-38.4696,-43.1639,-50.9684,-51.5354,-49.4887,-49.5375,-50.2063,-37.9824,-31.5092,-43.072,-39.5506,-47.3149,-32.6077,-40.5169,-45.8812,-41.4313,-35.7949,-45.1136,-27.4188,-44.8253,-57.5452,-46.6725,-33.563,-41.6566,-44.8368
-2580.46,0.923125,0.202556,4,15,0,2598.86,53.3621,37.7466,229.548,38.4105,122.745,89.74,73.8024,26.313,73.61,11.7409,113.793,135.173,41.1817,29.9864,111.272,0.275925,0.18108,0.142384,0.239834,0.107734,0.25832,0.204934,0.0950111,0.30921,0.471105,0.03373,0.0729571,0.0495631,0.347384,0.0575601,-1.07701,1.08536,0.256644,2.70498,-33.5978,-42.7697,-39.9641,-51.0316,-41.6729,-41.3762,-55.3025,-42.3109,-40.2064,-49.9245,-51.543,-46.2069,-35.5567,-43.7868,-46.0395,-43.4472,-37.584,-34.4907,-44.3468,-40.5885,-33.9709,-44.5992,-34.5459,-50.7856,-38.5262,-43.8312,-38.1011,-38.1575,-32.4363,-42.9899,-38.0316,-40.145,-47.5645,-54.0142,-36.5904,-36.6426,-35.163,-38.198,-43.6844,-50.6071,-52.7569,-52.1784,-48.5287,-52.4551,-39.2384,-31.8201,-41.8802,-40.6723,-46.7809,-33.0196,-39.6385,-46.1686,-40.082,-35.9702,-45.8532,-28.5853,-44.7382,-57.657,-46.7917,-33.4357,-41.932,-44.968
-2579.09,0.730266,0.202556,4,31,0,2598.78,56.8742,38.173,205.582,36.125,157.787,79.529,58.9144,21.2721,56.8288,9.00945,103.953,150.957,42.5448,32.3549,70.6285,0.199431,0.125569,0.163406,0.382392,0.0867565,0.18339,0.329391,0.190843,0.416383,0.382085,0.0735605,0.0319672,0.0888176,0.317872,0.186968,-1.8676,0.829804,0.350574,2.82417,-34.5539,-42.7733,-41.8903,-54.527,-42.6767,-40.4027,-55.7022,-41.9661,-39.8773,-48.5692,-50.9914,-47.3966,-35.2495,-41.8074,-46.3182,-44.4679,-36.4516,-34.5848,-43.3529,-41.0734,-34.7306,-44.3062,-34.9392,-48.7398,-39.5627,-43.4022,-38.4468,-38.454,-32.1404,-43.7423,-38.8161,-41.2161,-49.7059,-54.4695,-37.2652,-37.5915,-35.8924,-38.0939,-43.4029,-49.2976,-48.6828,-49.3708,-48.2522,-49.1245,-39.7935,-32.5789,-42.5221,-39.8051,-46.3148,-33.4289,-40.5557,-46.0332,-42.071,-36.3279,-45.2337,-27.2505,-44.0645,-56.7789,-46.4744,-32.936,-42.0185,-45.6325
-2580.83,0.831807,0.202556,5,31,0,2598.96,54.4217,35.6823,206.717,35.3813,153.315,78.0527,57.3772,22.038,57.7691,9.5099,104.235,152.977,38.8037,31.9848,72.1223,0.200084,0.136116,0.170748,0.356671,0.0931716,0.170824,0.350372,0.209914,0.403876,0.379583,0.0776728,0.0308335,0.120792,0.322865,0.207429,-1.84625,0.773078,0.259395,3.0354,-34.5683,-42.5963,-42.4153,-54.4723,-42.5221,-39.8811,-54.8325,-41.7302,-39.9074,-49.3579,-50.8478,-47.6398,-35.1222,-43.1448,-45.8748,-44.6158,-35.7391,-34.5263,-43.2312,-40.8852,-34.9997,-44.1114,-34.7548,-50.0339,-39.2012,-43.4375,-38.1081,-38.6512,-31.2858,-43.4394,-39.2739,-41.3381,-49.7308,-54.6822,-37.4009,-37.4656,-35.3806,-37.9415,-43.4828,-49.7948,-48.4682,-48.8782,-48.2651,-49.2702,-40.8341,-32.1692,-43.0091,-39.3788,-45.9813,-33.7813,-40.4858,-45.3026,-42.2701,-36.426,-45.4052,-28.0773,-44.7018,-56.8727,-47.2175,-32.8407,-41.6744,-46.0924
-2578.88,0.975827,0.202556,4,31,0,2594.89,55.6532,33.0461,199.998,38.9132,116.754,84.1334,55.2174,21.2192,60.095,24.0544,85.8722,102.706,20.9935,32.1893,65.8057,0.178241,0.207009,0.155867,0.156155,0.136853,0.194888,0.162002,0.0241537,0.280333,0.224785,0.132668,0.0661455,0.10892,0.306417,0.073541,-1.33963,0.941716,0.19743,3.04693,-33.6575,-40.9675,-41.0679,-49.2749,-41.9542,-40.4728,-56.0661,-43.429,-39.4502,-47.7987,-51.2442,-45.0595,-35.5067,-44.3963,-45.3869,-42.4489,-37.9431,-35.0613,-45.1828,-39.8978,-34.6406,-46.4316,-34.7999,-47.7948,-38.7115,-44.5926,-38.0317,-38.738,-32.0669,-43.1836,-37.9306,-39.964,-48.0679,-55.0867,-36.6217,-37.4072,-34.9147,-38.8739,-43.9998,-52.7026,-51.9112,-51.9412,-49.9204,-50.6995,-38.9452,-32.0011,-43.4616,-41.494,-45.7792,-33.4758,-39.6473,-45.7397,-40.2598,-36.332,-46.7039,-27.933,-44.4341,-57.5251,-46.4751,-34.1545,-41.9348,-45.0347
-2576.87,0.981452,0.202556,4,15,0,2587.8,68.743,34.6169,192.582,37.7237,119.091,70.7185,48.741,20.8973,58.3372,11.9191,96.0524,114.859,45.409,33.0929,81.6536,0.0744319,0.170589,0.178358,0.319694,0.120352,0.270456,0.35375,0.271133,0.38514,0.280546,0.0838926,0.0481236,0.0759181,0.325448,0.156923,-1.66676,0.579326,0.673731,5.45229,-34.5235,-42.4475,-41.2663,-53.1458,-42.2559,-39.8491,-55.2856,-42.3811,-40.949,-47.7639,-51.296,-46.4381,-35.3497,-42.8983,-46.8014,-43.6613,-36.7264,-34.6253,-43.887,-41.2433,-34.3202,-44.8466,-34.7445,-47.9469,-39.7302,-44.1525,-38.8019,-37.8661,-32.0521,-43.201,-38.3989,-40.7164,-48.4933,-54.2506,-36.6486,-37.5987,-35.8925,-38.6646,-43.6289,-50.8798,-49.3221,-50.2652,-48.9819,-50.221,-38.0014,-32.2457,-42.9256,-40.2427,-47.2211,-32.481,-40.3377,-46.9898,-40.9694,-35.9056,-45.2334,-27.2929,-44.4378,-56.9338,-45.8769,-33.8795,-42.286,-45.0728
-2578.33,0.977643,0.202556,4,15,0,2589.71,59.5537,34.1674,191.142,35.2466,123.014,81.7084,46.0392,20.4407,60.4495,17.5086,93.4738,121.077,34.9774,30.7585,106.017,0.0778024,0.184173,0.176749,0.195909,0.120229,0.229191,0.233141,0.0531846,0.296349,0.208053,0.138381,0.0627996,0.0821882,0.23232,0.0781535,-1.40784,1.12708,0.733279,5.91837,-33.3557,-41.968,-40.3762,-50.5532,-41.5805,-40.4558,-55.1708,-42.4829,-40.2396,-47.1479,-51.4501,-45.9801,-35.625,-43.0255,-45.6106,-43.181,-37.6107,-35.1103,-44.462,-40.4367,-34.8415,-45.2878,-34.9669,-48.3083,-38.633,-44.0859,-38.0572,-39.2365,-31.7559,-43.6106,-38.1213,-40.4743,-48.4951,-54.5071,-37.1473,-37.2396,-35.6898,-38.7452,-44.7853,-50.8597,-50.3032,-51.585,-49.5208,-51.2431,-39.1974,-32.4959,-42.867,-41.1013,-45.241,-33.9327,-40.0054,-45.8268,-40.3641,-36.7848,-46.6756,-28.0298,-44.958,-56.7402,-46.1393,-33.4705,-42.3871,-45.0722
-2575,0.946644,0.202556,4,31,0,2592.08,70.4901,35.3726,194.637,50.4302,121.739,75.6208,64.9183,19.4465,60.7139,13.2422,97.6979,132.411,49.8725,35.1582,58.9171,0.146812,0.175779,0.153542,0.197257,0.12574,0.266154,0.15279,0.153942,0.337884,0.406487,0.0727047,0.0723936,0.0356429,0.447688,0.148371,-1.66716,0.835249,0.346019,3.54058,-34.053,-41.4506,-41.3424,-52.381,-43.5676,-40.5178,-55.4578,-42.2471,-39.967,-48.6511,-50.7567,-46.1635,-34.5789,-41.4066,-46.2379,-43.9059,-36.8184,-34.6322,-43.2959,-40.4358,-34.8874,-44.5419,-34.9678,-49.9518,-40.4279,-43.3414,-37.9791,-37.856,-32.5326,-43.0024,-38.4354,-40.9862,-48.6732,-54.0693,-36.8946,-38.2318,-35.149,-38.2693,-43.3238,-51.2761,-51.662,-50.9734,-48.1194,-50.9615,-37.9399,-32.3908,-42.2871,-39.8999,-46.411,-33.7603,-41.0578,-45.4838,-41.0874,-36.141,-45.8574,-28.0237,-43.8979,-57.3498,-47.2275,-33.8079,-41.5709,-45.7767
-2575.94,0.931774,0.202556,5,31,0,2588.46,71.1326,34.587,227.601,31.1409,126.485,80.8931,58.0697,21.7314,61.2468,13.1758,100.359,141.789,29.5809,27.7683,78.4333,0.04159,0.233411,0.0764035,0.177017,0.110609,0.24051,0.246419,0.129827,0.365227,0.368416,0.114189,0.0314605,0.148415,0.333921,0.130357,-1.34553,0.940207,0.285393,2.9632,-33.231,-41.5585,-40.5373,-50.6289,-42.0777,-41.4279,-55.3962,-41.9922,-40.2131,-48.5707,-50.9904,-46.1432,-35.2418,-42.5591,-47.091,-43.73,-37.2377,-34.8432,-43.7827,-40.6736,-34.226,-44.5915,-34.255,-47.0808,-37.7027,-44.2243,-38.6156,-39.5068,-32.1498,-42.9602,-38.1504,-40.2537,-48.4887,-54.7436,-37.2294,-36.9345,-35.4855,-38.3003,-45.032,-50.9217,-49.964,-51.5492,-49.2561,-50.6947,-41.038,-31.6723,-42.2981,-40.2884,-44.4542,-33.1938,-39.9528,-46.1811,-40.4906,-37.0478,-46.9419,-29.0606,-45.1728,-57.8932,-46.3309,-33.1208,-42.1342,-45.1346
-2577.26,0.963334,0.202556,4,31,0,2588.76,70.5037,37.3294,199.918,58.1728,135.054,87.3605,61.8943,25.8253,65.4292,16.4001,97.4972,121.838,37.0711,39.9526,71.3456,0.17789,0.110485,0.220346,0.197271,0.0918425,0.182868,0.158233,0.122372,0.285641,0.119316,0.0740662,0.101077,0.0524097,0.195432,0.150734,-1.90029,0.44631,0.219108,3.12573,-34.4461,-42.1222,-41.2795,-52.6806,-42.0255,-39.7931,-54.9786,-42.4276,-40.476,-48.9946,-52.6057,-45.8222,-35.4196,-44.1671,-44.6576,-43.5747,-36.4513,-34.4974,-43.7234,-39.7062,-35.0936,-44.9524,-35.8005,-51.5229,-41.0523,-43.7238,-36.8902,-37.6233,-32.9932,-42.7142,-38.3479,-40.351,-48.1163,-54.2745,-36.0796,-39.0982,-34.7394,-38.1722,-42.7025,-51.9624,-52.5698,-50.1455,-48.7708,-50.8301,-37.6908,-32.8672,-43.0726,-40.1241,-47.8693,-34.6771,-41.5179,-45.1802,-41.4053,-35.7346,-45.4382,-27.8291,-44.5607,-57.178,-47.7222,-33.5279,-41.1724,-45.6856
-2579.08,0.957427,0.202556,4,31,0,2593.24,84.2643,42.9822,269.648,45.1562,122.491,94.3893,73.1843,23.6189,72.682,14.6137,121.122,155.56,49.5637,30.967,64.7513,0.0258253,0.135048,0.0780171,0.130988,0.185594,0.21405,0.273093,0.0800913,0.359248,0.376089,0.0956198,0.0415484,0.0815897,0.39736,0.0984897,-1.54218,1.06562,0.269619,2.58616,-34.061,-41.404,-40.716,-50.2689,-42.2976,-40.9469,-55.4555,-41.9597,-39.8593,-49.4231,-51.3852,-45.68,-35.2959,-43.4311,-46.5275,-43.5461,-37.0539,-34.3097,-43.2355,-40.1643,-33.5904,-44.3371,-34.6331,-48.4469,-38.7084,-43.3004,-38.1665,-38.5775,-34.3754,-42.8492,-37.9609,-40.2623,-49.2822,-54.0649,-36.477,-36.874,-35.11,-37.8083,-44.6724,-51.8471,-52.1933,-51.1528,-47.9591,-51.0531,-41.2297,-32.1073,-41.3738,-40.2592,-46.4015,-34.1778,-39.778,-46.752,-40.7491,-36.7874,-46.0378,-28.5656,-45.46,-58.6315,-46.2486,-33.1202,-41.5312,-45.1706
-2581.01,0.864153,0.202556,5,31,0,2594.23,78.6992,32.812,202.937,55.0734,140.354,91.1067,59.1764,26.5546,69.4559,14.4915,104.263,149.111,26.5499,32.8042,99.0869,0.107541,0.191367,0.259147,0.210772,0.108827,0.156827,0.128366,0.104361,0.348512,0.250762,0.0511318,0.0485834,0.0955637,0.467848,0.111639,-1.90085,0.89498,0.192219,2.13598,-34.6002,-42.8822,-41.1575,-52.1877,-42.926,-40.1206,-55.9671,-42.7964,-39.9634,-50.0565,-50.0602,-46.1033,-35.1377,-42.4918,-46.8823,-43.2784,-37.1103,-34.2817,-44.0424,-39.9832,-34.8561,-45.1054,-35.0922,-49.2733,-39.4431,-43.5777,-38.2315,-38.4088,-31.176,-42.7492,-38.3998,-40.6925,-48.5371,-55.0059,-36.6666,-37.7744,-35.0679,-38.4683,-43.4256,-49.9104,-51.1065,-50.2852,-48.2998,-50.4236,-37.6042,-31.9318,-42.3991,-40.8561,-47.3711,-34.1259,-41.1965,-46.5793,-41.6187,-36.2469,-46.1428,-27.6922,-43.6782,-58.0936,-47.6233,-33.4759,-41.5737,-45.1538
