# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Kgamma_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1215363855
# output
#   file = output_cal_pl_Kgamma_EPs_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2574.74,0.719926,0.212614,4,15,0,2587.39,70.0911,37.8937,201.446,37.7761,122.961,82.3851,53.1438,20.6321,62.7705,14.4484,99.9591,131.627,47.9092,35.9937,81.727,0.118969,0.198512,0.247192,0.209895,0.0511733,0.150519,0.292597,0.0557432,0.291878,0.193354,0.0884227,0.0524331,0.0863814,0.262009,0.0722044,-1.77752,0.746577,0.236177,3.23145,-33.72,-42.6437,-42.1403,-51.3036,-41.6875,-39.0235,-54.4162,-42.453,-39.2722,-48.3807,-51.4031,-46.2691,-35.2288,-44.497,-45.43,-43.8332,-36.0737,-34.7885,-43.4562,-40.6295,-34.6194,-44.7772,-35.1833,-49.1959,-39.2712,-44.4342,-37.797,-38.5795,-31.8784,-43.721,-38.6037,-40.4202,-48.3912,-54.3784,-36.8957,-37.7632,-35.2721,-38.3236,-44.3086,-51.2522,-53.0466,-48.9744,-48.8581,-49.7865,-39.9509,-32.6265,-42.8481,-39.7791,-45.8687,-34.3692,-39.8294,-45.6465,-41.7633,-36.8614,-45.9962,-27.7475,-45.5339,-56.235,-47.1994,-33.0174,-41.7286,-45.3438
-2574.56,0.873479,0.212614,4,15,0,2585.11,60.1744,30.6772,228.959,45.7702,159.392,89.2763,60.4211,23.2618,58.7356,15.8249,98.8126,114.823,31.531,36.5855,62.7977,0.108708,0.209054,0.132748,0.206209,0.139842,0.198784,0.195054,0.166547,0.378447,0.203184,0.0968241,0.0715319,0.0680105,0.398076,0.245874,-1.48187,0.639767,0.139957,2.34159,-34.9742,-41.6246,-41.576,-51.5418,-43.3907,-40.3107,-55.9721,-42.8398,-40.6262,-48.5479,-50.7669,-45.7507,-35.6149,-43.5212,-45.382,-42.5031,-36.9508,-34.7846,-44.5428,-39.7814,-34.849,-45.4651,-34.6523,-48.7773,-38.9321,-43.5671,-37.7298,-37.8324,-32.162,-42.8177,-37.9042,-40.7628,-49.1367,-54.585,-36.3927,-37.3178,-34.6738,-38.7197,-43.5712,-52.1213,-49.2006,-51.4039,-49.3156,-50.544,-38.7898,-31.4398,-43.4287,-40.5766,-46.6562,-33.3978,-40.2338,-46.1395,-40.9613,-35.6084,-46.2814,-28.4713,-43.994,-58.7192,-46.3481,-33.8496,-41.7613,-45.2495
-2574.64,0.932253,0.212614,4,15,0,2590.56,81.5966,41.5552,204.157,43.9803,132.923,83.8117,56.6441,20.1128,61.4486,16.2069,100.482,142.798,32.6936,39.102,54.4648,0.134231,0.190555,0.227523,0.180785,0.087806,0.19202,0.29363,0.167065,0.416961,0.256893,0.114224,0.0907286,0.186414,0.214352,0.163364,-1.29404,0.510254,0.482492,3.60637,-33.9379,-42.3032,-41.2822,-52.196,-41.8544,-39.8779,-55.5737,-42.5496,-39.3254,-48.9129,-51.6032,-45.7585,-34.7419,-42.9385,-46.1724,-44.0332,-36.7901,-34.3813,-43.2711,-40.8756,-33.9806,-44.5908,-35.2845,-49.5268,-39.6075,-44.9425,-37.3421,-38.9193,-32.3626,-43.54,-37.8675,-40.2301,-48.8343,-54.568,-36.4869,-38.2024,-36.0579,-38.0384,-44.1899,-51.6468,-52.5199,-49.5773,-48.614,-50.0005,-39.5944,-32.8725,-42.6106,-40.073,-45.6594,-33.1621,-41.9641,-46.3647,-41.4534,-36.9006,-46.646,-27.9677,-45.574,-56.9368,-47.3561,-32.7232,-41.6279,-45.106
-2575.95,0.78499,0.212614,4,31,0,2596.73,75.1986,39.2982,207.657,45.9842,122.11,84.7379,63.6546,23.8571,59.4101,14.9088,96.9736,155.277,37.4137,36.8322,52.2801,0.131246,0.179323,0.190028,0.186576,0.107693,0.166347,0.344682,0.143466,0.438568,0.30605,0.136302,0.0891191,0.181807,0.198739,0.196668,-1.42327,0.617454,0.560238,3.89831,-34.1101,-42.1677,-41.5953,-53.2659,-42.312,-40.0919,-55.458,-42.1336,-39.6388,-49.0713,-51.9024,-46.2947,-34.8522,-42.5662,-45.8431,-44.8039,-36.5681,-34.6459,-42.8198,-40.6969,-34.1793,-44.2982,-35.2327,-50.3236,-39.0134,-44.0505,-37.2593,-38.9118,-32.3495,-43.5118,-38.359,-40.5214,-49.405,-54.8132,-36.8578,-38.3043,-35.7591,-37.9533,-44.2311,-50.8933,-51.2352,-49.1199,-48.0602,-49.569,-40.5389,-32.8487,-42.602,-39.7057,-45.1998,-33.725,-42.479,-45.5129,-41.6089,-37.086,-46.7428,-28.3534,-45.6191,-56.8955,-47.8766,-32.816,-41.4255,-45.4568
-2579.69,0.908766,0.212614,4,31,0,2593.2,71.8242,42.9576,241.301,46.7351,154.763,95.0894,55.9954,23.3195,59.3279,16.978,110.161,128.445,27.2583,39.6705,56.4461,0.151632,0.163516,0.131747,0.139891,0.0838904,0.197149,0.307833,0.1087,0.415993,0.39192,0.125626,0.041455,0.0602659,0.22831,0.227962,-1.49783,0.873979,0.594241,4.9104,-33.6443,-40.8631,-40.8793,-51.114,-41.5065,-40.6184,-55.9012,-42.4353,-40.1462,-48.7654,-51.9919,-45.2201,-35.4143,-44.8275,-45.4618,-43.244,-36.965,-34.2391,-43.6998,-40.1142,-33.8838,-45.393,-35.1066,-47.7576,-39.7492,-44.6146,-37.6897,-38.854,-33.7833,-43.203,-37.3756,-39.9359,-48.5783,-54.227,-36.0414,-38.0797,-35.0016,-37.8342,-43.9717,-53.2452,-52.4358,-51.4751,-49.2532,-49.8255,-41.2879,-32.5874,-43.4783,-40.8,-46.3928,-34.341,-40.1653,-46.6378,-40.5714,-36.3013,-45.9259,-28.094,-44.661,-58.5164,-45.6672,-33.3136,-41.7745,-44.5321
-2582.57,0.726142,0.212614,4,15,0,2597.52,62.0097,44.0844,251.246,44.4241,146.288,92.1009,61.3144,23.9627,58.5821,15.1551,104.101,124.914,27.9436,40.7026,52.9127,0.111031,0.165725,0.135549,0.139985,0.0582048,0.200454,0.282813,0.10843,0.396106,0.322196,0.136629,0.0372382,0.0673801,0.255897,0.134171,-1.44081,0.848854,0.491871,3.98496,-33.4914,-41.5259,-41.3514,-50.7994,-41.9076,-40.6057,-56.2582,-43.0918,-39.2919,-48.3905,-51.8545,-45.1334,-35.454,-44.4573,-45.5768,-43.4603,-37.2503,-34.7609,-43.708,-40.455,-34.0268,-45.9032,-35.2506,-46.9746,-39.4628,-44.9181,-38.0795,-39.1487,-34.4494,-43.4142,-37.4633,-40.1022,-48.3266,-54.7267,-36.3816,-37.8239,-35.3801,-38.04,-44.4741,-53.061,-52.2364,-51.3108,-49.65,-49.038,-41.4143,-32.7389,-43.2712,-40.8291,-45.9844,-34.2683,-39.8322,-46.7051,-40.2817,-36.5978,-46.0282,-27.7916,-44.8978,-58.5582,-44.7578,-33.3535,-41.7869,-44.1542
-2581.28,0.999574,0.212614,4,15,0,2592.78,79.4726,35.3122,223.438,42.4181,150.453,93.4755,52.2184,24.2619,69.8108,14.9505,101.164,159.418,37.5209,36.6803,71.0168,0.117601,0.112659,0.1173,0.278946,0.105448,0.165298,0.407969,0.121233,0.442639,0.362682,0.0801074,0.0770105,0.184075,0.443457,0.115195,-1.7375,0.944702,0.731298,4.39671,-34.6715,-41.0463,-41.8651,-53.3601,-43.9287,-40.3808,-55.7009,-42.0429,-39.4433,-50.9667,-49.8808,-46.8438,-34.9179,-40.1338,-46.4772,-44.0946,-36.6017,-34.155,-43.7981,-40.0585,-34.1622,-44.0917,-35.127,-50.954,-38.7831,-42.7732,-37.6089,-38.2834,-31.8379,-43.2295,-38.1574,-42.0296,-49.6123,-54.355,-36.4726,-37.0379,-35.9866,-38.5616,-43.6887,-49.4932,-51.0812,-49.7622,-47.6595,-52.1549,-38.9635,-32.0245,-42.4455,-40.2252,-47.2241,-33.2055,-41.5339,-46.8389,-41.7514,-36.5197,-46.1074,-27.8986,-44.9678,-57.9052,-47.8618,-33.7216,-41.6432,-45.7987
-2580.71,0.466174,0.212614,4,31,0,2598.15,61.3842,38.0058,207.674,30.3122,134.893,81.5716,56.923,26.0822,57.1984,8.02561,94.4374,122.025,39.5466,31.7829,65.4192,0.0925068,0.190055,0.22158,0.344901,0.0516551,0.24417,0.207353,0.0685658,0.295283,0.311744,0.0829507,0.0161051,0.0448594,0.378427,0.161898,-1.66899,1.0642,0.338139,3.88545,-33.1987,-43.6044,-41.7542,-51.9853,-42.2698,-40.2917,-55.3759,-42.9226,-40.1915,-47.9637,-51.7405,-46.2613,-35.8186,-44.8988,-46.4321,-44.1364,-36.507,-34.9741,-43.5605,-40.6699,-34.8573,-44.9329,-34.8098,-47.8088,-39.3132,-44.2357,-39.1585,-38.591,-32.4397,-42.9102,-37.9312,-40.1757,-47.8471,-54.4932,-37.0493,-38.4322,-35.2904,-38.2999,-43.975,-51.0391,-50.8094,-51.2194,-50.0668,-49.5405,-39.5402,-32.5304,-43.1232,-39.6815,-45.7423,-34.2377,-39.665,-45.141,-40.2617,-36.5703,-45.2748,-27.7777,-43.7514,-56.4971,-45.2297,-33.3424,-42.4564,-44.9654
-2580.71,0.220687,0.212614,4,31,0,2605.37,61.3842,38.0058,207.674,30.3122,134.893,81.5716,56.923,26.0822,57.1984,8.02561,94.4374,122.025,39.5466,31.7829,65.4192,0.0925068,0.190055,0.22158,0.344901,0.0516551,0.24417,0.207353,0.0685658,0.295283,0.311744,0.0829507,0.0161051,0.0448594,0.378427,0.161898,-1.66899,1.0642,0.338139,3.88545,-33.1987,-43.6044,-41.7542,-51.9853,-42.2698,-40.2917,-55.3759,-42.9226,-40.1915,-47.9637,-51.7405,-46.2613,-35.8186,-44.8988,-46.4321,-44.1364,-36.507,-34.9741,-43.5605,-40.6699,-34.8573,-44.9329,-34.8098,-47.8088,-39.3132,-44.2357,-39.1585,-38.591,-32.4397,-42.9102,-37.9312,-40.1757,-47.8471,-54.4932,-37.0493,-38.4322,-35.2904,-38.2999,-43.975,-51.0391,-50.8094,-51.2194,-50.0668,-49.5405,-39.5402,-32.5304,-43.1232,-39.6815,-45.7423,-34.2377,-39.665,-45.141,-40.2617,-36.5703,-45.2748,-27.7777,-43.7514,-56.4971,-45.2297,-33.3424,-42.4564,-44.9654
-2580.71,0.164973,0.212614,4,31,0,2595.98,61.3842,38.0058,207.674,30.3122,134.893,81.5716,56.923,26.0822,57.1984,8.02561,94.4374,122.025,39.5466,31.7829,65.4192,0.0925068,0.190055,0.22158,0.344901,0.0516551,0.24417,0.207353,0.0685658,0.295283,0.311744,0.0829507,0.0161051,0.0448594,0.378427,0.161898,-1.66899,1.0642,0.338139,3.88545,-33.1987,-43.6044,-41.7542,-51.9853,-42.2698,-40.2917,-55.3759,-42.9226,-40.1915,-47.9637,-51.7405,-46.2613,-35.8186,-44.8988,-46.4321,-44.1364,-36.507,-34.9741,-43.5605,-40.6699,-34.8573,-44.9329,-34.8098,-47.8088,-39.3132,-44.2357,-39.1585,-38.591,-32.4397,-42.9102,-37.9312,-40.1757,-47.8471,-54.4932,-37.0493,-38.4322,-35.2904,-38.2999,-43.975,-51.0391,-50.8094,-51.2194,-50.0668,-49.5405,-39.5402,-32.5304,-43.1232,-39.6815,-45.7423,-34.2377,-39.665,-45.141,-40.2617,-36.5703,-45.2748,-27.7777,-43.7514,-56.4971,-45.2297,-33.3424,-42.4564,-44.9654
-2577.49,0.460556,0.212614,5,31,0,2592.8,79.2256,42.6422,246.406,53.4446,113.163,99.6904,70.9711,21.3983,65.3907,17.6149,130.557,140.526,33.0565,38.2687,77.826,0.147298,0.234102,0.126847,0.160104,0.207357,0.218187,0.289689,0.150585,0.426067,0.106933,0.0709623,0.0721586,0.140241,0.304195,0.189048,-1.55618,0.523968,0.719577,5.51004,-34.0625,-41.2718,-40.0476,-51.3318,-41.92,-41.1874,-55.1222,-42.3009,-41.2188,-49.569,-52.7368,-44.6137,-35.441,-43.4684,-45.2039,-42.6134,-37.1231,-34.0102,-43.8079,-40.5697,-33.3493,-44.9997,-34.817,-49.9182,-39.7415,-44.8136,-37.1371,-38.1266,-33.646,-43.1457,-37.5354,-39.9051,-48.222,-54.1379,-35.9337,-37.0874,-34.4872,-37.8285,-43.6758,-53.1533,-53.3974,-51.5454,-48.7493,-51.207,-40.9456,-32.0693,-42.6352,-40.1092,-47.1692,-34.262,-41.2887,-46.9177,-40.8917,-36.1565,-45.9446,-28.5257,-45.141,-57.8118,-46.7307,-33.1172,-41.6391,-44.6521
-2580.26,0.897926,0.212614,4,15,0,2592.89,81.4978,37.0745,250.986,46.0089,156.914,95.6397,67.3156,29.3181,72.069,18.5393,101.093,150.254,39.8566,36.8172,105.186,0.0403031,0.114061,0.115146,0.252822,0.0818347,0.14262,0.175154,0.095487,0.338291,0.399417,0.0358192,0.0726135,0.0732024,0.31239,0.0332884,-1.74269,1.27633,0.747517,4.50963,-34.6671,-41.6913,-41.7542,-52.1647,-41.9993,-40.431,-55.7105,-42.2592,-39.1695,-50.2591,-50.5285,-46.135,-35.8416,-42.9297,-45.4746,-43.5492,-37.1702,-34.6003,-43.6907,-40.0262,-34.5852,-45.0183,-35.8289,-49.6836,-39.1141,-43.126,-37.2337,-38.4018,-33.8183,-42.9313,-38.3392,-41.2078,-48.704,-54.2434,-36.2481,-37.5595,-35.3512,-38.2547,-43.8926,-49.1727,-51.0993,-49.4446,-48.269,-50.4644,-38.6846,-32.2846,-42.5019,-40.9178,-47.2319,-34.7179,-41.0519,-45.8703,-41.5982,-36.4977,-45.84,-27.7283,-44.8237,-58.2277,-47.0751,-33.9499,-40.9887,-44.7087
-2585.44,0.893255,0.212614,4,31,0,2605.94,87.9155,48.1287,258.02,35.4264,148.082,90.6382,74.297,23.69,62.5117,12.8318,138.386,176.746,42.9451,36.385,73.0718,0.0375552,0.134243,0.147061,0.355741,0.0674127,0.249823,0.144997,0.105215,0.424809,0.186869,0.0590063,0.0518678,0.0784481,0.383864,0.0620289,-1.96234,1.31804,0.893039,4.49757,-33.0764,-43.0608,-41.1745,-52.7892,-42.0912,-40.5942,-55.6454,-42.5071,-38.7699,-48.6121,-51.1438,-45.867,-35.0988,-42.3497,-46.2505,-43.3508,-37.0948,-34.1713,-43.055,-41.1574,-33.9906,-44.2024,-34.9637,-49.7967,-40.731,-43.7334,-37.6487,-38.9455,-34.2164,-43.5856,-38.0848,-41.2147,-49.1661,-53.8835,-36.5186,-38.072,-35.8185,-37.4132,-44.1909,-50.3853,-51.2728,-51.0069,-49.0212,-50.0261,-39.7088,-32.6949,-42.4264,-39.751,-45.8949,-34.3964,-42.129,-45.9236,-41.5008,-36.6387,-45.6503,-28.0928,-44.524,-57.2805,-46.7478,-32.5694,-41.6452,-45.4314
-2590.68,0.937293,0.212614,4,31,0,2609.62,67.6555,35.152,213.852,40.9528,126.187,86.0856,64.6678,32.6475,62.4041,14.3413,94.4538,139.82,42.3761,30.0957,93.9072,0.0771814,0.0305423,0.123224,0.272549,0.188977,0.167691,0.271195,0.0129312,0.401582,0.598897,0.0182068,0.0627373,0.0339349,0.377623,0.0236629,-1.92182,1.26349,0.728485,5.89626,-34.7031,-41.836,-41.8835,-53.2061,-42.1662,-40.3621,-55.1063,-42.0908,-39.4725,-51.1938,-51.2366,-47.3073,-35.7983,-43.4492,-46.0898,-44.4589,-36.6843,-34.4621,-43.5237,-39.7676,-34.5197,-45.0555,-35.3801,-50.7098,-38.9029,-41.9624,-37.6182,-38.318,-32.7629,-43.0146,-38.6397,-41.596,-49.3023,-54.0653,-36.5563,-37.936,-35.0329,-38.245,-43.6276,-49.0462,-48.9301,-50.1274,-48.0429,-50.0679,-39.4243,-32.6733,-43.1316,-40.3825,-46.8688,-34.4515,-41.2202,-44.9834,-41.1121,-36.2713,-45.3754,-28.1492,-44.2477,-57.2899,-47.2271,-34.4568,-40.9265,-45.7092
