# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1442896356
# output
#   file = output_cal_g_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2600.29,0.872774,0.485543,3,7,0,2613.73,46.5076,29.9756,170.572,42.577,90.0167,75.2608,47.9286,20.5607,59.0865,12.5874,74.5913,90.176,30.8732,31.6459,59.5527,0.244059,0.245606,-34.8039,-42.9808,-42.0015,-52.5889,-42.755,-40.4109,-54.9215,-43.4039,-41.7126,-47.2038,-53.2451,-45.7479,-35.658,-43.6925,-45.1279,-43.9786,-36.7321,-35.846,-44.5743,-41.2842,-35.5351,-45.3095,-34.9649,-54.2906,-39.8507,-44.9336,-37.4722,-37.6926,-31.7084,-42.8941,-38.9024,-39.9443,-48.3417,-54.9427,-36.6945,-38.0405,-35.0597,-38.9608,-43.6703,-53.8932,-51.9278,-50.6666,-50.063,-51.4177,-36.9123,-32.7706,-43.2229,-40.7566,-48.2366,-34.685,-42.9593,-44.3432,-40.2227,-36.6321,-47.3661,-27.8486,-44.899,-57.6489,-46.8536,-33.4576,-41.8477,-44.8278
-2601.33,0.832443,0.485543,3,15,0,2608.76,57.5521,29.1541,199.622,36.5525,121.659,75.664,58.6364,17.4594,65.0859,19.197,90.7079,99.1603,22.7458,29.4189,62.2511,0.26692,0.176831,-34.8005,-42.8362,-42.485,-49.2157,-41.822,-39.7475,-55.8312,-43.524,-40.4703,-46.7023,-52.5695,-45.7203,-35.44,-43.6437,-44.8804,-42.6688,-37.1206,-35.7868,-45.3464,-41.4271,-35.2539,-45.9968,-34.9619,-51.7431,-39.2277,-45.0784,-37.1109,-38.7497,-33.2621,-43.4018,-39.9041,-40.2955,-49.8778,-54.8272,-36.7513,-37.4814,-34.7756,-38.7731,-44.1692,-53.3424,-52.6815,-50.0075,-49.05,-50.5334,-39.9047,-32.3165,-42.8936,-42.0142,-48.1326,-35.3031,-41.3092,-44.7402,-41.6239,-36.7531,-47.7912,-28.2426,-45.6911,-58.8352,-47.9372,-33.1853,-41.4308,-45.2767
-2605.42,0.640754,0.485543,3,7,0,2615.39,60.6938,36.7807,187.259,41.4667,109.647,80.8185,51.6533,22.3013,70.8836,11.416,77.9899,101.744,27.2605,35.7015,94.3759,0.232011,0.205471,-35.2492,-42.5426,-42.1071,-51.6837,-42.0224,-41.0173,-54.1498,-42.8517,-42.5704,-48.88,-53.9372,-45.8399,-35.8123,-44.3212,-45.0111,-44.4664,-36.0896,-35.1004,-44.3045,-41.8965,-35.1651,-45.0367,-35.3006,-54.6964,-39.3289,-46.0366,-36.7865,-38.11,-32.4793,-42.553,-39.6745,-40.0431,-47.7171,-54.4611,-36.1288,-37.9778,-34.8764,-38.3793,-43.498,-54.0401,-53.7736,-50.725,-50.1341,-52.7105,-37.7793,-32.8958,-42.9731,-40.5968,-49.656,-34.7777,-41.6276,-44.7448,-40.8625,-36.6963,-46.7341,-28.2289,-46.0773,-57.6969,-47.4458,-33.0437,-41.5296,-44.4397
-2603.01,0.996985,0.485543,4,23,0,2613.4,43.7257,31.762,173.867,41.415,111.178,73.0946,48.0841,21.6329,58.7171,9.02065,74.3348,96.5548,26.0211,27.6661,70.2191,0.293002,0.223728,-35.1609,-43.7705,-41.2578,-52.6643,-42.8124,-41.2551,-55.4848,-43.6151,-42.0412,-47.0369,-53.9359,-46.2639,-36.0649,-43.0605,-45.6156,-44.1051,-37.0661,-36.1862,-44.5478,-41.6044,-35.8744,-44.9255,-35.2764,-53.5577,-39.4889,-45.3896,-37.7835,-38.5755,-32.3837,-43.2671,-38.8882,-39.515,-48.8611,-55.0954,-37.0681,-38.0348,-35.5147,-38.9209,-44.0087,-53.0092,-50.6174,-50.2609,-49.7252,-49.7325,-37.9075,-33.1276,-42.4014,-41.0652,-47.0311,-35.262,-43.5139,-43.68,-40.4554,-36.9105,-48.0264,-27.7418,-44.4609,-57.5935,-46.7001,-32.6693,-41.7279,-44.3038
-2602.72,0.949685,0.485543,3,15,0,2614.12,42.8053,28.2947,169.668,23.9616,107.135,73.0931,44.2526,17.079,56.906,11.5301,73.9494,85.8217,25.6778,33.3864,68.9024,0.226237,0.209797,-35.1096,-42.87,-43.392,-50.1937,-42.4709,-40.1505,-55.1249,-43.5585,-41.3137,-47.1743,-52.486,-46.4143,-35.9232,-43.1902,-45.3335,-43.6502,-36.5286,-36.0703,-45.1744,-41.1951,-35.3104,-45.7921,-34.7376,-52.0923,-37.8354,-44.8233,-37.4585,-39.1491,-31.0678,-43.1584,-39.3363,-40.9348,-48.7702,-54.8728,-37.1888,-37.2624,-35.4374,-39.1808,-45.0107,-52.7197,-50.2133,-51.1481,-50.7985,-51.7439,-39.17,-32.7544,-44.0352,-40.9359,-46.3465,-33.6916,-40.7033,-45.2291,-40.5705,-37.1509,-48.1993,-28.9413,-46.4201,-57.3367,-46.6884,-33.4324,-42.4295,-45.1825
-2603.01,0.928782,0.485543,3,7,0,2611.95,46.9647,26.6672,154.061,50.7411,100.383,61.8462,47.393,17.9434,51.9646,17.685,75.4922,85.0744,30.7101,23.8367,58.5136,0.257366,0.18692,-34.8331,-42.1707,-42.1445,-52.2527,-42.4715,-40.1399,-55.8337,-43.3903,-41.3561,-45.7399,-53.6296,-46.397,-35.7255,-42.4794,-45.0548,-43.4497,-37.516,-36.2739,-44.7702,-41.6626,-36.3623,-45.9607,-35.337,-51.6679,-41.0172,-44.6857,-37.8288,-38.0001,-32.8005,-43.8614,-40.2633,-39.8166,-49.5139,-54.9402,-37.4526,-38.6387,-35.104,-39.4855,-43.6925,-52.9685,-50.6338,-49.2488,-49.3886,-48.8178,-37.3992,-32.9682,-42.647,-41.7306,-48.4707,-36.0423,-42.4961,-44.1071,-41.8941,-36.6976,-47.0423,-27.1449,-44.471,-57.5915,-47.3,-33.94,-41.4517,-45.5322
-2602.13,0.963003,0.485543,3,15,0,2614.2,59.9014,33.9954,200.417,36.6802,94.8054,81.8709,58.4959,18.4927,67.7343,15.7193,92.2153,102.541,28.8896,33.0995,52.9471,0.230491,0.176859,-34.2611,-42.392,-43.1132,-49.5409,-41.8754,-39.8561,-54.9424,-43.2783,-40.5932,-47.7975,-53.5017,-45.4907,-35.4946,-44.5381,-44.569,-43.3683,-36.2809,-35.4406,-44.5179,-41.3636,-34.8537,-45.5644,-34.9599,-53.2061,-39.6703,-44.9809,-36.7239,-38.498,-33.2578,-42.9009,-40.0229,-40.2025,-48.7274,-54.2975,-36.5056,-37.8223,-34.5569,-38.4383,-44.1591,-54.1166,-54.6285,-50.3256,-49.6419,-51.6341,-39.5387,-32.7848,-43.0212,-40.8465,-48.6843,-35.5421,-40.8776,-44.8172,-41.0583,-36.9029,-47.0644,-28.4036,-46.304,-58.2004,-47.662,-33.1456,-41.3243,-45.3895
-2602.09,0.841216,0.485543,5,47,0,2613.21,40.8907,23.0569,139.475,31.6638,102.322,62.1082,37.9136,14.155,46.0158,12.9632,65.5827,68.6497,17.6031,25.7363,59.8243,0.226563,0.224273,-34.9786,-42.5109,-42.6387,-50.8307,-42.684,-40.4427,-56.2108,-44.2114,-41.6891,-46.1324,-52.56,-46.559,-35.9401,-42.162,-46.032,-43.1598,-37.6082,-36.263,-45.8768,-40.995,-35.8534,-46.3863,-34.6384,-50.1568,-39.0342,-44.7579,-37.9919,-38.6718,-30.6737,-43.6642,-39.2607,-40.2434,-49.2929,-55.5509,-37.4354,-37.5135,-35.4197,-39.7946,-44.1788,-53.2684,-48.8888,-50.9997,-51.3405,-50.042,-37.8028,-32.6022,-44.0575,-42.0148,-46.6058,-33.8147,-41.6784,-44.7818,-40.6421,-36.58,-47.9244,-27.5303,-44.3145,-57.5381,-46.6454,-33.8347,-42.2787,-45.4343
-2599.52,0.932386,0.485543,3,15,0,2609.76,58.387,29.6248,167.386,34.4363,79.7576,60.7605,50.4766,19.5908,56.0463,14.4536,80.8755,87.003,23.6558,28.9988,74.4159,0.270966,0.210214,-34.9348,-43.1541,-42.352,-50.9429,-41.9775,-39.8393,-55.6243,-43.5531,-41.8201,-45.6466,-52.9072,-45.9603,-35.0322,-42.5718,-45.9851,-43.4796,-37.0463,-35.909,-44.8388,-42.2063,-34.8223,-45.794,-34.7804,-50.9427,-39.6704,-45.8557,-37.824,-38.7101,-32.6411,-43.5764,-39.8331,-40.1832,-48.8582,-54.9102,-36.8397,-38.4805,-35.5264,-38.893,-44.2708,-53.5477,-51.8903,-49.2537,-49.7421,-48.7181,-38.2178,-32.8107,-42.9427,-41.4725,-47.4902,-34.3456,-42.8199,-44.5151,-41.2056,-36.9172,-47.7747,-27.6577,-45.3855,-57.6916,-47.9299,-33.4505,-41.6422,-44.7284
-2600.77,0.916352,0.485543,3,7,0,2606.6,41.3667,28.5357,170.629,37.6729,121.337,68.9366,47.8264,16.1139,59.8558,14.9261,69.1358,86.2924,27.5598,27.5142,53.6456,0.220144,0.200496,-35.0314,-42.3971,-43.1508,-50.7318,-42.4239,-40.0377,-55.3025,-43.5918,-40.6201,-47.7734,-53.1019,-46.4791,-35.963,-44.0225,-44.814,-43.5401,-36.8039,-35.7515,-44.8258,-41.4552,-35.9117,-45.9187,-34.8912,-53.139,-39.0136,-44.9106,-37.5521,-37.9899,-31.544,-43.2404,-40.1247,-40.0331,-49.2518,-54.9976,-36.9544,-37.1389,-34.8949,-39.1953,-43.7439,-53.3566,-50.8418,-50.3266,-50.1376,-51.5866,-37.7757,-32.3525,-43.2117,-41.3769,-48.5118,-34.1879,-40.5297,-44.6929,-41.3764,-36.5123,-47.0178,-27.8129,-45.575,-57.7833,-46.9521,-33.4517,-41.6732,-45.5872
-2603.22,0.726958,0.485543,3,7,0,2612.44,54.2102,28.3251,155.536,35.8619,88.8136,65.7182,45.371,18.0344,48.9552,10.2391,87.1731,81.148,24.4489,27.914,27.1831,0.242127,0.200569,-34.6622,-42.5803,-43.0306,-51.1753,-42.8312,-40.1127,-56.3076,-44.1146,-40.7545,-45.481,-54.227,-46.1659,-35.544,-42.4798,-45.7442,-43.339,-36.6293,-35.9634,-44.4912,-41.3203,-35.2668,-45.2202,-34.6447,-50.7315,-41.2834,-45.0017,-37.3673,-38.604,-32.3477,-43.4362,-39.5261,-39.7661,-49.725,-54.4694,-37.0674,-39.4742,-35.0903,-39.0572,-44.1711,-54.9255,-51.8581,-49.6827,-50.2546,-48.4989,-38.6662,-33.1243,-43.0202,-40.8927,-47.2213,-35.3383,-42.4459,-44.1813,-40.8348,-36.718,-47.3333,-27.7485,-44.735,-58.5075,-47.0104,-33.0743,-41.3759,-45.8364
-2602.78,0.975307,0.485543,3,7,0,2610.17,41.3046,26.7983,163.646,37.7314,109.302,62.682,43.7746,16.255,57.8029,14.043,66.9853,82.1264,33.4222,28.501,116.903,0.250457,0.207429,-35.5724,-43.0774,-42.4626,-51.604,-42.351,-40.0729,-54.9876,-43.4597,-42.9264,-46.6729,-52.4868,-46.8305,-36.0038,-42.9145,-45.1999,-43.8019,-37.1401,-36.105,-45.2739,-42.0045,-35.8893,-46.0837,-35.1721,-51.7901,-38.6319,-45.1243,-38.0484,-38.1559,-31.7228,-43.9044,-40.0409,-40.6741,-48.979,-55.0209,-37.2268,-36.9998,-35.6047,-39.4967,-44.2623,-51.9369,-49.8925,-49.7156,-49.8939,-50.7094,-37.1246,-32.4325,-42.9653,-41.6503,-48.1925,-34.0626,-40.9291,-45.2196,-41.7825,-36.9013,-47.3799,-27.5359,-45.8673,-57.5426,-46.957,-33.8475,-42.3704,-44.7788
-2605.48,0.85234,0.485543,3,7,0,2616.89,57.7049,32.3327,190.139,40.7811,101.787,79.8666,50.894,18.5718,55.8077,18.3237,90.7759,96.9454,21.2413,29.9669,29.3376,0.224314,0.170417,-34.066,-41.5734,-43.3435,-49.9285,-42.042,-39.8727,-56.0171,-43.9501,-40.0076,-47.1757,-54.055,-45.0997,-35.5562,-44.5126,-44.7043,-43.1876,-36.8039,-35.9336,-44.5136,-40.4744,-35.7352,-46.0873,-35.1496,-52.3366,-41.3914,-44.4666,-36.4547,-38.8233,-33.4749,-42.719,-39.2841,-39.4733,-49.0478,-54.6935,-37.021,-39.161,-34.5644,-38.8004,-43.9514,-54.9106,-53.172,-50.2838,-50.4389,-49.6053,-39.9309,-33.2621,-43.8581,-41.156,-47.5189,-36.9707,-42.1001,-43.9704,-40.7096,-36.8509,-47.3831,-27.9832,-44.7314,-58.5193,-47.1698,-33.4249,-40.8454,-45.5832
-2605.14,0.980377,0.485543,3,7,0,2614.8,60.3904,29.571,180.26,42.4607,81.8345,71.9279,52.5025,21.0133,69.0574,11.6022,84.2104,100.244,37.8511,32.6902,87.7916,0.282031,0.185361,-34.9792,-43.4578,-42.1508,-51.3267,-42.8704,-40.3736,-55.0305,-42.9801,-42.5364,-46.8753,-53.4605,-46.4846,-35.4731,-42.0933,-45.2567,-44.032,-36.5781,-35.7552,-44.8987,-42.2202,-34.935,-45.0132,-35.3598,-51.9153,-39.6191,-45.2129,-37.5807,-38.2765,-32.8924,-43.8015,-40.2047,-40.9663,-49.287,-54.3218,-36.6958,-38.1848,-35.3123,-38.8785,-44.2844,-52.4062,-53.7852,-49.2607,-48.6,-51.0522,-37.4933,-32.5677,-41.9861,-41.1187,-48.6689,-35.1419,-41.5982,-45.097,-41.3517,-37.1079,-47.1796,-27.9478,-46.2631,-58.4489,-48.0454,-33.3404,-41.8275,-45.1434
-2602.64,1,0.485543,3,7,0,2613.24,49.7563,32.883,175.283,41.8402,132.619,76.1834,48.4085,17.1564,56.1234,19.5826,82.051,88.8254,24.8174,27.6834,40.9302,0.276293,0.227133,-35.0361,-42.3159,-41.4914,-51.5702,-42.0568,-40.5272,-56.0459,-43.6204,-40.3577,-45.8736,-53.479,-45.3046,-35.6983,-43.933,-44.908,-42.9011,-37.7196,-35.9202,-44.8902,-41.2664,-35.887,-45.6743,-35.1473,-52.8047,-40.646,-45.57,-37.305,-38.2721,-32.79,-43.3402,-38.5309,-39.1894,-49.7181,-54.9808,-36.8942,-38.4568,-35.279,-38.994,-43.7722,-55.0318,-51.876,-50.7769,-50.0918,-50.049,-38.4219,-33.1362,-42.9105,-41.8124,-47.8972,-35.3059,-42.9677,-44.1306,-40.979,-36.7189,-47.6544,-27.4814,-44.2513,-57.771,-46.4744,-33.1089,-41.7195,-45.0058
-2600.94,0.891549,0.485543,3,7,0,2611.13,53.5635,31.9804,167.636,45.3234,110.692,75.1024,49.678,18.0933,54.2132,20.3285,72.1478,89.4032,19.5605,30.7949,75.4078,0.245808,0.21996,-34.7936,-41.5917,-41.5879,-51.8949,-41.6874,-40.7175,-55.46,-43.3609,-41.6203,-46.9192,-52.8358,-45.0702,-35.5664,-43.5279,-45.1351,-43.6014,-37.6521,-36.0101,-44.9243,-40.8941,-36.0229,-46.3097,-35.425,-52.8257,-40.2036,-45.2885,-37.0431,-38.3589,-32.8477,-42.8969,-38.6462,-39.5786,-48.1347,-55.3827,-36.9354,-38.3078,-35.064,-38.9982,-43.4224,-53.8788,-51.4223,-51.0287,-50.6827,-50.4199,-38.1698,-33.3706,-43.8883,-41.6636,-47.8472,-35.6646,-43.4045,-44.0284,-40.7055,-36.6884,-47.5962,-27.4369,-44.0916,-56.9095,-46.9149,-33.8189,-41.6871,-44.3799
-2600.55,0.773778,0.485543,3,7,0,2612.08,58.7033,29.0055,182.193,47.2233,96.4702,74.6626,46.9361,16.6143,56.9792,20.4522,74.3193,93.4726,20.1083,31.8015,69.2469,0.241038,0.211424,-34.5128,-41.9215,-42.3106,-51.1104,-41.9675,-39.8383,-55.5955,-43.6123,-41.1014,-47.4127,-52.1174,-45.0847,-35.2229,-43.5905,-45.1771,-43.567,-37.2786,-36.0189,-45.0654,-40.6112,-35.8785,-46.5123,-35.376,-52.773,-40.5495,-44.639,-36.9958,-38.1536,-32.8145,-42.8803,-38.7524,-39.9346,-48.4115,-55.5445,-36.7831,-38.1756,-34.8453,-38.9883,-43.4161,-53.5795,-52.294,-50.312,-50.1075,-50.6423,-37.7892,-32.8609,-44.093,-41.7801,-47.9842,-35.8634,-43.329,-44.2504,-40.7816,-36.7224,-47.7421,-27.1616,-44.0357,-58.2572,-47.7325,-33.8405,-41.3732,-44.6085
-2598.8,0.99289,0.485543,3,7,0,2606.76,51.7964,32.863,181.103,30.5448,115.672,76.5607,56.1546,18.3668,61.3585,11.6003,90.8657,98.4734,30.9695,30.1597,64.2386,0.26262,0.201346,-34.8003,-43.1156,-42.0141,-50.6123,-41.9237,-40.3961,-54.963,-43.1103,-41.1189,-46.4162,-53.3864,-46.0479,-35.7722,-43.4285,-45.1678,-43.4448,-36.521,-35.8712,-44.4964,-41.5531,-35.1268,-44.7887,-34.8051,-52.9061,-38.9277,-45.2584,-37.2595,-38.8968,-32.6499,-43.2522,-39.4791,-40.0107,-49.2013,-54.2983,-36.9853,-37.7191,-35.1938,-38.6231,-44.612,-53.5484,-52.1301,-50.3912,-49.5724,-50.6188,-39.8696,-33.0885,-42.454,-40.6815,-47.28,-34.9096,-41.774,-44.4548,-41.1046,-37.1101,-47.893,-28.7281,-46.1315,-57.4139,-47.1384,-32.5847,-41.9446,-44.9775
