# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Kgamma_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1199473209
# output
#   file = output_cal_pl_Kgamma_EPs_8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2579.23,0.739626,0.149736,5,31,0,2598.81,82.7173,38.5375,235.384,43.8717,133.133,81.4602,59.7317,21.8769,63.1307,20.0218,111.759,131.934,26.9044,29.1305,59.2985,0.0914571,0.178374,0.147147,0.272409,0.0301661,0.217132,0.318542,0.105031,0.367717,0.18405,0.0254915,0.0323436,0.0830091,0.418052,0.0916207,-1.97057,0.908196,0.506113,4.25737,-32.6962,-41.5337,-41.2223,-51.2062,-41.5501,-39.836,-56.0665,-42.8564,-39.0668,-49.1509,-51.0881,-45.0942,-34.9127,-43.3961,-46.5139,-42.4826,-37.377,-34.2732,-43.8724,-40.6429,-33.9672,-45.4794,-34.6927,-48.3142,-40.2364,-44.3259,-38.7258,-37.9936,-33.2279,-43.1107,-37.9369,-39.7785,-48.2262,-54.7079,-36.1901,-37.6517,-34.7792,-38.1159,-43.3054,-51.7895,-53.4714,-50.4025,-49.1122,-49.4223,-39.8536,-31.9511,-42.8905,-41.0227,-47.616,-33.869,-41.0511,-46.3575,-41.4969,-36.003,-45.5505,-26.8917,-43.5405,-57.6464,-46.8048,-33.4886,-41.564,-44.8709
-2584.57,0.987304,0.149736,5,31,0,2596.28,69.229,36.8053,221.342,43.9599,114.339,87.6983,59.9681,23.2602,69.0273,16.4538,92.4256,134.511,37.8683,31.2225,86.1564,0.0397533,0.127312,0.130936,0.175423,0.0425134,0.251987,0.244495,0.117231,0.309022,0.474191,0.125844,0.109991,0.0536434,0.390797,0.101738,-1.82929,0.549323,0.218743,3.07302,-32.3414,-41.1837,-40.6715,-51.2422,-41.9251,-40.5616,-54.631,-42.0357,-40.075,-50.0764,-50.7854,-46.1104,-35.2732,-44.8311,-46.1181,-44.0073,-37.173,-34.6947,-43.8443,-39.6619,-34.6281,-44.4834,-34.7704,-52.3331,-38.5618,-43.0634,-37.1124,-38.2784,-32.3788,-42.5212,-37.8881,-40.3923,-47.4718,-54.4608,-36.4247,-36.9312,-35.0106,-38.2597,-44.0014,-51.5934,-52.8145,-52.1015,-49.4001,-52.4534,-38.9553,-32.3327,-42.7922,-40.5526,-45.9605,-33.878,-41.4785,-44.5178,-39.7522,-36.216,-46.8334,-28.7183,-44.4496,-57.2552,-47.5399,-33.5862,-41.1864,-45.4287
-2586.57,1,0.149736,5,31,0,2596.29,56.6048,36.2276,219.641,35.2594,106.372,93.2028,62.6863,23.0112,63.7606,20.4926,106.41,149.274,33.3884,28.0392,69.9886,0.0904063,0.18014,0.217822,0.295896,0.0650361,0.170184,0.344223,0.0979337,0.427969,0.0465476,0.0235294,0.00934142,0.122578,0.241838,0.0966357,-1.78166,1.02649,0.368693,3.65914,-32.4613,-43.3695,-41.4922,-51.1347,-42.0723,-39.7114,-55.5571,-43.193,-39.2133,-50.6463,-52.5558,-45.4996,-36.2729,-44.8605,-45.8039,-43.2651,-37.415,-34.7239,-44.2384,-40.1383,-33.9873,-45.6361,-35.1654,-48.3482,-38.194,-43.2401,-39.063,-39.0831,-31.5173,-43.4346,-38.1584,-40.5377,-48.51,-55.1838,-37.1392,-36.571,-35.3556,-38.6772,-44.5544,-49.2613,-51.5669,-50.447,-49.1922,-50.6369,-40.9718,-32.1565,-43.4294,-40.3365,-45.8242,-33.6363,-39.328,-47.1523,-40.6531,-36.8481,-45.6062,-27.79,-45.1217,-55.8747,-46.061,-33.681,-42.5219,-45.5888
-2579.95,0.848817,0.149736,5,31,0,2602.68,64.1199,35.6674,243.368,39.6446,115.154,76.1498,54.1846,23.6703,63.3596,13.1125,97.6176,135.288,28.2907,28.3107,83.9246,0.0318732,0.174213,0.0814299,0.140296,0.0761963,0.30875,0.160621,0.0849471,0.335671,0.524302,0.0827326,0.0588334,0.0612182,0.372128,0.0694733,-1.72934,1.08591,0.298443,3.55999,-32.4138,-41.4649,-40.6589,-50.4561,-41.5971,-40.6745,-55.1184,-42.4374,-39.5789,-50.3256,-50.8513,-46.0202,-35.0695,-44.6479,-46.8176,-44.0858,-37.1996,-34.7087,-43.6771,-40.2389,-34.6891,-44.8819,-34.5863,-49.7324,-39.0739,-43.8399,-37.9128,-39.1201,-32.6306,-42.6499,-37.8537,-39.9421,-47.7008,-54.7829,-36.7479,-37.3293,-35.1298,-38.1677,-44.5311,-51.6458,-51.0034,-51.99,-49.6429,-50.7217,-39.7877,-31.4661,-42.8699,-40.6455,-45.0399,-33.725,-40.7113,-45.1763,-39.7276,-36.545,-46.873,-28.8278,-44.4723,-59.3071,-46.6074,-33.2888,-40.8795,-44.7819
-2582.41,0.839765,0.149736,5,31,0,2607.16,67.3845,38.1096,221.462,40.8012,128.392,80.7326,63.2235,21.5523,64.9751,12.9968,95.2634,115.612,29.7878,31.0418,76.8935,0.0156028,0.167661,0.0726759,0.213132,0.117598,0.306155,0.277752,0.0344193,0.386056,0.362689,0.064316,0.0916382,0.0534373,0.340564,0.0739929,-1.3174,0.867138,0.406801,4.37793,-33.0797,-41.1468,-40.1081,-50.9788,-41.7267,-41.5772,-55.4762,-42.5406,-40.2847,-50.7225,-51.6588,-45.5299,-35.3131,-43.0708,-46.508,-43.4662,-37.6209,-34.2637,-44.0715,-40.1424,-34.0217,-44.7922,-34.825,-50.175,-38.7936,-44.276,-37.5101,-38.105,-32.8643,-42.9388,-37.4524,-39.7865,-47.5826,-54.4667,-35.9694,-36.6721,-35.1384,-38.6205,-43.5971,-52.1616,-51.9137,-52.6483,-49.771,-52.5004,-39.1423,-31.7533,-42.7574,-40.873,-47.0939,-32.1665,-40.5301,-46.0157,-39.8361,-35.5657,-45.6877,-27.9332,-44.573,-57.8784,-45.9246,-33.3522,-41.3091,-44.7492
-2584.29,0.70083,0.149736,4,15,0,2603.99,61.6166,35.7794,209.685,36.3434,166.685,84.0679,40.5308,24.8986,58.1358,15.8092,96.0397,148.157,40.3088,30.4156,97.4378,0.223644,0.125861,0.186326,0.354988,0.0859106,0.139955,0.296345,0.112298,0.375703,0.216,0.130456,0.0355134,0.0806512,0.309309,0.0824533,-1.90994,1.15855,0.661225,5.31372,-34.443,-42.3345,-41.9266,-53.7776,-42.0234,-39.4725,-54.6228,-41.7687,-39.15,-48.0455,-50.9982,-47.0024,-35.3328,-43.5372,-45.197,-43.9415,-36.1076,-34.8018,-43.5385,-40.7079,-35.7069,-44.777,-35.3268,-50.0431,-40.2179,-43.3574,-38.0987,-38.8692,-31.6248,-43.5176,-38.9997,-41.2102,-49.51,-54.6103,-37.3843,-38.3605,-35.7273,-38.3241,-43.8568,-50.1835,-49.2812,-49.1238,-48.4026,-49.2866,-39.3266,-32.5826,-43.4684,-40.315,-46.6245,-35.2453,-40.8822,-45.2585,-42.4439,-37.0352,-45.8697,-27.505,-43.9174,-57.2506,-47.4992,-33.1402,-41.6802,-45.628
-2580.34,0.975314,0.149736,5,31,0,2601.18,78.9265,36.9812,212.052,48.421,129.13,74.8627,62.1569,22.3675,58.1187,13.8817,103.488,127.592,36.6394,33.964,58.3972,0.0461059,0.188824,0.160471,0.244065,0.25454,0.283252,0.0642479,0.216242,0.386623,0.290675,0.0493689,0.0670803,0.142502,0.322682,0.180997,-1.4264,1.21091,0.579351,5.42501,-35.2946,-42.0402,-41.12,-53.2914,-41.8467,-40.1267,-55.1374,-42.2954,-40.417,-49.0575,-51.6815,-45.6673,-35.0271,-43.8524,-46.1431,-43.5246,-36.5084,-34.2319,-43.1912,-40.6316,-34.8714,-44.6698,-35.1076,-49.6389,-41.0919,-44.2039,-37.726,-37.8138,-32.974,-42.5365,-38.3058,-40.0414,-49.4603,-54.4022,-36.2624,-39.0417,-34.7918,-37.9313,-43.1455,-52.4117,-49.2315,-50.4972,-49.1315,-49.9669,-37.5754,-32.0801,-42.8451,-39.5511,-47.0179,-33.7004,-41.9345,-45.6013,-41.6428,-36.1008,-45.3228,-28.3521,-44.5358,-58.0288,-46.7396,-33.5247,-41.3267,-45.3396
-2583.26,0.375683,0.149736,5,31,0,2604.07,71.2798,34.545,239.105,38.2217,126.465,75.9149,76.0389,20.6045,63.6392,11.4976,119.39,131.823,37.1364,33.3679,121.927,0.0787283,0.199451,0.106233,0.183292,0.0514405,0.26315,0.134923,0.100107,0.364605,0.388432,0.0460317,0.0504086,0.0591809,0.375449,0.0155779,-1.72967,0.920475,0.105151,2.05028,-33.4007,-42.3553,-41.0146,-50.5438,-41.5893,-40.2798,-54.9926,-42.5007,-39.4379,-49.5678,-50.3035,-46.2857,-34.9855,-43.6361,-47.0416,-43.2186,-36.8922,-34.5093,-44.1556,-40.7439,-33.86,-44.7742,-34.1972,-48.7272,-38.6541,-44.1538,-38.5988,-38.4258,-32.8375,-43.4088,-38.5671,-40.7146,-47.8983,-54.1804,-36.5268,-36.4839,-35.017,-38.2834,-44.144,-51.1931,-51.7279,-51.0085,-48.7551,-50.655,-39.8649,-31.3686,-42.3543,-40.0593,-46.1912,-32.4118,-40.1159,-46.6772,-41.3183,-35.875,-46.39,-28.8571,-45.5367,-58.8769,-47.4124,-33.2138,-41.6647,-45.0069
-2578.6,0.985861,0.149736,4,15,0,2594.25,67.8259,37.9693,219.177,39.8984,149.067,73.9511,64.31,21.8167,62.3125,10.9954,106.119,133.671,39.3348,30.0047,85.1216,0.074224,0.148571,0.0830751,0.30862,0.0525856,0.235544,0.172391,0.214235,0.300772,0.191275,0.0411737,0.043797,0.0440245,0.285759,0.0245999,-1.69517,1.16493,0.0986324,2.0793,-33.7648,-42.1231,-41.0446,-52.8781,-41.9156,-40.9063,-54.8374,-42.1523,-39.5962,-48.6061,-52.09,-46.5604,-35.5898,-43.5942,-46.0876,-43.4676,-36.5686,-34.5527,-43.5432,-40.9133,-34.9415,-44.1873,-34.7956,-49.5541,-40.2002,-44.2506,-38.2447,-38.0426,-32.9205,-42.8475,-38.8264,-40.1954,-47.9837,-54.0971,-36.7166,-37.5541,-35.128,-38.0093,-43.1148,-51.0183,-50.2619,-50.0471,-48.8638,-49.8631,-38.9011,-31.9875,-42.2694,-39.7729,-46.7725,-33.501,-40.6387,-45.1819,-41.6158,-35.6787,-45.3769,-27.8886,-44.3959,-57.5133,-47.0475,-32.9023,-41.2777,-45.479
-2580.06,0.604896,0.149736,5,31,0,2597.32,68.4223,36.7263,224.2,47.9909,124.603,79.3668,53.702,25.7208,65.7695,10.3713,95.7572,126.926,36.5714,35.7879,60.7281,0.0312361,0.197861,0.109349,0.176567,0.0383378,0.299288,0.222474,0.0985504,0.263161,0.3865,0.0429823,0.0346063,0.073,0.146734,0.0658121,-1.64697,1.22278,0.0971789,2.24667,-32.8067,-41.8741,-40.4854,-51.7631,-41.9096,-40.7907,-55.1332,-42.5956,-40.0897,-49.8412,-52.3139,-46.1311,-35.2716,-44.6451,-46.0611,-44.3765,-36.7149,-34.6085,-43.5756,-40.1773,-34.7304,-44.3897,-35.2162,-48.5147,-40.2915,-44.452,-38.1531,-38.204,-32.6724,-42.6579,-37.4788,-39.6757,-47.5541,-54.3482,-36.3237,-38.4041,-35.0191,-38.1616,-43.5648,-51.6611,-52.0699,-51.2456,-49.616,-51.4972,-38.6869,-31.6358,-42.4512,-39.9166,-45.7454,-33.7506,-39.8232,-45.3577,-39.7034,-35.8439,-45.2496,-28.1872,-44.8022,-58.7226,-45.8523,-33.328,-41.4305,-45.3545
-2580.42,0.980726,0.149736,5,31,0,2595.84,71.6241,38.27,183.843,38.46,148.499,78.3038,54.656,24.5184,55.7556,8.7518,104.761,125.097,30.7671,30.7358,85.503,0.0899193,0.130364,0.250431,0.222541,0.0578964,0.198944,0.170125,0.0880621,0.330086,0.343432,0.123234,0.0354818,0.0201782,0.262986,0.0663689,-1.72026,0.948168,0.102542,2.04099,-33.7796,-43.34,-40.748,-52.1907,-41.4324,-40.2438,-55.4204,-42.7857,-39.9082,-47.3492,-51.8004,-46.928,-35.5183,-44.4889,-46.9068,-43.7729,-36.6978,-34.3974,-43.7381,-40.4799,-34.6074,-44.5701,-34.5681,-47.7526,-39.6654,-44.4249,-38.4137,-38.8231,-31.8572,-43.2599,-38.4465,-39.9736,-48.3736,-54.1913,-36.6906,-38.3184,-35.3473,-37.9833,-43.6597,-51.7811,-50.084,-50.6354,-49.3784,-48.7789,-39.2211,-32.7906,-42.6958,-40.2544,-45.8939,-33.6624,-40.5892,-45.336,-40.9959,-35.9556,-45.7833,-27.9108,-43.9935,-57.3373,-46.6967,-32.7097,-41.7727,-45.4033
-2584.2,0.796901,0.149736,5,31,0,2594.35,70.932,38.4059,182.996,38.0286,138.203,75.0483,57.2557,24.4091,54.5948,8.00649,106.673,133.049,34.9721,30.4644,104.582,0.0827723,0.129702,0.239214,0.22189,0.0342887,0.217528,0.189878,0.0748998,0.324385,0.395649,0.0966271,0.0349037,0.0181864,0.273473,0.0823645,-1.51992,0.970607,0.0852688,2.03884,-33.3255,-43.2398,-40.7663,-52.7867,-41.3102,-40.2167,-54.7736,-42.3018,-40.4491,-47.9844,-51.7048,-47.3487,-35.3375,-44.4746,-46.9737,-44.3278,-36.4445,-34.4721,-43.5056,-40.601,-34.7637,-44.1858,-34.5876,-48.6372,-39.509,-44.278,-38.2819,-38.9014,-31.797,-43.3735,-38.6802,-40.2317,-48.1241,-54.1761,-36.9585,-38.2741,-35.3073,-37.8993,-43.7493,-51.2295,-50.1258,-50.5376,-49.4925,-48.8318,-39.867,-32.8521,-42.7549,-39.7302,-45.3585,-33.9706,-40.9669,-44.7658,-41.1518,-36.0502,-45.8675,-28.3549,-44.252,-56.6045,-47.2178,-32.7057,-41.6823,-45.6808
-2590.66,0.92066,0.149736,5,31,0,2606.13,71.0233,39.3528,277.476,41.5223,128.397,92.5334,61.3183,23.5452,61.6756,31.6976,93.631,146.672,42.6808,36.2261,61.9987,0.0301674,0.128282,0.069369,0.283624,0.121748,0.182371,0.281188,0.125844,0.40547,0.125312,0.00921954,0.0666301,0.0371392,0.411502,0.0671985,-1.92622,1.20227,0.74152,5.80958,-33.7922,-40.3134,-42.6238,-51.6529,-42.666,-39.6905,-55.7269,-42.4925,-38.4206,-50.7807,-50.4052,-44.7788,-35.2247,-42.9888,-44.6453,-43.1736,-37.3245,-35.1685,-43.539,-39.8845,-35.0081,-46.3229,-36.1053,-50.3193,-39.8626,-42.7651,-37.2095,-38.4499,-34.5944,-42.7163,-37.7561,-41.4074,-48.5248,-54.8747,-36.6457,-37.54,-35.3026,-38.4231,-44.3352,-50.3283,-51.0009,-50.3653,-49.1324,-49.902,-40.135,-32.3905,-44.4689,-40.6638,-46.1338,-35.4298,-41.5053,-45.5136,-41.1732,-36.9149,-46.3179,-27.5985,-44.0749,-57.5656,-46.7381,-34.6923,-40.9336,-44.8555
-2595.65,0.926192,0.149736,5,31,0,2615.54,68.3275,37.0255,244.781,42.3558,105.548,97.6719,61.6676,24.5147,62.0635,36.5023,103.227,142.996,37.5939,39.2089,69.2744,0.06208,0.236666,0.0781227,0.313045,0.061414,0.166601,0.382188,0.14163,0.459758,0.070536,0.00560741,0.0344002,0.0483132,0.283773,0.12155,-1.23178,1.3953,0.686261,4.42315,-33.2691,-40.2132,-41.5654,-52.2098,-42.7547,-40.9383,-56.619,-42.3411,-39.7011,-50.2139,-51.4586,-44.6202,-35.5636,-40.9636,-45.3856,-42.8642,-38.4164,-35.1379,-44.2051,-40.8401,-34.0286,-46.6063,-35.9368,-47.5236,-39.0453,-44.0375,-38.3826,-38.5677,-33.3548,-43.7784,-37.7535,-41.5025,-48.38,-55.0946,-36.7313,-37.2353,-35.7448,-39.2265,-44.3386,-49.9498,-52.2132,-51.018,-49.7068,-51.0654,-39.9322,-32.1926,-44.0849,-41.1612,-46.7236,-33.8501,-40.4046,-48.1393,-40.8517,-36.4821,-45.9188,-27.2002,-44.781,-56.6688,-45.9725,-35.023,-42.4756,-44.9461
