# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92967717
# output
#   file = output_cal_pl_Kgamma_EPs_8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2653.09,0.950506,0.0906128,5,31,0,2679.49,88.8952,38.589,247.267,28.4926,132.728,89.423,60.7197,20.602,67.9352,33.2658,112.647,138.605,30.4429,32.7309,105.709,0.052622,0.147882,0.11366,0.467517,0.0921709,0.220837,0.344999,0.147564,0.353503,0.0126817,0.0352686,0.0465126,0.0988858,0.385397,0.0902958,-1.68666,1.04967,0.193097,2.41207,-33.8363,-40.8322,-42.2089,-50.983,-41.2721,-39.7555,-56.6552,-42.5214,-40.9303,-49.9167,-50.4673,-45.2116,-35.2294,-42.1186,-47.3593,-41.9403,-38.8778,-35.0109,-47.1473,-44.0665,-35.5216,-47.3385,-36.5156,-48.5501,-41.1906,-44.0267,-38.456,-40.5705,-33.4226,-43.1994,-37.8618,-42.5096,-48.3621,-58.5773,-36.4963,-38.6616,-35.7317,-41.244,-46.5373,-52.8406,-62.2302,-53.8945,-53.2532,-52.2661,-40.2055,-32.0618,-44.6306,-41.7951,-47.1256,-36.413,-41.0281,-47.2231,-41.8067,-36.431,-47.9037,-27.6691,-44.7511,-55.8493,-48.7291,-35.3517,-43.908,-47.466
-2653.76,0.969089,0.0906128,5,63,0,2670.25,82.7436,44.6939,259.628,40.3079,139.015,96.5456,70.9464,28.6965,69.1778,30.0974,113.523,155.113,29.0727,34.5844,63.5241,0.0274466,0.189999,0.207337,0.3168,0.172931,0.226322,0.187713,0.160278,0.383137,0.0256181,0.0827856,0.0477895,0.285631,0.366025,0.0700033,-1.59074,1.50096,0.951084,5.73121,-34.4758,-42.2598,-42.2799,-52.1925,-41.37,-39.5999,-56.4855,-43.0848,-39.9936,-50.0476,-51.7353,-44.5928,-35.5246,-43.7779,-46.6705,-42.2832,-38.7536,-34.6576,-45.9922,-44.1769,-35.8359,-47.1015,-36.8114,-49.1839,-42.1525,-44.784,-37.6924,-40.808,-33.894,-42.3107,-37.6888,-41.5204,-48.5484,-58.8306,-36.2757,-39.8919,-35.3315,-40.5926,-47.1891,-54.0466,-62.2342,-53.7096,-52.9936,-50.8227,-39.3426,-32.2155,-43.9596,-41.003,-47.1922,-37.6506,-41.517,-46.7887,-41.7335,-37.1843,-47.363,-28.3713,-45.5245,-56.6592,-47.3324,-34.8757,-43.2073,-47.0363
-2652.44,0.845917,0.0906128,5,63,0,2669.82,90.9027,40.4509,233.077,37.9925,127.404,100.76,65.197,28.5523,73.186,36.5017,139.075,186.245,43.7125,34.9117,52.7256,0.0265491,0.267673,0.202805,0.279828,0.120182,0.246839,0.276657,0.0932347,0.355217,0.0495464,0.0640057,0.0428016,0.205114,0.374757,0.131782,-1.63048,1.06812,0.528581,3.25347,-33.6609,-40.9781,-41.7879,-51.8986,-41.9942,-40.056,-56.7101,-42.1606,-40.2606,-48.9594,-51.3214,-45.1584,-35.1537,-41.9329,-46.8848,-42.3143,-39.1522,-34.8011,-45.5035,-44.311,-35.447,-46.2305,-36.011,-49.691,-41.6425,-44.4724,-38.1791,-41.1218,-31.9507,-43.1534,-37.8556,-42.2364,-49.3496,-57.7325,-37.1292,-39.9962,-35.5353,-40.4621,-47.7695,-52.8676,-63.2929,-54.4943,-52.2366,-53.3107,-40.5538,-31.9414,-43.2089,-40.9947,-45.6606,-37.4073,-41.4731,-47.4072,-41.6663,-37.3924,-48.2205,-29.6446,-46.5,-55.9567,-48.3518,-35.0134,-44.187,-48.5996
-2652.71,0.784023,0.0906128,5,63,0,2665.65,72.4649,47.7036,275.396,43.4384,210.156,114.875,68.1854,29.4187,69.6868,29.0962,119.772,185.291,38.1457,44.152,128.64,0.181628,0.163565,0.163948,0.379113,0.0884203,0.176199,0.270435,0.126232,0.387635,0.0887433,0.0615915,0.0457403,0.0443871,0.396256,0.107203,-1.57193,0.869275,2.25172,4.93431,-34.8123,-41.6672,-42.0656,-53.5357,-43.0034,-40.6288,-57.0588,-42.317,-40.3384,-49.594,-49.7759,-45.4661,-35.8984,-40.9938,-46.372,-42.493,-39.6019,-35.1115,-46.5027,-44.6306,-36.448,-46.9191,-37.5132,-49.0563,-41.7905,-44.1641,-38.1109,-40.6729,-34.417,-43.6519,-37.7248,-43.159,-49.0163,-58.7234,-36.8376,-39.2503,-36.4986,-40.9375,-46.3629,-51.5317,-60.9114,-54.6351,-52.3115,-51.2842,-39.3898,-32.8006,-44.0417,-41.6937,-47.2623,-37.8965,-41.7281,-47.6148,-42.1899,-36.7317,-47.8959,-27.3976,-43.6584,-56.3531,-47.9758,-34.8726,-43.7727,-46.9286
-2658.31,0.98516,0.0906128,5,31,0,2672.46,90.1321,47.3913,286.228,56.0866,108.746,117.111,73.4194,34.6923,83.3553,33.8412,139.714,193.013,55.0339,42.9815,107.071,0.0855516,0.176916,0.192441,0.149528,0.248219,0.169925,0.347446,0.0633303,0.378898,0.0797538,0.143391,0.0501933,0.165789,0.278547,0.0296145,-1.67992,0.742546,0.62674,3.39967,-35.1969,-41.8586,-41.7474,-51.308,-41.7056,-39.3099,-55.8075,-42.3962,-40.3862,-50.1048,-51.6031,-44.868,-35.5869,-44.1742,-46.0876,-43.1984,-38.3639,-34.6535,-45.5378,-43.8852,-35.0097,-46.4654,-36.879,-50.08,-41.1708,-44.0663,-37.5605,-40.9794,-34.2646,-43.1715,-37.9385,-42.2882,-49.6984,-58.419,-36.5837,-39.2663,-35.5822,-40.3491,-47.9053,-54.3093,-65.1534,-52.9488,-50.5539,-52.3529,-41.4975,-32.3225,-42.763,-40.9863,-47.53,-38.5305,-40.8412,-48.3401,-41.6493,-37.7768,-47.8913,-29.0203,-47.3805,-58.3065,-48.4344,-34.867,-43.084,-47.076
-2656.28,0.994674,0.0906128,5,31,0,2680.12,85.0307,43.1559,282.524,51.5698,167.628,125.059,77.0002,32.6064,79.5995,43.4574,133.939,197.09,33.6775,44.2412,81.8803,0.124921,0.297255,0.188271,0.331992,0.223032,0.174565,0.257503,0.107439,0.360687,0.0588226,0.0537378,0.0456325,0.0546735,0.320437,0.263525,-1.8057,0.892531,1.66067,5.16743,-35.8083,-41.0764,-41.5365,-53.0724,-42.1455,-40.7878,-57.6169,-42.1943,-41.3594,-50.3345,-50.7802,-44.2674,-35.8366,-42.3488,-46.0296,-42.1064,-39.5944,-35.0876,-45.5896,-44.1327,-35.9756,-47.3727,-37.0128,-49.7263,-41.4805,-45.227,-37.8018,-40.2919,-33.5329,-43.0796,-37.2952,-41.7628,-50.1783,-58.5406,-36.7304,-39.5193,-35.5857,-40.4787,-45.9274,-52.8925,-62.363,-54.3637,-51.7944,-52.7282,-39.6648,-31.931,-43.782,-42.1348,-47.855,-37.9932,-41.9964,-48.324,-42.2287,-36.6521,-47.7956,-28.0833,-44.5282,-57.2889,-48.0636,-34.8656,-43.6572,-46.6013
-2653.04,0.928775,0.0906128,6,63,0,2674.42,66.4539,36.3292,202.889,34.4562,138.392,101.712,59.195,27.0459,57.877,34.7729,107.685,155.405,63.1121,32.7023,136.063,0.156855,0.157003,0.204915,0.285585,0.0602207,0.162412,0.337417,0.0614541,0.460038,0.0560906,0.102256,0.0488842,0.0371942,0.32939,0.102292,-1.87226,1.10072,0.784946,4.15487,-34.1073,-41.5663,-41.7886,-52.2592,-42.0705,-39.997,-56.5107,-42.0304,-41.3547,-48.3628,-50.844,-46.3995,-36.111,-41.334,-46.4241,-42.7237,-39.3513,-35.5716,-46.2432,-44.0119,-36.0037,-47.0984,-36.8768,-48.6665,-39.9692,-42.6544,-38.566,-41.0294,-32.0318,-44.3903,-38.658,-43.4549,-49.1443,-57.8434,-37.6581,-39.0724,-36.3736,-41.649,-47.771,-50.9203,-60.5365,-54.2955,-52.1876,-51.9091,-40.2232,-32.9875,-44.5333,-41.6934,-45.5733,-37.1868,-40.3864,-47.7622,-41.9335,-37.4025,-48.4901,-28.8736,-45.2784,-54.5336,-48.7533,-35.781,-44.6772,-48.1753
-2652.98,0.999609,0.0906128,6,63,0,2666.39,96.7376,45.131,271.937,44.3526,153.103,103.7,79.5088,26.8633,75.7523,29.4855,132.366,179.412,34.927,41.4893,46.0647,0.016929,0.105606,0.188499,0.27645,0.127731,0.272792,0.208782,0.154695,0.383506,0.0594326,0.0378323,0.0472655,0.203998,0.401986,0.11788,-1.58315,1.25258,0.88147,4.66176,-33.8546,-41.8619,-42.4928,-51.6104,-42.5933,-39.5134,-57.0745,-42.6751,-39.9505,-50.8938,-50.5397,-44.8432,-34.9961,-42.1592,-46.8802,-42.3663,-38.9386,-34.1818,-46.2412,-43.0968,-35.3126,-46.5049,-36.8604,-49.6507,-42.5649,-42.9042,-37.4774,-40.8555,-34.243,-42.2513,-37.1758,-43.0262,-49.46,-58.266,-36.1369,-40.0171,-35.4548,-40.119,-47.0657,-52.6971,-62.9605,-55.0933,-52.2381,-53.2722,-40.0843,-32.3104,-43.6457,-40.9489,-46.7257,-37.3815,-41.4251,-47.4198,-41.2095,-36.7991,-47.3139,-29.0613,-45.6922,-56.8184,-47.7785,-35.1714,-43.5187,-48.6932
-2650.05,0.985474,0.0906128,5,63,0,2668.8,103.791,43.8216,259.316,49.2597,143.398,92.6381,60.4701,31.0393,71.4163,37.0284,121.205,177.653,42.1766,35.2891,124.142,0.0374943,0.145676,0.129595,0.258679,0.157638,0.171405,0.298292,0.0630573,0.364445,0.0240395,0.0414208,0.0482031,0.0499887,0.460227,0.0681166,-1.44731,1.54863,0.711695,3.41524,-35.1709,-40.4011,-42.241,-52.4505,-42.5476,-39.9267,-56.6842,-42.0162,-40.8583,-49.7929,-50.7369,-45.4228,-35.1758,-40.4485,-47.0398,-42.2364,-38.9155,-34.844,-45.5619,-44.1667,-35.8592,-46.9297,-36.8757,-49.3363,-41.7143,-43.9044,-38.2829,-40.4865,-34.247,-43.3351,-38.4741,-42.7609,-49.4579,-57.9051,-36.6619,-39.6173,-35.7873,-40.4904,-46.5798,-51.9956,-60.997,-52.5809,-51.3959,-50.6796,-39.3485,-32.495,-43.5728,-41.9519,-47.4164,-38.1134,-42.4138,-47.0387,-42.8806,-36.9173,-47.9451,-27.6992,-44.7754,-56.4989,-49.133,-35.1614,-42.9106,-46.9472
-2657.9,0.906412,0.0906128,5,63,0,2671.54,105.998,40.2622,275.309,47.4364,181.465,111.026,66.0188,27.9999,73.2079,32.4909,130.843,180.29,33.6105,32.8607,65.6467,0.00451272,0.164066,0.129506,0.239302,0.0743325,0.179965,0.40488,0.10174,0.382085,0.0191909,0.0312172,0.0381361,0.00561301,0.428974,0.0555334,-1.86403,1.57217,0.671864,3.1043,-33.6051,-40.5501,-41.8446,-50.9563,-42.5373,-40.5216,-57.5648,-42.5909,-40.2167,-50.5621,-51.1771,-45.2109,-35.7641,-40.7549,-47.3174,-41.9236,-39.5277,-34.6196,-46.0727,-43.3969,-35.3608,-46.63,-36.5167,-48.4095,-40.8716,-43.1774,-38.2882,-40.6621,-33.8964,-42.894,-37.6656,-42.2814,-49.3012,-58.4085,-36.5545,-38.7896,-35.2192,-40.6586,-46.8548,-52.3218,-62.2795,-54.8581,-52.1842,-52.2038,-41.8297,-32.0916,-44.0292,-42.448,-46.8056,-37.7495,-41.3142,-47.6016,-41.6088,-36.4505,-48.2875,-28.2573,-44.2655,-57.5743,-48.6239,-34.4734,-43.3284,-47.7643
-2660.33,0.983859,0.0906128,5,63,0,2683.77,82.0133,41.7965,226.539,33.0391,125.505,103.08,57.3571,30.7957,61.0895,28.8434,118.88,153.891,33.9501,40.2252,98.6117,0.0277281,0.133798,0.243179,0.434222,0.126695,0.138656,0.276665,0.0165886,0.408184,0.144256,0.0239423,0.0697597,0.0255299,0.492197,0.0200562,-1.42681,1.85397,1.34933,5.78324,-34.8299,-42.4344,-43.4629,-52.3422,-42.9377,-38.8839,-57.4099,-43.7291,-39.1097,-49.5565,-49.2717,-45.6442,-35.4436,-41.4431,-46.7706,-41.9035,-38.8954,-35.1931,-46.8948,-44.4122,-35.8559,-47.535,-37.1914,-49.5738,-41.8679,-43.5261,-37.8672,-41.2652,-33.2165,-43.982,-38.0447,-43.8329,-49.096,-58.4278,-36.6239,-39.6966,-36.0428,-41.3752,-47.4424,-51.3005,-60.1842,-53.4354,-53.0926,-49.4354,-39.0451,-33.1415,-45.248,-41.9415,-46.3831,-38.4521,-42.8086,-46.4549,-41.8175,-36.7915,-48.394,-27.1107,-43.8796,-55.4532,-48.4851,-35.7843,-43.236,-47.2301
-2653.3,0.973519,0.0906128,5,31,0,2670,93.9205,39.3821,232.085,36.9958,149.651,105.817,64.5396,30.7058,65.2238,32.6505,111.201,162.141,45.9729,40.5037,120.511,0.0185388,0.160898,0.198245,0.34544,0.130011,0.131787,0.270278,0.00957218,0.438139,0.0663448,0.0280774,0.036552,0.0721718,0.504259,0.0247198,-1.48146,1.63115,1.08841,5.26107,-35.2426,-41.2759,-43.2029,-52.1578,-43.2731,-39.3103,-56.8665,-42.7686,-39.6739,-50.4441,-49.4075,-45.6153,-35.525,-40.376,-47.1815,-42.2908,-38.6503,-35.0117,-46.1338,-43.8034,-35.7415,-47.3297,-37.2439,-48.0367,-40.6098,-43.1093,-38.428,-40.7516,-33.1208,-43.6793,-38.1778,-43.8687,-49.264,-58.0087,-36.7275,-39.2265,-35.8514,-41.4212,-47.2953,-50.6945,-60.7195,-53.0855,-52.1854,-51.079,-39.3905,-32.7984,-44.4862,-41.37,-47.0219,-37.7558,-40.99,-47.9852,-42.556,-37.1309,-47.7374,-27.8574,-45.031,-55.506,-48.1107,-36.0261,-43.7759,-47.2462
-2655.01,0.566089,0.0906128,6,63,0,2676.37,99.7442,46.5277,228.962,56.5009,170.362,101.996,77.7569,34.7929,69.5591,23.0616,138.795,189.88,42.0276,32.412,44.7769,0.0816805,0.133338,0.260618,0.155092,0.0806972,0.221478,0.170383,0.0847392,0.367865,0.139515,0.112618,0.0441796,0.0788614,0.382108,0.1092,-1.87386,0.788773,1.72762,3.74368,-34.1574,-43.5218,-42.0726,-51.3549,-42.9221,-40.2923,-58.0429,-43.0762,-40.3868,-47.5385,-52.04,-45.8034,-35.6855,-42.7578,-47.845,-42.2821,-40.1268,-34.3263,-46.2322,-44.2955,-35.6891,-46.2846,-36.2951,-47.823,-42.5337,-43.4397,-38.3074,-41.2715,-33.1643,-43.1436,-37.9856,-42.1263,-50.0322,-57.9392,-36.6703,-41.0746,-36.0197,-40.4972,-47.6064,-53.8382,-62.725,-55.1794,-51.4575,-50.5267,-39.2324,-32.7262,-42.8405,-41.6182,-45.7474,-37.6714,-41.5255,-47.1361,-41.2522,-36.8065,-48.4831,-28.9196,-44.3613,-57.7033,-48.643,-34.5167,-43.6993,-49.1791
-2648.69,0.973963,0.0906128,5,31,0,2667.6,80.1203,40.1442,235.158,40.9938,149.31,93.9285,77.801,21.6407,71.0802,25.8655,105.079,173.268,40.4504,33.8944,65.9485,0.0576634,0.211918,0.206004,0.279726,0.101749,0.14861,0.192862,0.172598,0.358876,0.0970917,0.055219,0.0350653,0.110289,0.442843,0.194465,-1.67496,0.854056,0.563474,3.95815,-34.586,-41.583,-43.5186,-51.5363,-42.4576,-39.5998,-56.5909,-42.1136,-40.2416,-50.8517,-50.2461,-45.3852,-35.224,-42.0538,-46.927,-42.931,-38.3738,-34.857,-45.4029,-44.3032,-36.4052,-46.7408,-37.1256,-49.2161,-41.0643,-43.9667,-38.1023,-41.2618,-32.8211,-42.8502,-38.78,-42.4884,-49.174,-59.0247,-37.2454,-39.3428,-35.3212,-40.9644,-47.3016,-52.3608,-63.2059,-52.6967,-51.9286,-50.8787,-40.1684,-32.2774,-43.5263,-40.6567,-46.6814,-37.9753,-40.3326,-46.7137,-42.5595,-37.3262,-48.0729,-28.1287,-45.2867,-55.7176,-48.6576,-34.8018,-43.5198,-47.8499
