# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92685999
# output
#   file = output_cal_g_Kgamma_EPs_7.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2654.36,0.99946,0.176137,4,15,0,2677.83,92.7915,42.3211,242.493,47.4081,167.448,104.517,73.683,24.6111,69.5025,29.6471,122.233,170.631,42.8376,42.6712,117.697,0.535215,0.143444,0.250578,0.193656,0.23002,0.144632,0.214528,0.225461,0.16798,0.416692,0.0613343,0.129754,0.0570611,0.0383324,0.432508,0.0884226,-1.74463,1.32443,-35.1077,-41.4948,-41.6633,-51.5791,-43.1621,-40.8019,-57.0705,-42.4198,-40.7158,-48.4723,-50.3704,-45.0767,-35.2735,-40.1711,-47.3245,-42.375,-39.8554,-34.7465,-45.9695,-44.7985,-35.5118,-47.069,-36.6147,-48.0024,-41.1696,-44.8298,-38.2019,-40.7373,-33.4037,-43.2936,-37.8184,-42.7927,-48.834,-58.1258,-36.739,-39.0794,-36.3401,-40.8802,-46.8594,-53.6139,-62.8417,-55.1632,-51.4555,-52.3199,-39.2478,-32.3015,-43.6724,-41.8826,-47.1253,-36.9058,-41.083,-48.7647,-41.7104,-36.7907,-48.5053,-28.5162,-44.6652,-57.559,-48.5405,-34.7784,-43.9461,-47.0778
-2655.76,0.911963,0.176137,5,31,0,2668.85,96.5031,43.7168,276.242,50.9995,157.661,105.703,73.896,25.2112,72.4443,29.9675,147.455,200.177,82.0218,39.661,67.7903,0.631388,0.0313478,0.223181,0.215206,0.254663,0.0923055,0.179798,0.292021,0.150576,0.405953,0.107215,0.0242258,0.0369684,0.0196062,0.484233,0.103961,-1.7165,0.958312,-34.5735,-42.8476,-43.1873,-51.9892,-43.7069,-38.9795,-57.2865,-42.4492,-39.7206,-49.2293,-50.3472,-45.5287,-35.2355,-41.2907,-47.2965,-42.2693,-39.1489,-34.853,-45.6758,-45.2739,-35.3403,-46.6091,-36.5409,-48.2085,-41.7737,-43.8734,-38.8969,-40.1321,-33.8409,-43.847,-38.2434,-43.1766,-49.7664,-57.8749,-36.9812,-38.9585,-36.2343,-40.8097,-47.5536,-51.5466,-62.4772,-53.0477,-51.3038,-50.6645,-39.309,-32.2893,-43.1688,-41.3619,-47.2779,-37.6328,-40.7128,-49.101,-42.5049,-36.7611,-47.964,-27.6906,-44.8898,-57.064,-47.9501,-34.8281,-43.7214,-47.6216
-2666.32,0.92373,0.176137,5,31,0,2678.67,87.1551,48.4422,225.796,42.5502,148.634,111.136,68.3314,35.9247,69.2708,39.1852,158.269,202.544,21.1578,36.5489,106.464,0.632519,0.0804713,0.136954,0.216136,0.38527,0.0994936,0.186192,0.322682,0.0362714,0.406681,0.0595691,0.0923398,0.0426509,0.565708,0.315133,0.023564,-1.80868,1.02503,-34.1867,-41.6868,-41.5289,-55.0171,-41.2756,-40.153,-56.7464,-42.8386,-39.487,-47.9062,-50.9937,-46.1428,-35.8462,-41.518,-47.0804,-42.4048,-39.9269,-34.7307,-46.8523,-44.3096,-35.2861,-45.9832,-36.3153,-49.6874,-42.1365,-44.8993,-38.2872,-40.928,-33.3482,-44.3032,-38.3399,-42.871,-50.0701,-57.9296,-36.7863,-39.811,-36.2533,-40.2066,-46.8449,-51.8052,-61.3439,-53.6206,-52.1647,-51.6695,-40.4115,-32.9132,-42.8313,-41.6423,-47.36,-37.7662,-43.8816,-48.1062,-43.4185,-37.2564,-47.4719,-28.4487,-46.3863,-56.4436,-48.5825,-34.7598,-44.2236,-48.4709
-2658.75,0.993609,0.176137,5,31,0,2682.41,97.4101,47.9916,287.28,41.1155,186.284,113.168,72.9853,25.61,76.5881,30.8158,135.575,191.612,73.7163,34.5116,88.4998,0.532897,0.0252494,0.175388,0.204036,0.327037,0.0911842,0.171745,0.22395,0.0839345,0.389379,0.0806632,0.0891241,0.0342891,0.0310181,0.542889,0.247108,-1.35533,1.21001,-34.4265,-42.7044,-42.9796,-51.7553,-42.7003,-39.2557,-56.8144,-41.7547,-41.1714,-49.2519,-49.9141,-45.3062,-35.6551,-42.2092,-47.1576,-41.982,-39.0866,-34.9198,-45.6206,-44.6901,-35.8407,-46.5165,-36.9191,-48.8889,-41.3227,-43.5974,-38.701,-40.258,-34.7788,-43.5765,-38.1596,-42.7292,-49.8483,-57.9635,-36.7596,-38.858,-36.0944,-40.9056,-47.5193,-52.2671,-63.6437,-53.7364,-51.7751,-51.4526,-39.1902,-32.5918,-43.1468,-41.6243,-48.2602,-38.6405,-40.3816,-48.4834,-42.8061,-37.3698,-47.5983,-27.5989,-44.6544,-56.8468,-47.6519,-34.4305,-44.2181,-47.1721
-2658.43,0.939669,0.176137,5,31,0,2672.24,125.535,45.2886,290.575,44.1471,200.886,109.019,72.1008,29.8936,77.0134,48.174,148.691,225.579,71.1329,42.6806,73.2359,0.931468,0.0292543,0.231549,0.161296,0.291419,0.119613,0.219206,0.326798,0.165796,0.361772,0.0532166,0.09878,0.0438405,0.043647,0.339607,0.0786999,-1.88294,1.03908,-35.3279,-41.4361,-41.778,-52.7438,-42.7301,-40.1224,-57.3568,-42.0305,-39.6673,-47.1539,-50.8246,-45.4621,-35.6808,-41.5561,-47.4198,-42.7591,-39.7196,-35.36,-45.3288,-45.1838,-35.499,-45.9933,-36.2242,-47.9329,-41.3671,-44.5873,-38.9779,-40.1358,-34.2678,-43.6754,-38.2848,-42.7824,-50.7114,-57.616,-37.3257,-39.5646,-37.0467,-40.261,-46.9718,-52.1728,-60.2891,-53.9658,-50.7986,-52.8045,-40.187,-32.2577,-42.866,-41.8609,-46.442,-36.5666,-42.0356,-49.0888,-42.6332,-37.0879,-48.4503,-28.9389,-45.5756,-57.6998,-48.6731,-34.5141,-44.0341,-48.074
-2665.14,0.899654,0.176137,4,15,0,2680.04,102.079,46.5494,297.52,42.8873,142.252,112.812,87.9678,32.8069,83.6636,33.7716,135.347,165.149,48.1468,46.1266,87.9281,0.435502,0.051515,0.247948,0.224757,0.332918,0.14205,0.242424,0.238897,0.0933985,0.394164,0.0208138,0.0528825,0.0607338,0.0550162,0.341156,0.132698,-1.8417,1.32863,-34.1486,-43.3473,-42.0633,-51.2173,-41.6117,-39.5827,-56.804,-42.6011,-41.0916,-51.067,-51.508,-43.8299,-35.5453,-43.1213,-46.6582,-42.2784,-39.3202,-34.5078,-45.8647,-44.4107,-34.6671,-47.2677,-37.1983,-49.5314,-41.6586,-45.1165,-37.6431,-40.0678,-35.1757,-42.7085,-36.9568,-42.0021,-48.2286,-58.2604,-35.6175,-39.515,-35.7309,-40.6654,-46.8154,-53.6348,-66.5519,-54.7585,-52.0651,-53.5277,-39.6527,-32.1081,-43.9478,-41.9599,-49.3817,-37.4438,-40.8833,-49.4913,-41.4591,-36.6313,-47.0157,-28.3351,-45.9991,-57.589,-47.3821,-34.6943,-43.6248,-46.2485
-2661.27,0.991751,0.176137,5,31,0,2681.91,105.089,53.0312,258.849,53.443,222.478,127.364,72.1517,36.1991,67.3439,46.5559,156.324,253.252,59.6941,36.4877,102.267,1.17702,0.0456559,0.123912,0.261983,0.178783,0.0629159,0.14027,0.311426,0.0841235,0.393376,0.0342403,0.0433813,0.00843431,0.0800935,0.435011,0.0306154,-1.96762,1.42221,-34.4201,-42.9623,-42.2831,-52.6063,-42.8483,-39.1922,-56.9603,-42.2436,-38.7859,-48.0129,-50.3813,-46.249,-36.1154,-42.2123,-47.5912,-42.5252,-39.4047,-35.3453,-45.6855,-44.5222,-35.7679,-46.4894,-36.9406,-46.1976,-40.3542,-43.2345,-39.9447,-41.1054,-34.2447,-44.2702,-38.8334,-43.464,-50.6241,-57.8669,-37.8472,-39.3075,-36.6488,-40.1076,-48.0133,-49.4721,-58.9623,-53.607,-51.1352,-50.0635,-41.8109,-33.6048,-43.2547,-41.775,-45.0817,-38.4136,-40.8405,-48.8212,-43.3581,-38.4027,-48.1118,-29.1034,-45.7029,-55.8959,-48.179,-34.5461,-44.5876,-48.3589
-2656.49,0.975963,0.176137,5,31,0,2670.79,85.8061,40.4642,275.655,42.6747,149.926,103.188,69.5651,24.8054,76.2191,29.9248,127.311,179.748,44.9358,40.1714,50.4705,0.670317,0.160308,0.198671,0.135174,0.26546,0.0917765,0.166778,0.312784,0.126047,0.339622,0.0666681,0.080058,0.0584123,0.0995014,0.33464,0.13813,-1.64925,0.514001,-34.6399,-41.6296,-43.1023,-51.1464,-43.6114,-40.2442,-57.9668,-42.9068,-40.3265,-48.4643,-51.4028,-45.4048,-35.6303,-39.9795,-46.8382,-42.7015,-39.6284,-35.2939,-46.5073,-44.6806,-35.3064,-46.3067,-36.645,-47.7091,-41.7702,-44.438,-38.492,-40.7142,-34.2001,-43.9749,-38.0145,-42.7525,-50.3239,-58.3325,-37.0082,-39.7088,-36.6693,-40.8934,-47.1013,-52.884,-63.915,-52.716,-51.2739,-51.2162,-39.9831,-32.1994,-42.6303,-41.7483,-46.6042,-37.0896,-41.2679,-48.1784,-42.1057,-37.1368,-48.6251,-27.5594,-45.2017,-57.9246,-48.9335,-34.4675,-43.6225,-47.8412
-2664.93,0.841108,0.176137,5,31,0,2677.06,69.3826,47.6217,268.032,57.1114,185.047,95.1447,80.2599,26.6416,80.1962,30.9219,131.924,176.536,62.3153,33.9462,91.4422,0.670915,0.111912,0.137875,0.217292,0.193212,0.125759,0.250739,0.192333,0.236261,0.30443,0.124277,0.0350175,0.0444891,0.0421622,0.378797,0.264862,-1.83237,1.33524,-35.7912,-43.7924,-41.8354,-51.6754,-42.8431,-40.3333,-57.9427,-42.7378,-42.6647,-48.4418,-51.7745,-45.5343,-36.5554,-43.9014,-46.9259,-42.141,-40.4275,-35.1233,-46.7789,-44.7556,-36.0612,-47.0839,-36.9105,-48.312,-41.6378,-43.9578,-38.9572,-40.4782,-34.6453,-43.1325,-38.1879,-42.0664,-49.7572,-58.1817,-37.1085,-39.2832,-36.6181,-40.721,-47.2261,-52.019,-61.0842,-54.6194,-51.2856,-51.3445,-38.6661,-32.7276,-42.7877,-42.5337,-47.0669,-37.1912,-40.2495,-48.3802,-41.7915,-36.7825,-47.969,-28.2723,-44.9415,-56.6284,-47.3319,-35.3745,-44.2014,-47.5494
-2664.66,0.988837,0.176137,5,31,0,2682.64,114.076,52.5886,280.818,39.5699,172.312,104.071,69.8048,43.3683,62.081,35.6774,150.474,228.028,35.3136,33.5539,102.698,0.645199,0.0178083,0.106444,0.191539,0.310387,0.0487474,0.221302,0.351719,0.0138102,0.494934,0.0667164,0.0274991,0.0331162,0.13263,0.330991,0.0850957,-1.46326,1.67369,-32.9339,-42.99,-41.5638,-53.3037,-41.3488,-39.7334,-56.748,-41.9679,-39.9751,-49.7913,-51.0504,-46.1877,-35.3358,-42.0262,-47.6051,-43.0233,-39.5984,-34.6477,-45.724,-44.7429,-35.1015,-46.0868,-36.7775,-48.9564,-41.3614,-43.3737,-38.4043,-41.4194,-34.9038,-44.4085,-38.2449,-43.1336,-50.2819,-58.2326,-36.7468,-40.4651,-36.4617,-39.7947,-47.634,-50.2403,-60.0353,-54.2145,-52.6257,-50.3867,-41.7891,-33.0087,-44.0294,-41.5668,-45.3509,-38.2301,-43.2977,-47.2202,-42.4937,-37.6088,-47.8973,-29.0034,-45.2841,-55.4923,-49.026,-34.5212,-43.5056,-48.383
-2663.59,0.974463,0.176137,5,31,0,2684.03,70.2792,42.7847,248.801,38.8746,139.625,126.652,70.119,24.5864,73.5411,26.7915,120.168,187.698,49.6559,43.7012,103.941,0.587619,0.137032,0.261933,0.221824,0.370629,0.116634,0.121621,0.266588,0.268825,0.336779,0.099207,0.124656,0.043551,0.0340841,0.457621,0.117126,-1.96573,1.35948,-34.9636,-42.2777,-43.2629,-52.5015,-43.8892,-40.2108,-56.826,-42.4667,-40.4447,-48.4002,-50.0052,-45.2083,-35.8857,-40.9247,-46.3936,-42.6375,-39.2889,-35.8148,-46.4538,-45.4987,-36.3063,-47.2066,-37.3817,-48.1514,-40.9952,-44.8501,-38.352,-41.2177,-33.6242,-43.5897,-38.3974,-43.3173,-48.913,-59.0484,-37.7023,-38.7006,-36.3918,-41.4959,-47.4782,-52.2025,-62.7276,-53.7509,-52.19,-50.521,-39.8039,-32.8628,-43.746,-41.3395,-46.7385,-39.2787,-40.909,-47.9218,-41.3858,-37.639,-48.557,-27.4801,-43.9885,-56.3563,-47.5885,-34.8754,-44.0457,-46.6816
-2660.42,0.952445,0.176137,4,31,0,2676.11,97.0046,41.3364,250.763,32.2813,170.824,90.5472,74.6783,23.849,69.478,26.668,129.456,160.123,68.2591,30.006,105.38,0.433305,0.0830545,0.155584,0.163241,0.403001,0.13329,0.168541,0.252763,0.116867,0.441803,0.0945216,0.0294036,0.0512517,0.0728985,0.402895,0.0677601,-1.96707,0.750178,-35.5238,-42.5246,-42.966,-52.3148,-41.1464,-39.3883,-56.4963,-41.9493,-40.3833,-49.6938,-50.8147,-46.2578,-35.599,-41.4227,-47.4638,-42.271,-38.85,-34.6004,-45.7639,-45.1611,-35.3662,-46.2378,-36.8857,-49.2148,-41.6545,-43.604,-38.6082,-40.2183,-34.1903,-43.6936,-38.9339,-42.684,-49.9455,-57.4918,-36.4187,-39.2213,-36.0527,-41.2512,-47.0864,-51.884,-62.5994,-52.3488,-50.9425,-51.1105,-39.5003,-32.48,-43.3938,-41.3118,-48.8799,-37.2713,-40.6321,-48.6631,-44.0146,-36.882,-47.6368,-28.0916,-46.034,-56.6321,-49.3352,-34.8163,-43.9785,-47.7177
-2658.05,0.948666,0.176137,4,31,0,2675.51,82.4539,46.7502,258.405,50.2034,138.176,93.7579,67.4977,26.753,68.9016,31.8214,112.651,158.694,29.598,31.848,65.3534,0.486992,0.0573451,0.143197,0.172493,0.164604,0.10612,0.194628,0.297695,0.123174,0.414831,0.0532126,0.0511104,0.0640683,0.0568336,0.399219,0.0886176,-0.972099,1.25949,-34.1587,-41.5864,-42.1454,-50.6285,-42.1249,-40.3138,-57.9949,-43.2783,-40.1589,-50.5225,-51.7444,-44.9277,-35.4946,-41.2747,-47.185,-42.216,-40.0905,-34.7866,-45.8988,-44.2218,-35.1418,-47.4419,-37.0561,-48.6401,-41.1445,-44.4307,-38.0174,-41.2951,-34.8448,-43.2901,-37.9022,-41.7439,-48.8134,-58.5793,-36.5087,-39.1442,-36.2125,-40.6759,-47.4,-53.1569,-62.7252,-53.8303,-52.0625,-50.1621,-40.3628,-32.7815,-43.7097,-42.7053,-46.7374,-37.5091,-41.509,-47.7149,-41.4095,-37.1362,-48.491,-27.7704,-45.0477,-56.9643,-47.9722,-34.7154,-42.7744,-46.7409
-2660.41,0.978937,0.176137,4,15,0,2670.6,97.5169,34.866,255.041,51.2548,176.465,96.985,59.6285,35.5926,64.0072,33.1444,131.803,195.461,62.24,40.3393,140.356,0.586548,0.0918897,0.196418,0.192636,0.238478,0.135513,0.217066,0.366401,0.0310244,0.447467,0.0753498,0.0357428,0.0424927,0.0976237,0.3519,0.105953,-1.96046,0.752535,-35.1077,-42.2722,-41.6839,-53.4483,-42.8389,-39.2545,-56.5296,-41.675,-41.1317,-48.9442,-50.1332,-46.5361,-35.2762,-40.2118,-47.0634,-43.0598,-39.0969,-35.0896,-45.8595,-44.4273,-35.8635,-46.2085,-36.6892,-48.4924,-41.2334,-42.9964,-38.8657,-40.4705,-32.9708,-44.2976,-38.3002,-43.822,-50.7439,-58.0256,-37.1027,-40.1047,-36.3539,-40.8918,-47.5105,-50.2321,-59.1983,-53.5952,-50.9076,-51.7495,-39.7995,-32.0524,-43.818,-41.6088,-46.4039,-37.4505,-42.0678,-48.4774,-43.319,-37.1754,-48.4291,-29.06,-45.69,-57.026,-49.5212,-35.2113,-44.2109,-48.2001
