# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92686847
# output
#   file = output_cal_g_Kgamma_EPs_9.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2656.79,0.94278,0.178904,5,31,0,2676.76,97.2751,48.9364,238.235,54.4701,193.453,107.765,66.008,24.2182,71.6942,30.2083,127.022,211.603,40.8519,41.777,77.6035,0.653269,0.069582,0.115922,0.311605,0.213546,0.0872201,0.217985,0.337132,0.182842,0.38108,0.0975327,0.0458551,0.0354002,0.0219771,0.392289,0.122355,-1.54692,0.839297,-34.0613,-43.901,-42.0744,-51.8036,-43.2604,-39.2221,-57.6016,-42.6069,-39.5978,-49.6522,-49.7921,-45.4438,-35.1626,-41.9077,-47.6138,-43.0447,-39.6389,-34.5871,-46.4749,-43.9799,-35.7681,-46.9443,-37.3504,-48.0284,-41.5642,-43.2434,-38.4469,-41.3084,-33.7365,-43.366,-37.5575,-43.229,-49.9385,-58.8906,-37.1243,-39.4582,-36.7332,-40.1829,-47.1574,-50.784,-60.8479,-54.9456,-51.5607,-51.4019,-40.5356,-33.3555,-44.1069,-42.2325,-45.7479,-37.6584,-41.5455,-48.1538,-41.373,-37.1025,-48.1611,-27.8876,-44.0246,-56.233,-48.1572,-34.5067,-43.7379,-47.9556
-2652.19,0.91076,0.178904,4,15,0,2669.52,90.7197,51.4538,252.048,46.1197,151.024,106.9,70.8606,26.1783,73.6914,36.2248,125.192,186.363,49.7809,41.5032,113.119,0.548991,0.107495,0.135743,0.20619,0.228813,0.101634,0.16558,0.349539,0.212843,0.381804,0.0689242,0.0893524,0.0471457,0.0185654,0.355743,0.0931765,-1.77669,0.901095,-34.933,-41.592,-42.064,-51.7771,-42.0349,-39.7116,-56.9476,-42.0624,-40.3516,-49.0493,-50.5852,-45.1554,-35.4808,-41.7063,-46.7794,-42.9844,-39.3825,-35.0003,-45.5861,-44.5259,-35.2142,-46.9854,-37.4335,-48.343,-40.9236,-44.2412,-38.2198,-41.1207,-35.0255,-43.4414,-38.3409,-42.7922,-49.0436,-58.2681,-37.0266,-39.107,-36.6933,-40.3264,-47.0359,-51.9829,-62.5026,-53.4126,-51.1547,-50.8574,-41.1584,-33.45,-43.6648,-42.1006,-46.8702,-37.8831,-41.0576,-48.3939,-41.8287,-37.4874,-47.8839,-27.9131,-45.3864,-55.9307,-48.2961,-34.8367,-43.4851,-46.7264
-2659.99,0.945692,0.178904,4,15,0,2670.64,81.2894,41.7225,241.32,38.328,132.846,92.7428,63.1093,31.7558,61.9628,26.384,139.376,181.553,39.2936,33.3136,69.3621,0.486802,0.0651932,0.0982581,0.170596,0.327662,0.108132,0.204435,0.264399,0.0296068,0.530368,0.0928841,0.0187601,0.0356749,0.22694,0.340383,0.0837381,-1.87562,1.56943,-33.8301,-42.2927,-42.6828,-53.1582,-42.0309,-39.4782,-57.0462,-42.4795,-40.0623,-50.3573,-51.1863,-46.5221,-35.2897,-40.3904,-47.4214,-42.476,-39.2398,-34.325,-46.1617,-44.5186,-35.0158,-46.1841,-36.7146,-48.8445,-42.3454,-42.8964,-38.4482,-41.2298,-33.2392,-44.3486,-38.4485,-43.5856,-50.5347,-57.6069,-36.5061,-40.1246,-36.3472,-40.8154,-47.5593,-50.7423,-60.5989,-53.0785,-51.7509,-50.7502,-39.2116,-32.4297,-43.5352,-41.0373,-46.7179,-37.293,-41.64,-48.4817,-42.7621,-37.0395,-47.4662,-28.4129,-46.2881,-56.3698,-48.6432,-35.1132,-43.8732,-48.8627
-2660.94,0.887239,0.178904,5,31,0,2679.64,89.3549,43.0726,257.934,52.901,200.987,111.673,61.3429,22.8921,83.5089,39.2451,131.812,192.873,51.1873,38.947,126.704,0.512652,0.108401,0.318002,0.246496,0.200678,0.114845,0.180058,0.209755,0.238205,0.320997,0.095821,0.0776283,0.0579422,0.205281,0.46306,0.161003,-1.19949,0.609734,-35.9488,-41.5571,-41.7642,-52.3468,-42.2357,-39.9572,-56.2573,-41.9128,-41.0405,-49.2627,-50.0152,-45.2116,-35.8421,-42.8823,-46.6264,-42.396,-39.11,-35.225,-45.564,-45.0767,-36.3134,-46.7291,-36.8944,-50.3524,-41.1108,-45.8885,-38.3569,-40.6851,-32.8756,-43.1421,-38.0171,-41.8575,-48.7119,-58.2909,-37.3531,-38.8398,-36.0362,-40.6797,-47.754,-52.6619,-64.3679,-53.1565,-51.0838,-52.4896,-39.4874,-32.08,-42.5853,-41.8036,-47.5255,-38.4457,-41.2102,-48.7227,-43.352,-38.2496,-48.8864,-28.9904,-46.5374,-57.0924,-48.3859,-34.8939,-44.1861,-46.53
-2657.24,0.436879,0.178904,4,15,0,2679.09,87.6108,38.5274,240.322,48.7376,178.763,110.975,65.0596,26.7723,79.4245,36.0324,122.829,222.446,54.9293,40.0123,118.377,0.593464,0.0726693,0.255338,0.279648,0.22904,0.115329,0.136959,0.22822,0.181026,0.308196,0.112131,0.0977236,0.0321121,0.0873058,0.502159,0.106219,-1.87649,0.795938,-35.9653,-42.558,-43.2161,-52.1067,-43.8052,-38.9728,-56.7453,-42.1151,-39.8903,-48.5783,-49.1049,-45.6716,-35.483,-41.6888,-46.9582,-42.9835,-38.7488,-35.5649,-45.7939,-44.6778,-36.684,-46.7922,-36.9641,-48.5579,-40.6122,-44.2173,-38.8314,-41.3747,-32.2952,-43.4644,-38.7561,-43.4546,-50.2083,-58.8615,-38.1448,-39.1124,-36.3192,-40.7873,-48.0208,-50.7099,-61.4145,-52.4723,-50.7537,-51.0473,-39.8099,-32.3587,-43.0662,-41.669,-46.2484,-38.9768,-40.9574,-48.043,-42.886,-38.296,-48.8558,-28.5432,-45.3861,-57.0055,-48.5999,-35.0792,-43.9468,-47.1532
-2656.43,0.957807,0.178904,4,15,0,2672.46,97.8835,40.7147,252.847,46.1616,186.084,106.857,62.6125,27.8013,80.671,32.4741,126.43,223.55,57.205,39.8526,127.979,0.584026,0.0816051,0.262757,0.273422,0.252001,0.119209,0.149032,0.190677,0.170607,0.343956,0.0857766,0.0800237,0.0347075,0.0928728,0.485409,0.14083,-1.7398,0.76051,-35.7251,-43.0307,-43.2425,-52.2485,-43.2905,-38.8743,-56.2804,-41.682,-40.515,-49.4212,-49.2588,-45.6734,-35.1772,-41.555,-47.3707,-43.0968,-38.5408,-35.0892,-45.5136,-45.1242,-36.4462,-46.4741,-37.0049,-48.9471,-41.051,-44.5995,-38.757,-41.2555,-32.3237,-43.3905,-38.658,-43.1715,-50.0339,-58.7386,-37.7395,-39.535,-36.5665,-40.7218,-47.8888,-50.8943,-62.0055,-52.2434,-50.8235,-51.1643,-38.9891,-32.1866,-43.0489,-41.2709,-46.8943,-38.4533,-41.0286,-48.5631,-43.2105,-38.182,-48.6899,-28.5022,-45.5881,-57.2509,-48.997,-34.5582,-43.9117,-46.9728
-2655.94,0.987071,0.178904,4,15,0,2672.56,97.6171,41.9036,253.281,46.3181,176.428,103.979,64.5272,28.3941,78.8061,33.0636,127.109,225.004,55.9369,37.1511,120.68,0.584627,0.0837453,0.253501,0.272386,0.26486,0.127688,0.141747,0.200456,0.160816,0.347457,0.0798031,0.0790357,0.0291735,0.0992695,0.5013,0.127576,-1.74763,0.746505,-35.7621,-43.1208,-43.4,-52.5458,-43.0984,-38.8223,-56.3422,-41.7103,-40.1967,-49.217,-49.4712,-45.707,-35.099,-41.6709,-47.4177,-43.0026,-38.5612,-35.0605,-45.3875,-45.3169,-36.3841,-46.6113,-36.8749,-48.6804,-41.1892,-44.6777,-38.864,-41.1002,-32.5292,-43.4786,-38.8837,-43.0203,-50.1589,-58.7373,-37.7245,-39.5646,-36.4128,-40.6068,-47.7474,-51.0093,-61.863,-51.8837,-50.697,-50.4765,-38.9916,-32.1969,-43.0291,-41.3143,-47.0548,-38.5863,-41.106,-48.3237,-43.5238,-38.2184,-48.4336,-28.2712,-45.4215,-57.1262,-49.0213,-34.5293,-43.7704,-47.0085
-2656.74,0.987111,0.178904,5,31,0,2669.6,85.242,46.5847,273.835,58.2222,144.12,98.4042,82.9283,26.1478,69.6559,34.1734,133.109,175.923,56.7261,39.1173,97.1756,0.603381,0.104835,0.184769,0.195924,0.131547,0.139021,0.20131,0.283619,0.199739,0.414205,0.0786286,0.0590936,0.0501593,0.0112549,0.388307,0.0734003,-1.6857,1.54012,-35.2078,-42.5415,-41.9389,-50.6698,-42.7314,-39.9008,-57.5219,-42.7499,-40.3257,-49.0148,-51.2495,-45.1283,-35.4247,-41.9565,-47.1266,-42.4524,-39.8582,-34.9894,-45.8305,-44.9751,-34.9301,-47.4476,-36.6826,-47.4614,-40.733,-44.368,-38.5768,-40.7231,-34.8206,-43.5314,-38.3358,-42.4297,-49.0926,-58.318,-36.9845,-38.7574,-36.4044,-40.5812,-47.4732,-52.7103,-61.8157,-53.9041,-50.851,-50.3066,-40.8584,-32.6277,-43.5796,-42.2789,-46.5087,-36.8888,-40.5087,-49.0619,-41.7837,-37.0448,-48.4714,-28.5091,-45.5101,-57.1964,-48.2396,-34.992,-43.2743,-46.8686
-2661.09,0.968783,0.178904,4,15,0,2674.23,78.4755,37.9872,265.933,48.9299,149.198,88.4304,65.5422,35.0929,65.0328,31.1202,123.33,181.085,54.7577,30.6733,109.455,0.439685,0.124072,0.184971,0.14743,0.245216,0.15634,0.199753,0.238455,0.0465203,0.447424,0.0580731,0.0688139,0.0115085,0.0940751,0.396502,0.154623,-1.95452,0.79035,-35.0149,-41.7188,-42.2689,-52.7683,-42.1147,-39.6269,-56.5389,-41.5866,-41.5357,-49.2611,-51.3624,-45.891,-35.3115,-41.1834,-47.114,-42.7065,-38.8679,-34.9629,-45.1195,-44.5414,-36.0532,-46.8888,-36.7204,-48.2961,-41.9374,-43.2515,-39.569,-40.6952,-33.8316,-43.6036,-38.8275,-42.7658,-50.3558,-58.1253,-37.0766,-40.4029,-35.55,-40.6526,-47.31,-51.8183,-60.9185,-52.7069,-50.6965,-50.0916,-39.6436,-32.0212,-43.4901,-41.5035,-47.696,-38.6582,-40.8371,-48.183,-43.2477,-37.5026,-47.6109,-28.5037,-45.4391,-57.6145,-48.5638,-35.244,-44.0158,-47.4156
-2659.18,0.987283,0.178904,4,15,0,2674.77,92.2996,44.1575,243.222,51.271,146.798,94.0049,60.9059,21.9383,58.5011,26.0048,115.298,185.36,34.5137,41.5398,106.648,0.488634,0.0681175,0.174403,0.135062,0.145931,0.16118,0.24719,0.33524,0.202865,0.487329,0.147967,0.0947869,0.0586897,0.0911233,0.452005,0.0934108,-1.70179,0.999156,-34.7693,-40.4622,-41.5129,-52.1144,-43.8911,-41.1043,-56.976,-42.5217,-40.6547,-49.6038,-50.1399,-45.7629,-35.0401,-39.5539,-47.3362,-43.1623,-39.6244,-34.8013,-45.9616,-44.7272,-35.7066,-46.7693,-37.0587,-48.6766,-41.1888,-43.8137,-37.9308,-42.0117,-34.0621,-43.4977,-38.0186,-43.785,-49.3882,-58.8382,-37.1673,-39.3309,-36.2776,-40.4581,-47.9632,-52.4975,-60.0157,-55.4405,-51.887,-51.3436,-41.3017,-32.8186,-44.2215,-41.5322,-44.5955,-38.0551,-42.6128,-47.1989,-41.3237,-37.5427,-49.4176,-29.1964,-44.8308,-56.4704,-48.7422,-35.4205,-43.5611,-47.7428
-2661.45,0.961023,0.178904,5,31,0,2679.9,105.262,41.0401,214.659,33.5191,169.091,92.4775,70.9039,36.4501,67.6139,43.703,130.505,188.328,32.3565,40.3734,61.4174,0.532841,0.0518844,0.196253,0.217278,0.407697,0.0846191,0.226465,0.231539,0.0124674,0.416765,0.0373933,0.034899,0.0181021,0.0767285,0.362432,0.196908,-1.36365,1.40542,-34.2906,-41.3636,-42.6076,-52.5657,-42.4973,-40.0058,-58.2153,-42.2114,-40.3129,-48.5129,-50.6386,-45.423,-34.9248,-39.5188,-48.2156,-42.4644,-39.8515,-34.8126,-45.6389,-44.3839,-35.1873,-47.1297,-36.5134,-47.0037,-41.6605,-44.4937,-39.4228,-41.0872,-32.7634,-44.0389,-38.1649,-43.3454,-50.5622,-57.4427,-36.9074,-41.098,-36.5964,-40.4673,-46.4007,-50.7598,-60.9428,-54.0565,-51.9245,-52.31,-39.5725,-32.7658,-44.0721,-42.1798,-46.784,-36.3221,-41.7488,-49.2164,-42.6908,-36.8137,-47.5966,-28.529,-45.7042,-55.7335,-48.437,-35.3537,-44.7025,-48.2936
-2660.67,0.941275,0.178904,5,31,0,2680.07,94.2965,44.9947,277.339,60.6925,165.737,110.813,74.5632,22.6605,75.7228,27.886,144.388,207.545,54.9451,32.9847,121.96,0.716045,0.119594,0.155814,0.186729,0.146363,0.0943114,0.143467,0.365167,0.164937,0.423019,0.0857866,0.0871665,0.0284456,0.0501029,0.348345,0.111705,-1.92786,0.645737,-34.8563,-42.8013,-42.101,-50.8694,-42.4226,-39.9541,-57.3178,-42.1678,-41.2291,-49.5991,-51.1427,-45.9909,-35.9625,-41.9564,-48.1357,-42.8685,-39.9347,-34.5909,-46.3083,-44.6518,-34.9531,-46.6186,-36.4214,-47.0755,-40.2493,-43.6292,-39.1807,-40.7721,-34.0306,-44.0139,-38.5417,-42.4104,-50.0103,-58.5142,-37.1523,-37.9873,-36.5248,-40.7974,-47.3777,-52.1173,-62.9021,-53.0269,-50.5206,-50.9596,-41.2357,-32.5017,-42.6877,-42.1581,-47.4641,-37.0087,-39.9279,-49.9589,-42.5834,-37.0387,-48.4692,-27.8062,-45.4468,-58.1524,-49.0839,-34.2331,-43.979,-47.5846
-2665.77,0.923874,0.178904,5,31,0,2683.67,130.686,58.8042,268.615,34.1062,183.276,116.963,76.5552,39.2965,73.291,42.4474,169.249,254.159,52.6301,39.9466,105.35,0.807441,0.0390381,0.179988,0.255778,0.386094,0.058005,0.196164,0.308697,0.00713007,0.404439,0.0494123,0.0048377,0.0178346,0.0796498,0.392229,0.033719,-1.32375,2.48547,-33.3182,-43.2233,-42.0863,-52.6267,-41.3652,-39.4103,-56.5376,-41.9841,-38.6876,-49.2237,-50.26,-45.4959,-35.2122,-42.014,-48.0386,-42.865,-39.4273,-34.7061,-45.169,-45.6854,-34.8579,-46.0809,-36.8585,-47.6078,-41.3783,-45.0414,-39.092,-41.0139,-34.5156,-44.9382,-38.0436,-42.951,-50.3043,-57.5989,-37.023,-40.1707,-36.8109,-39.8257,-47.319,-50.1312,-62.9059,-53.9126,-52.2755,-51.2889,-41.2986,-33.3757,-43.5004,-41.232,-45.7019,-37.9462,-42.0133,-48.7337,-42.9092,-37.911,-47.4828,-28.4794,-45.6259,-54.9509,-48.5191,-34.1589,-44.3283,-47.8084
-2665.82,0.97204,0.178904,5,31,0,2681.64,121.423,50.1028,253.907,57.2923,232.707,119.805,72.4122,26.0807,69.6729,29.9319,142.62,212.856,61.3369,35.086,93.3105,0.743488,0.0599648,0.206167,0.207979,0.216619,0.0501086,0.165574,0.304913,0.191446,0.40909,0.10655,0.00047057,0.0238462,0.027971,0.435008,0.21262,-1.73652,1.39695,-34.5312,-41.6188,-41.5384,-52.9051,-42.3947,-40.8734,-57.414,-41.5343,-41.5691,-49.5798,-50.8779,-45.8268,-36.1942,-41.5881,-47.9519,-42.3402,-39.9947,-34.5379,-45.2473,-45.195,-35.6108,-46.3898,-37.1549,-47.0728,-41.111,-44.2557,-39.0632,-40.3577,-34.2269,-43.4137,-38.1226,-42.125,-48.9092,-57.7258,-36.9106,-39.3637,-36.1667,-40.5439,-46.8989,-50.866,-62.452,-54.692,-51.8209,-50.9995,-40.3691,-33.2278,-43.2314,-41.6465,-46.7246,-38.0643,-41.0406,-48.7496,-42.786,-37.0284,-47.983,-28.287,-44.1404,-55.3291,-48.2859,-34.7827,-44.4956,-47.8234
