# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92968586
# output
#   file = output_cal_pl_Kgamma_EPs_5.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2655.59,0.235853,0.11108,5,31,0,2672.35,75.0687,36.3599,229.211,40.5432,134.047,80.9917,62.1729,27.559,65.0322,28.5843,100.376,160.272,67.184,39.7484,91.6394,0.123196,0.277797,0.212519,0.245099,0.178603,0.261771,0.300402,0.0457404,0.417437,0.0498903,0.0532741,0.0519405,0.017895,0.277968,0.0445561,-1.9763,1.046,1.27524,5.0996,-34.6842,-42.6925,-42.1175,-51.2256,-42.6147,-39.5266,-56.6988,-42.7097,-39.9301,-49.4096,-51.2064,-45.4747,-35.1428,-40.6593,-47.2792,-43.424,-39.2003,-35.4129,-45.6097,-45.2843,-36.05,-47.0138,-37.0538,-47.8462,-41.2425,-44.5675,-38.8895,-40.9043,-32.3105,-44.2859,-37.9396,-42.7361,-49.8035,-58.6025,-37.4488,-39.9486,-37.0173,-41.6518,-47.5475,-52.0233,-60.8646,-53.6726,-51.4664,-51.9102,-38.6556,-32.1295,-43.9134,-41.3224,-45.855,-35.7477,-40.4238,-48.6259,-41.4146,-36.8792,-48.5108,-28.0235,-45.369,-56.7836,-48.17,-34.93,-43.8747,-47.2722
-2656.72,0.99727,0.11108,5,31,0,2673.55,95.7581,46.0136,284.358,47.7862,166.899,111.179,70.3257,22.8596,81.4542,33.1811,129.739,178.007,36.6394,33.9158,87.4508,0.0820408,0.0769901,0.138441,0.278594,0.0781002,0.131905,0.17444,0.14394,0.387782,0.0632292,0.0531789,0.0493344,0.0994902,0.465342,0.261902,-1.56719,1.10407,0.540118,2.62466,-34.7779,-41.1391,-43.0134,-51.4561,-42.4908,-39.8497,-57.4245,-42.1415,-41.9021,-51.4712,-50.1556,-45.4337,-35.7396,-41.7321,-47.2872,-41.8541,-39.1255,-34.45,-46.4498,-43.292,-35.562,-46.7938,-37.1399,-49.7179,-41.7079,-43.0643,-38.0352,-40.4954,-34.5426,-43.1312,-38.2643,-42.7385,-49.6119,-58.0428,-36.3307,-38.7822,-36.071,-40.7961,-46.3947,-52.2398,-64.0739,-52.7215,-51.5939,-51.8987,-38.5683,-32.4545,-42.9288,-41.9444,-48.9411,-37.6308,-40.8854,-48.5541,-42.9595,-36.9054,-47.691,-27.3551,-45.0169,-57.296,-49.0351,-34.8899,-43.4758,-47.6081
-2652.51,0.926506,0.11108,5,31,0,2669.08,74.7921,45.7135,234.837,40.6649,133.723,109.225,75.5248,32.173,62.9423,34.1243,128.969,179.883,52.5128,33.0994,74.7391,0.106475,0.225922,0.191331,0.277471,0.168629,0.216733,0.180615,0.112041,0.368823,0.0526458,0.0842832,0.0293173,0.0782227,0.467151,0.0556771,-1.51582,1.19394,0.811849,3.37976,-34.3178,-41.3133,-41.4692,-52.6124,-42.5159,-41.1334,-56.8323,-42.4131,-40.2105,-47.4932,-51.6387,-45.2112,-35.7643,-41.6532,-46.451,-42.0756,-39.8874,-35.4466,-45.5547,-44.7715,-36.1295,-47.0459,-36.569,-48.0279,-41.7585,-44.1844,-38.6666,-41.0355,-33.5322,-43.2061,-38.1612,-42.4138,-48.84,-57.8359,-37.5755,-40.097,-35.7153,-40.7162,-47.5653,-52.7562,-61.1467,-55.7845,-52.2052,-51.3969,-39.8763,-32.8724,-43.567,-41.216,-45.3755,-38.6802,-41.1113,-46.7973,-41.4109,-37.7657,-48.0097,-29.3304,-44.5834,-55.3453,-47.3794,-35.3824,-44.4628,-48.0486
-2648.42,0.815758,0.11108,5,31,0,2663.89,91.1487,49.038,277.089,53.0956,169.409,118.63,64.7554,29.8834,76.0895,29.6681,135.404,182.487,46.9868,43.8563,97.4955,0.0549503,0.148776,0.202867,0.24773,0.0722058,0.190504,0.254581,0.121304,0.370316,0.101945,0.0743013,0.0698686,0.12257,0.303036,0.0679991,-1.8343,0.778015,2.10947,5.01479,-34.1111,-42.4596,-41.5832,-52.5696,-41.9941,-39.8797,-56.7514,-42.6405,-40.1375,-49.5178,-50.7506,-45.2777,-36.0369,-42.812,-46.2721,-42.3889,-39.5656,-34.7983,-46.3381,-44.0733,-35.6759,-46.1922,-37.3422,-49.7476,-42.1863,-43.9023,-37.5753,-40.7133,-34.5286,-43.4844,-37.3529,-42.4731,-48.7898,-58.1055,-36.375,-39.3999,-36.4951,-40.7081,-47.3791,-52.3531,-62.9217,-54.0248,-52.2437,-51.7817,-38.8764,-32.7865,-42.9937,-41.5648,-46.9051,-38.116,-42.1077,-47.6399,-41.4897,-37.0054,-47.9781,-27.913,-45.1307,-56.903,-47.724,-34.5757,-43.4119,-47.3461
-2659.21,0.534035,0.11108,5,31,0,2669.28,86.9836,48.0063,289.704,54.0469,172.764,101.208,65.0295,29.348,75.4457,32.6125,140.417,168.761,53.7941,46.4903,100.071,0.0366428,0.100058,0.147272,0.121972,0.0797857,0.192148,0.276548,0.117708,0.405878,0.154904,0.0365937,0.0847375,0.143119,0.352946,0.0649967,-1.84036,0.765938,0.476072,3.61749,-35.6564,-40.3986,-42.701,-51.569,-41.5367,-38.7877,-56.0902,-42.4321,-40.001,-51.5568,-50.4818,-45.54,-35.7843,-44.9413,-45.5333,-42.3122,-37.7495,-34.2056,-45.404,-43.7924,-35.4671,-46.505,-37.2718,-52.6197,-42.2602,-43.5455,-36.8457,-40.9545,-34.4736,-43.0476,-38.0277,-42.9571,-48.721,-57.5007,-35.8322,-39.554,-35.2168,-40.2538,-48.0392,-53.5192,-63.8641,-52.6978,-51.4625,-51.5117,-41.3937,-32.4225,-43.8042,-40.8708,-47.3566,-38.1847,-41.6052,-47.3569,-42.6301,-36.9614,-48.441,-29.684,-47.8001,-57.2369,-48.8415,-35.7544,-42.4874,-47.3884
-2662.57,0.95774,0.11108,5,31,0,2681.92,78.4457,44.2673,270.102,44.0016,160.265,133.555,61.7977,31.356,72.0115,30.7418,125.193,199.483,34.1965,35.0287,58.3512,0.0873962,0.202934,0.266478,0.200644,0.150438,0.116459,0.344832,0.083192,0.381691,0.0215802,0.107499,0.0279412,0.0512955,0.354074,0.212656,-1.55555,1.30578,0.301537,2.28379,-33.9176,-43.0323,-42.6173,-50.6603,-42.5328,-39.4423,-56.6437,-42.4454,-40.2696,-50.8712,-51.7821,-44.9319,-36.18,-44.2631,-45.9603,-42.5398,-38.405,-35.0462,-45.8704,-43.3235,-36.1548,-46.9243,-37.1657,-49.2984,-40.5016,-43.4115,-37.676,-42.0537,-32.9559,-42.8659,-37.6675,-41.9778,-49.9347,-59.3545,-37.389,-39.4699,-35.2928,-40.7246,-48.2367,-52.9444,-62.9027,-54.1318,-52.1349,-50.6719,-42.8203,-32.7336,-44.573,-41.5171,-45.2621,-39.9367,-40.6142,-46.7244,-41.1822,-38.0916,-48.7591,-28.854,-44.557,-56.452,-48.1279,-33.8888,-43.3547,-47.4977
-2662.03,0.779478,0.11108,5,31,0,2679.89,88.8224,43.0403,294.817,45.8945,190.846,92.7978,77.7774,26.6639,63.2769,34.1704,117.676,161.581,57.1653,41.0535,132.271,0.0520939,0.125794,0.129911,0.189031,0.0860368,0.31031,0.300069,0.0933656,0.401893,0.105086,0.0451669,0.0627833,0.14347,0.353984,0.0379111,-1.86589,0.88922,1.48139,5.47568,-34.645,-41.5935,-41.0659,-51.9535,-42.0139,-40.045,-56.7409,-42.5838,-39.9122,-49.1016,-49.9295,-45.719,-35.7882,-42.4552,-46.6375,-43.2758,-39.6973,-35.5957,-46.2565,-43.7218,-36.0289,-46.9984,-37.2723,-48.4437,-41.1712,-43.0066,-38.0637,-40.7615,-35.7835,-43.4705,-37.4074,-43.2628,-48.758,-58.7931,-37.053,-39.5116,-36.2785,-40.747,-48.0537,-51.7524,-60.3668,-55.5677,-52.0689,-52.5035,-41.8056,-32.5867,-43.9586,-41.7827,-45.4349,-37.1612,-41.48,-47.4886,-42.1616,-37.7525,-48.5652,-29.6552,-46.2332,-56.4838,-47.9534,-35.9478,-43.9243,-47.887
-2663.94,0.979488,0.11108,5,31,0,2679.82,76.7297,41.2888,299.024,48.0064,160.791,120.291,65.3179,25.6269,80.874,30.0187,124.61,173.94,31.6409,34.4264,57.0488,0.14344,0.210352,0.0599086,0.274878,0.172335,0.121465,0.152696,0.0985632,0.372336,0.0308872,0.0578316,0.0398537,0.0673793,0.34525,0.107047,-1.76393,0.805745,0.175465,2.14602,-34.7428,-39.9073,-42.3413,-50.9923,-42.6141,-41.46,-56.8302,-42.2534,-40.3652,-52.7414,-52.0401,-44.6961,-35.8708,-42.4134,-45.9203,-41.9171,-38.4855,-34.5913,-45.8277,-43.0337,-36.3761,-46.494,-37.3411,-50.7218,-42.4364,-43.7011,-37.5674,-40.7734,-33.5908,-42.5698,-37.8093,-41.6138,-49.6088,-58.4105,-36.3888,-39.2486,-34.8593,-41.0111,-46.2732,-54.5944,-65.3906,-53.453,-51.7816,-52.78,-39.6446,-31.4746,-43.4787,-41.2371,-48.1803,-38.5965,-40.2162,-47.5641,-42.0059,-36.6814,-48.0163,-27.9796,-44.634,-59.2319,-48.8655,-34.2666,-42.8501,-47.4845
-2678.46,0.684145,0.11108,5,31,0,2689.41,68.2829,40.5642,297.437,51.8106,164.485,81.6113,71.9581,20.2896,61.8035,25.0633,101.337,129.731,60.7199,44.9388,121.818,0.133409,0.151931,0.0253761,0.123248,0.107339,0.305126,0.209613,0.21872,0.300193,0.197253,0.132081,0.0659313,0.063727,0.26995,0.123148,-1.78318,0.801863,0.352237,2.49366,-35.5948,-40.6077,-41.4528,-50.8273,-43.1839,-41.5309,-56.9265,-42.804,-42.1507,-47.4601,-51.1043,-45.4429,-36.3538,-42.7187,-46.5365,-43.6846,-39.4792,-36.5267,-46.7727,-44.5199,-37.4113,-47.3083,-37.9888,-47.0712,-42.7126,-44.0173,-38.4609,-41.3169,-37.1761,-43.4704,-37.7285,-43.0414,-48.6631,-58.996,-37.5345,-40.2225,-36.6716,-41.534,-48.1049,-54.7118,-61.5693,-55.1442,-52.3795,-51.2276,-41.1046,-32.6362,-43.4835,-41.61,-45.5675,-38.3401,-40.4734,-47.404,-41.316,-37.4519,-49.3204,-28.7834,-45.6832,-58.4628,-47.3322,-36.1931,-44.0358,-47.1605
-2667.19,0.992788,0.11108,5,31,0,2696.21,105.813,43.5818,288.658,38.7594,189.631,110.253,66.4666,35.6823,65.545,44.5195,128.871,178.076,39.3535,31.0675,58.0429,0.0269046,0.134901,0.0745885,0.262302,0.068971,0.0912204,0.37126,0.0222846,0.416741,0.00497498,0.0260725,0.038821,0.113566,0.313227,0.0327034,-1.85484,1.89919,0.933994,2.92045,-34.8672,-40.2548,-42.935,-52.1127,-42.318,-40.6742,-57.9385,-42.9114,-39.8535,-49.4373,-52.3657,-46.1829,-36.5033,-40.4531,-46.8379,-42.0773,-39.4541,-35.453,-45.6738,-43.9765,-35.3124,-46.7375,-36.9017,-47.3403,-40.6511,-43.7929,-38.6307,-40.6817,-35.2941,-44.133,-38.8509,-42.4206,-50.4543,-57.6314,-36.8252,-39.6633,-36.0073,-40.703,-47.1157,-51.5229,-60.8573,-51.7242,-51.6628,-49.868,-42.1176,-32.7076,-43.4286,-42.3648,-46.55,-37.9185,-41.6273,-47.7004,-43.8714,-37.5755,-48.1896,-28.3155,-46.0553,-56.8883,-49.031,-34.8274,-43.3078,-48.0751
-2667.84,0.773452,0.11108,5,31,0,2687.05,94.115,43.8762,285.461,39.1168,165.271,98.0246,65.3919,35.9422,66.5455,47.064,131.183,160.321,40.865,33.2829,51.9266,0.0174614,0.145682,0.0761741,0.288357,0.0619898,0.0992895,0.327017,0.0262335,0.406727,0.00484922,0.0200497,0.0293768,0.0989599,0.323183,0.037284,-1.89243,1.87643,0.462052,2.54127,-35.1444,-39.9483,-43.4583,-52.2174,-41.9998,-40.021,-58.1065,-42.9593,-39.7767,-49.3657,-52.4213,-45.8209,-35.9049,-41.3359,-46.7132,-41.6574,-39.1597,-35.3109,-45.4499,-44.1501,-35.219,-47.5704,-36.7216,-47.6717,-41.626,-44.3268,-39.0528,-40.3748,-35.1773,-44.0021,-38.997,-42.3072,-50.0076,-57.2026,-36.4576,-39.9577,-35.7126,-40.6095,-46.8624,-52.5065,-61.6995,-51.0716,-51.885,-49.3985,-41.1497,-32.4942,-43.6518,-42.4665,-47.7139,-37.6164,-41.2379,-48.0888,-43.9878,-37.0552,-47.5646,-27.9574,-46.4672,-57.2494,-48.4225,-35.4399,-43.2592,-47.7656
-2669.49,0.5481,0.11108,5,63,0,2687.28,101.851,38.2868,252.475,40.9175,139.262,108.236,49.7363,27.1692,65.349,38.2873,130.953,138.604,27.1155,31.7689,66.0784,0.00202437,0.175783,0.0771022,0.332881,0.163833,0.194098,0.420081,0.0147629,0.466135,0.0104775,0.0342113,0.0392338,0.0706949,0.488352,0.14579,-1.83347,1.85281,0.770956,5.10986,-34.224,-39.3321,-41.251,-51.91,-42.6844,-41.2052,-57.9182,-42.6824,-41.8999,-50.7122,-51.7404,-45.0839,-35.6305,-40.8293,-47.636,-40.604,-39.57,-34.5019,-47.0037,-43.4271,-35.1001,-47.5249,-36.2963,-48.717,-41.8527,-43.5698,-38.8168,-40.1104,-33.4245,-43.4158,-37.5111,-42.3695,-49.4149,-57.5522,-35.7861,-39.0684,-35.0258,-41.3526,-46.4654,-53.9625,-62.4027,-55.542,-53.0834,-53.1486,-39.8482,-32.0712,-44.8771,-42.9006,-48.417,-37.4471,-42.0011,-48.4248,-41.9786,-35.934,-47.8037,-28.0304,-44.1555,-57.1194,-48.2239,-35.7611,-44.1548,-47.8946
-2669.49,0.00507968,0.11108,5,63,0,2686.86,101.851,38.2868,252.475,40.9175,139.262,108.236,49.7363,27.1692,65.349,38.2873,130.953,138.604,27.1155,31.7689,66.0784,0.00202437,0.175783,0.0771022,0.332881,0.163833,0.194098,0.420081,0.0147629,0.466135,0.0104775,0.0342113,0.0392338,0.0706949,0.488352,0.14579,-1.83347,1.85281,0.770956,5.10986,-34.224,-39.3321,-41.251,-51.91,-42.6844,-41.2052,-57.9182,-42.6824,-41.8999,-50.7122,-51.7404,-45.0839,-35.6305,-40.8293,-47.636,-40.604,-39.57,-34.5019,-47.0037,-43.4271,-35.1001,-47.5249,-36.2963,-48.717,-41.8527,-43.5698,-38.8168,-40.1104,-33.4245,-43.4158,-37.5111,-42.3695,-49.4149,-57.5522,-35.7861,-39.0684,-35.0258,-41.3526,-46.4654,-53.9625,-62.4027,-55.542,-53.0834,-53.1486,-39.8482,-32.0712,-44.8771,-42.9006,-48.417,-37.4471,-42.0011,-48.4248,-41.9786,-35.934,-47.8037,-28.0304,-44.1555,-57.1194,-48.2239,-35.7611,-44.1548,-47.8946
-2660.96,0.851288,0.11108,5,31,0,2687.01,92.9755,35.305,225.685,39.6581,128.357,107.922,72.1064,28.7548,65.9989,25.3263,110.397,154.576,30.7762,38.3798,115.197,0.076827,0.114555,0.0959558,0.288555,0.0600503,0.0951572,0.300562,0.0894899,0.450361,0.0855016,0.0368675,0.0507457,0.162237,0.234948,0.0765694,-1.476,1.45832,0.238366,2.41617,-34.5126,-40.8603,-42.57,-52.3795,-42.208,-40.948,-56.53,-42.2142,-41.7207,-51.7424,-51.3644,-46.1429,-36.0294,-40.736,-46.8801,-42.9318,-38.6387,-34.7354,-46.6688,-43.2385,-35.38,-46.4881,-37.5105,-48.3287,-40.498,-42.6905,-37.3971,-41.3825,-32.974,-43.3154,-38.477,-43.5051,-48.7004,-58.5566,-36.4672,-39.5029,-35.3731,-41.6439,-47.2694,-51.4302,-62.7644,-52.9079,-52.3864,-51.7526,-40.9084,-32.6126,-44.3253,-40.8198,-46.776,-37.4693,-41.1138,-47.5019,-42.3098,-36.917,-48.2049,-28.7119,-46.0154,-55.8412,-49.7454,-35.6529,-43.6736,-48.3226
