# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92684468
# output
#   file = output_cal_pl_Kgamma_EPs_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2657.81,0.975669,0.174256,5,31,0,2673.27,80.9969,51.8524,237.932,62.0325,195.534,98.3633,66.0267,26.3255,73.3186,27.0812,144.308,199.775,40.2846,39.2776,68.9235,0.10256,0.177803,0.210218,0.128634,0.0712754,0.221284,0.205938,0.160454,0.364136,0.0462715,0.0551639,0.037328,0.046706,0.314172,0.219431,-1.96611,0.689835,0.517501,2.22568,-33.9833,-41.3871,-41.8494,-51.511,-42.3174,-40.8383,-57.0781,-41.9416,-41.3653,-49.522,-52.4954,-45.4285,-35.7187,-41.9998,-46.7621,-42.3202,-39.7118,-34.1545,-45.3786,-44.7533,-35.9003,-46.3219,-36.9122,-49.292,-42.3734,-44.9757,-38.1494,-41.6942,-33.2275,-43.4758,-38.0871,-41.8528,-49.406,-57.7308,-36.9678,-40.1321,-36.0398,-40.149,-47.2041,-53.2321,-62.9728,-54.3879,-51.8207,-51.1528,-40.4475,-32.7769,-42.8766,-41.5068,-45.8468,-37.6786,-40.9191,-47.6801,-41.6464,-36.7733,-48.2335,-28.742,-45.4699,-56.3046,-47.9806,-34.0218,-43.5483,-47.8785
-2659.42,0.950878,0.174256,5,31,0,2675.28,107.75,45.2622,293.879,48.0191,144.551,118.907,71.605,30.2255,74.6696,33.7206,122.657,163.159,60.9645,44.103,72.921,0.066634,0.0725634,0.117108,0.334628,0.169182,0.138086,0.317106,0.0706798,0.40759,0.134904,0.119788,0.0563378,0.130318,0.338477,0.0774915,-1.50348,0.746922,0.323891,2.44652,-36.0762,-40.6763,-42.8198,-53.2905,-42.4066,-39.3474,-56.746,-42.5339,-40.3077,-49.8563,-50.3937,-45.3671,-36.0579,-43.6218,-46.0077,-42.8454,-38.0122,-34.7965,-45.9132,-43.0124,-35.6214,-46.6781,-37.5996,-49.3837,-42.7515,-42.3815,-37.2554,-39.69,-35.7897,-43.0737,-37.6863,-43.3147,-50.1066,-57.9805,-35.865,-40.1235,-35.6062,-40.7709,-46.4622,-53.6791,-64.0914,-52.5335,-50.9136,-51.8237,-39.5373,-32.8189,-43.5327,-40.915,-49.0844,-38.6704,-41.4498,-47.7321,-42.8905,-37.0982,-46.8152,-27.5744,-45.3985,-57.6987,-48.645,-36.0013,-43.1471,-47.8956
-2656.35,0.97638,0.174256,4,15,0,2675.15,80.4406,47.8262,281.396,46.7873,142.81,124.119,71.3862,30.2206,78.7184,28.4239,136.881,185.49,53.2553,42.4164,94.7078,0.0639768,0.240102,0.126916,0.211401,0.139364,0.0911118,0.305971,0.131911,0.382632,0.0247262,0.0504683,0.0582081,0.0474794,0.319383,0.213447,-1.87221,0.922083,0.962741,4.42449,-35.0545,-40.4813,-43.1201,-51.5742,-42.2785,-40.8673,-56.1278,-41.539,-42.3495,-51.3861,-52.539,-45.1687,-36.3798,-41.769,-45.5015,-42.2952,-38.6433,-34.8381,-45.1373,-44.7584,-35.4092,-46.4458,-37.4251,-50.2922,-40.4815,-44.9796,-37.3063,-41.2581,-34.1327,-43.4647,-38.4624,-42.203,-48.8561,-57.8009,-36.6852,-38.7449,-35.5105,-40.9349,-47.6297,-52.8806,-64.4419,-52.2067,-52.0538,-50.9192,-41.4251,-32.4756,-43.0858,-40.9637,-47.1321,-38.9078,-40.56,-47.784,-42.1262,-37.2663,-48.2561,-28.3777,-46.3416,-56.1111,-48.1072,-34.2858,-43.1677,-46.6839
-2658.78,0.942855,0.174256,5,31,0,2681.65,85.5687,41.707,211.765,44.9661,186.138,85.2515,48.5825,22.8598,64.1465,30.3586,125.43,176.973,47.6775,37.2698,95.2711,0.033622,0.165126,0.278493,0.217601,0.0939762,0.27413,0.341087,0.285007,0.458238,0.125828,0.0606702,0.0349269,0.0799397,0.454191,0.0454759,-1.47453,1.05543,1.5777,5.98969,-34.9457,-42.1462,-41.7306,-52.589,-42.6976,-38.9433,-56.6678,-42.5293,-39.2651,-49.0924,-49.7595,-46.2993,-35.1833,-42.2662,-48.3211,-42.5804,-38.9667,-34.5151,-46.0192,-45.0736,-36.0481,-46.5615,-36.4821,-48.7633,-41.8032,-43.9602,-39.1426,-41.2394,-31.7516,-43.4063,-38.5576,-43.3424,-49.4805,-58.0712,-37.2871,-39.1678,-36.8819,-40.9406,-47.6861,-51.9848,-58.8721,-54.5558,-51.8292,-51.8775,-39.2883,-32.5375,-44.2046,-41.5804,-46.2352,-36.077,-40.921,-49.0832,-41.8985,-36.6788,-48.3667,-28.9533,-45.4533,-56.3978,-47.9718,-35.3959,-44.1757,-48.3635
-2652.88,0.812912,0.174256,5,31,0,2670.41,82.4881,39.3952,236.412,51.3463,162.514,99.9135,54.6296,22.6559,61.4415,26.4003,119.003,164.174,51.0131,38.5822,77.1792,0.0777447,0.214795,0.111752,0.207529,0.0884291,0.182102,0.418147,0.118917,0.425689,0.0687151,0.0970009,0.0447681,0.0854861,0.320756,0.219931,-1.74196,0.831361,1.73406,5.94453,-34.2047,-40.1824,-41.8805,-52.6146,-43.3366,-41.0914,-57.0447,-41.9436,-42.0904,-48.3889,-51.5771,-46.0525,-35.8549,-39.7444,-46.6222,-42.6256,-39.4878,-35.018,-46.0723,-44.6725,-35.8799,-46.3414,-36.8094,-47.5323,-41.3406,-44.028,-38.4422,-40.7964,-33.3134,-44.2015,-38.1624,-42.9147,-49.6971,-58.0893,-37.0539,-39.3688,-36.0424,-41.2467,-47.3403,-52.721,-61.2998,-53.9534,-52.0586,-51.3866,-40.3753,-32.4232,-43.3286,-41.5375,-46.1522,-37.4609,-40.9836,-47.7761,-42.0703,-36.7845,-48.2886,-27.9081,-44.9705,-56.3567,-47.9725,-34.8644,-44.2585,-48.0695
-2650.08,0.96911,0.174256,5,31,0,2668.41,72.6608,41.6074,231.262,44.6062,132.066,91.0863,68.1353,23.2408,66.0545,31.5482,119.938,150.12,33.2754,31.7412,121.536,0.0900712,0.194316,0.252862,0.259575,0.199174,0.2331,0.111431,0.112047,0.325117,0.041,0.0534953,0.0506965,0.0932162,0.412524,0.0258574,-1.65333,1.02012,0.244744,2.33105,-34.6397,-42.7276,-41.4036,-51.1694,-41.2291,-39.6281,-56.55,-43.1575,-39.9866,-48.9553,-50.8332,-44.9205,-35.4981,-43.4331,-46.7521,-41.6942,-39.3878,-35.043,-46.5857,-44.1883,-36.3908,-47.6697,-36.6615,-49.2506,-42.1669,-44.453,-38.2769,-40.885,-33.0783,-43.0705,-37.9818,-41.6661,-48.4729,-58.8484,-36.9799,-39.3186,-35.3643,-40.8225,-47.012,-53.3386,-61.1646,-54.3407,-52.5809,-50.7718,-38.6586,-32.3995,-43.9585,-41.8685,-46.4924,-37.785,-41.47,-46.5795,-41.8079,-36.9178,-48.2088,-28.059,-44.4571,-56.1884,-48.1325,-34.977,-43.5157,-47.0198
-2657.82,0.882887,0.174256,4,15,0,2672.05,77.311,37.652,217.321,37.9465,124.756,89.7929,72.0315,26.2635,69.4594,30.7321,110.929,151.285,34.321,35.5946,106.967,0.0860896,0.18592,0.238602,0.345392,0.296019,0.198887,0.100387,0.159206,0.257573,0.110315,0.0963643,0.0416427,0.0867179,0.427227,0.0138258,-1.27467,0.870276,0.295509,2.70886,-36.4314,-42.1788,-42.3535,-51.5209,-41.9978,-39.4375,-56.6997,-43.1787,-39.8009,-47.7185,-49.9438,-45.2456,-35.4648,-43.2145,-46.7285,-42.1897,-38.6911,-35.3478,-46.5605,-44.3664,-36.8245,-47.5185,-36.7856,-48.5619,-42.2065,-44.1816,-38.4269,-41.0818,-33.0437,-42.7146,-38.724,-42.6697,-49.9419,-58.9715,-37.2379,-40.1225,-35.3617,-40.9195,-46.7607,-53.6319,-60.3219,-53.7126,-52.2501,-50.8035,-38.6031,-32.4403,-43.8895,-41.4713,-46.6339,-38.3271,-41.2616,-46.0893,-41.938,-36.9792,-48.0466,-28.2406,-44.5713,-56.683,-48.6259,-35.7354,-43.6284,-47.5988
-2654.55,0.995934,0.174256,4,15,0,2669.24,56.1868,40.5881,231.886,43.5902,152.924,88.9934,60.935,23.6893,63.128,28.3068,124.23,162.445,30.1678,37.9397,122.756,0.181767,0.264198,0.192836,0.273403,0.0418355,0.207556,0.358796,0.148705,0.418688,0.0339256,0.0444938,0.041449,0.207172,0.346704,0.249644,-1.91211,0.991623,0.848753,4.96739,-33.5077,-41.0352,-42.2126,-52.8058,-41.7891,-40.0233,-55.9937,-42.1172,-42.6745,-50.0412,-51.1282,-45.5991,-35.3393,-41.621,-46.1688,-42.4281,-38.8289,-34.7931,-46.1507,-45.1998,-36.0187,-47.0448,-36.5696,-50.0355,-41.0532,-45.4727,-38.2566,-41.1885,-31.9606,-44.0987,-38.3959,-42.4206,-48.3527,-58.83,-37.1357,-38.8234,-35.4486,-40.8558,-47.109,-52.6841,-62.2974,-53.1153,-53.2788,-50.6645,-41.1976,-31.8688,-43.9573,-41.0667,-46.4095,-37.1015,-41.088,-47.4253,-42.3936,-36.6818,-48.0508,-28.2115,-45.7298,-55.4841,-47.9073,-34.761,-44.097,-46.9741
-2659.29,0.982906,0.174256,5,31,0,2673.6,94.2042,42.1397,254.263,56.682,166.294,88.5457,64.8681,21.1601,66.1073,32.5786,117.707,167.836,39.4594,35.9155,46.0291,0.0328852,0.0846919,0.108495,0.154737,0.0221216,0.204616,0.245779,0.151391,0.353893,0.0736258,0.0297909,0.0200739,0.0436658,0.380997,0.056675,-1.31593,1.70285,0.63168,3.94356,-33.8118,-39.9405,-42.7243,-50.7989,-42.9128,-40.011,-57.8037,-42.8889,-39.7519,-49.8605,-51.024,-45.3344,-35.1659,-41.1689,-46.8558,-42.4271,-38.9203,-34.7549,-45.5774,-43.3983,-36.0363,-47.1639,-37.2582,-47.6432,-43.1634,-42.8597,-38.7034,-41.108,-34.8883,-43.2918,-38.2743,-42.8065,-49.8466,-58.1361,-36.9208,-40.2505,-35.3755,-40.3722,-46.9917,-52.9582,-63.3247,-53.2715,-51.7719,-50.6048,-41.0635,-32.7779,-43.6479,-41.8178,-46.2982,-38.5532,-40.8095,-47.0032,-42.0853,-36.9555,-47.8219,-27.9742,-44.8608,-57.3696,-48.2409,-35.4944,-43.101,-48.3058
-2664.28,0.784284,0.174256,4,15,0,2680.16,76.1093,39.6949,231.552,42.4372,116.487,95.7449,76.6373,19.7201,67.1893,23.339,113.534,155.935,54.5103,35.0176,68.5432,0.026318,0.124416,0.16175,0.201252,0.0279759,0.173176,0.241563,0.258745,0.434467,0.0705528,0.0130788,0.0146798,0.0302797,0.246657,0.0245332,-1.97938,1.34498,0.949351,5.48844,-33.4127,-41.8984,-42.8922,-50.4838,-42.0117,-39.9425,-57.0247,-42.8852,-40.3011,-51.2379,-51.7856,-45.5172,-35.8264,-41.598,-47.551,-42.8885,-39.258,-34.8759,-46.0882,-43.8653,-35.2344,-46.9604,-37.4699,-46.7915,-41.2847,-42.7212,-39.2895,-41.5183,-33.686,-43.5364,-38.4062,-42.9016,-49.0852,-58.3303,-37.0922,-38.8842,-35.9747,-41.4941,-48.0878,-51.9245,-63.5226,-53.7426,-52.6595,-51.5343,-40.5073,-32.9995,-43.8294,-40.9222,-46.4552,-37.0231,-38.8617,-49.1232,-41.0396,-36.9696,-47.8518,-28.2095,-46.1488,-56.4054,-47.4819,-35.3868,-44.3791,-48.1337
-2660.9,0.99043,0.174256,5,31,0,2681.83,82.4907,44.3198,231.035,38.0234,159.932,89.2348,51.2001,31.3827,68.9219,40.5634,108.732,140.002,40.6832,32.7163,94.9086,0.0252356,0.0343964,0.216491,0.313757,0.0714721,0.223197,0.381205,0.0347607,0.425786,0.0325941,0.0945492,0.0764385,0.0142207,0.373484,0.147317,-1.89231,0.97503,0.33406,2.77383,-34.4087,-41.6587,-42.0834,-51.8591,-41.359,-38.8422,-57.3373,-42.6653,-41.0592,-49.8262,-50.9772,-45.7689,-35.5784,-43.5536,-47.0749,-42.1412,-39.1769,-34.59,-46.3878,-43.5936,-35.6772,-47.9276,-36.8175,-50.9229,-41.41,-43.2356,-38.1853,-40.434,-33.2675,-43.5122,-38.0312,-42.7062,-49.0426,-57.7809,-36.1644,-39.5842,-36.604,-41.0516,-46.6367,-52.7277,-60.831,-53.9341,-52.4458,-52.0134,-38.7019,-32.9007,-44.7673,-42.8904,-48.2571,-36.0915,-41.6,-47.6442,-41.7185,-36.1323,-47.4712,-27.6673,-45.0909,-55.5201,-48.3425,-35.7677,-43.3096,-47.7326
-2655.59,0.998961,0.174256,5,31,0,2673.43,84.0952,43.2681,238.711,44.2425,141.375,96.6969,53.7524,34.5332,66.243,36.7562,109.564,163.962,46.5909,38.5857,89.255,0.0768337,0.0254061,0.164143,0.259096,0.0728913,0.195177,0.275737,0.027023,0.39036,0.0518506,0.0751928,0.0514645,0.0385741,0.245385,0.138112,-1.82486,0.873765,0.422483,2.82581,-34.1219,-41.165,-42.1745,-52.2967,-41.889,-39.4626,-57.0552,-42.168,-41.1938,-49.4645,-51.2475,-45.8932,-35.5268,-41.999,-46.0588,-42.8899,-38.9591,-35.0025,-45.9786,-43.193,-36.0197,-47.4238,-37.5673,-49.4516,-42.3046,-42.3603,-37.8374,-41.1361,-34.0841,-43.7685,-38.0112,-43.4959,-49.7489,-57.7203,-36.7028,-40.9571,-36.4079,-40.6202,-47.011,-51.3654,-60.8775,-53.4772,-51.8832,-51.3997,-39.2261,-33.3123,-44.3279,-41.9497,-46.3554,-38.1007,-41.7399,-46.7366,-41.5036,-37.0788,-47.5584,-28.1007,-45.1235,-55.6387,-48.5585,-35.8862,-43.2988,-48.2142
-2657.95,0.889046,0.174256,4,15,0,2670.39,77.6183,41.5338,223.654,47.451,142.427,92.2191,55.8283,34.1797,67.8752,35.5311,109.732,155.306,54.1597,37.1011,84.608,0.084811,0.0242613,0.167196,0.293387,0.058986,0.181715,0.301019,0.0296201,0.387007,0.0476886,0.0808034,0.0537491,0.0604625,0.213769,0.18267,-1.80177,0.883098,0.438872,2.67192,-34.356,-41.4522,-42.473,-53.312,-42.122,-39.5002,-57.2361,-42.2206,-41.8963,-48.9507,-51.8216,-46.3037,-35.8376,-41.7125,-46.1394,-42.8257,-39.1847,-34.9551,-46.2028,-43.5212,-36.0432,-47.2244,-37.4261,-49.5533,-42.42,-42.5783,-38.1841,-40.496,-33.7302,-44.183,-38.4385,-43.4021,-50.1182,-57.4964,-36.6329,-40.8132,-36.5113,-40.952,-46.6025,-51.411,-61.008,-52.7132,-51.7046,-51.442,-38.2149,-33.1694,-43.6441,-41.9925,-47.7037,-37.3535,-41.4917,-47.4044,-42.2396,-36.6077,-47.0854,-27.5254,-45.4159,-55.687,-48.4026,-35.8871,-43.5901,-48.4693
-2664.22,0.971488,0.174256,4,15,0,2674.1,68.6452,40.2487,244.886,36.4839,140.699,93.5435,49.2358,30.5183,69.6635,29.9317,113.822,140.697,65.4421,38.3295,69.7205,0.0885485,0.0313353,0.196236,0.304271,0.11947,0.191484,0.360234,0.0181204,0.340565,0.084861,0.0648858,0.0713049,0.0407902,0.135403,0.268081,-1.77158,1.10567,0.859669,4.93051,-34.715,-43.138,-43.0619,-51.4705,-41.9531,-38.4501,-57.0222,-42.8896,-42.1564,-48.8338,-52.2138,-46.3447,-36.0705,-43.6412,-45.4627,-42.5788,-38.5593,-35.2702,-46.9203,-44.0188,-36.0121,-47.2011,-37.5869,-49.7938,-42.3364,-42.7253,-37.9629,-40.8869,-34.0032,-44.3192,-38.1449,-43.29,-50.7259,-57.7761,-36.5657,-40.7432,-36.5554,-41.2692,-47.6347,-51.9652,-61.2286,-52.6532,-51.9338,-51.3558,-39.1288,-33.0345,-44.0923,-42.0338,-46.9982,-37.8499,-40.5978,-47.0642,-41.6657,-36.7909,-47.5796,-27.6067,-45.9439,-56.0159,-48.0489,-35.6212,-43.8356,-48.4391
